		   	 A 												 B Australian Labor Party (State of Queensland)															 C Citizens Electoral Council of Australia												 D National Party of Australia (Queensland)															 E Christian Democratic Party (Fred Nile Group)												 F Australian Greens															 G Help End Marijuana Prohibition												 H Republican Party of Australia												 I Pauline Hanson's One Nation																		 J Liberal Party of Australia - Queensland Division																		 K No Goods and Services Tax Party												 L Australian Democrats															Ungrouped																																																																																	
	    		TICKET VOTES			WATSON			FLETCHER			Group Total			TICKET VOTES			# HOGG			# MOORE			GIBBS			Group Total			TICKET VOTES			HOPE			CONTARINO			Group Total			TICKET VOTES			# BOSWELL			STALLMAN			JOYCE			Group Total			TICKET VOTES			BLACKMAN			BULLOCK			Group Total			TICKET VOTES			MOLES			MAHONEY			TAYLOR			Group Total			TICKET VOTES			FREEMARIJUANA			FREEMARIJUANA			Group Total			TICKET VOTES			PYKE			SIMPSON			Group Total			TICKET VOTES			HANSON			HANSEN			MARSDEN			SLACK-SMITH			Group Total			TICKET VOTES			# MACDONALD			# HERRON			TROOD			KEMBER			Group Total			TICKET VOTES			ETTRIDGE			GOOCH			Group Total			TICKET VOTES			# BARTLETT			OSS-EMER			BATHURST			Group Total			ROSBOROUGH			HOWSE			JONES			KIRWIN			SZENTES			MELROSE			PHILIPPI			RILEY			Ungrouped Total			FORMAL			INFORMAL			TOTAL																																																
	    					Sam			Karen									John			Claire			Brenda									Danny			Nick									Ron			Pam			Barnaby									Kerry			Geoffrey									Sarah			Desiree			Mark									Nigel David			Guy									John Richard			Malcolm J									Pauline			Trevor			Morrie			John									Ian			John			Russell			Deborah									David			Richard John									Andrew			Liz			Megan						Derek M			David Gordon			John Dalungdalee			Oni			George			Anthony John			Walter			Phillip Werner																																																												
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%																																															
	Mount Isa West		3	0.76		1	0.25		0	0.00		4	1.01		155	39.14		4	1.01		0	0.00		0	0.00		159	40.15		1	0.25		1	0.25		0	0.00		2	0.51		38	9.60		0	0.00		0	0.00		0	0.00		38	9.60		2	0.51		0	0.00		0	0.00		2	0.51		5	1.26		0	0.00		0	0.00		0	0.00		5	1.26		11	2.78		1	0.25		0	0.00		12	3.03		1	0.25		0	0.00		0	0.00		1	0.25		57	14.39		3	0.76		0	0.00		0	0.00		0	0.00		60	15.15		72	18.18		1	0.25		0	0.00		0	0.00		0	0.00		73	18.43		6	1.52		0	0.00		0	0.00		6	1.52		30	7.58		2	0.51		0	0.00		1	0.25		33	8.33		0	0.00		0	0.00		0	0.00		1	0.25		0	0.00		0	0.00		0	0.00		0	0.00		1	0.25		396	98.51		6	1.49		402	0.51																																													
	Mount Surprise		0	0.00		0	0.00		0	0.00		0	0.00		16	19.75		1	1.23		0	0.00		0	0.00		17	20.99		0	0.00		0	0.00		0	0.00		0	0.00		17	20.99		0	0.00		0	0.00		0	0.00		17	20.99		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.23		0	0.00		1	1.23		2	2.47		4	4.94		1	1.23		0	0.00		5	6.17		0	0.00		0	0.00		0	0.00		0	0.00		18	22.22		0	0.00		0	0.00		0	0.00		0	0.00		18	22.22		18	22.22		0	0.00		0	0.00		0	0.00		0	0.00		18	22.22		2	2.47		0	0.00		0	0.00		2	2.47		1	1.23		1	1.23		0	0.00		0	0.00		2	2.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		81	98.78		1	1.22		82	0.10																																													
	Mourilyan		7	0.88		1	0.13		0	0.00		8	1.00		215	26.91		4	0.50		0	0.00		0	0.00		219	27.41		3	0.38		0	0.00		0	0.00		3	0.38		141	17.65		2	0.25		0	0.00		0	0.00		143	17.90		12	1.50		0	0.00		0	0.00		12	1.50		10	1.25		1	0.13		0	0.00		0	0.00		11	1.38		16	2.00		1	0.13		0	0.00		17	2.13		2	0.25		0	0.00		0	0.00		2	0.25		195	24.41		12	1.50		0	0.00		0	0.00		0	0.00		207	25.91		137	17.15		1	0.13		1	0.13		0	0.00		0	0.00		139	17.40		14	1.75		0	0.00		0	0.00		14	1.75		23	2.88		1	0.13		0	0.00		0	0.00		24	3.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		799	95.23		40	4.77		839	1.06																																													
	Murray Upper		3	1.09		2	0.73		0	0.00		5	1.82		76	27.74		5	1.82		0	0.00		0	0.00		81	29.56		0	0.00		0	0.00		0	0.00		0	0.00		62	22.63		2	0.73		0	0.00		0	0.00		64	23.36		5	1.82		0	0.00		0	0.00		5	1.82		5	1.82		0	0.00		0	0.00		0	0.00		5	1.82		8	2.92		0	0.00		0	0.00		8	2.92		0	0.00		0	0.00		0	0.00		0	0.00		47	17.15		4	1.46		0	0.00		0	0.00		0	0.00		51	18.61		48	17.52		0	0.00		1	0.36		0	0.00		0	0.00		49	17.88		2	0.73		0	0.00		0	0.00		2	0.73		4	1.46		0	0.00		0	0.00		0	0.00		4	1.46		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		274	95.47		13	4.53		287	0.36																																													
	Mutchilba		3	1.30		0	0.00		0	0.00		3	1.30		42	18.26		0	0.00		0	0.00		0	0.00		42	18.26		1	0.43		0	0.00		0	0.00		1	0.43		49	21.30		0	0.00		0	0.00		0	0.00		49	21.30		1	0.43		0	0.00		0	0.00		1	0.43		3	1.30		0	0.00		0	0.00		0	0.00		3	1.30		4	1.74		0	0.00		0	0.00		4	1.74		3	1.30		0	0.00		0	0.00		3	1.30		49	21.30		3	1.30		0	0.00		0	0.00		0	0.00		52	22.61		57	24.78		0	0.00		1	0.43		0	0.00		0	0.00		58	25.22		2	0.87		0	0.00		0	0.00		2	0.87		11	4.78		0	0.00		0	0.00		0	0.00		11	4.78		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.43		230	95.04		12	4.96		242	0.30																																													
	Normanton		1	0.18		1	0.18		0	0.00		2	0.36		316	56.73		4	0.72		1	0.18		0	0.00		321	57.63		2	0.36		0	0.00		0	0.00		2	0.36		62	11.13		2	0.36		0	0.00		0	0.00		64	11.49		2	0.36		0	0.00		0	0.00		2	0.36		2	0.36		0	0.00		0	0.00		0	0.00		2	0.36		8	1.44		0	0.00		0	0.00		8	1.44		1	0.18		0	0.00		0	0.00		1	0.18		49	8.80		5	0.90		0	0.00		0	0.00		0	0.00		54	9.69		74	13.29		2	0.36		0	0.00		0	0.00		0	0.00		76	13.64		11	1.97		0	0.00		0	0.00		11	1.97		13	2.33		1	0.18		0	0.00		0	0.00		14	2.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		557	96.03		23	3.97		580	0.73																																													
	Pentland		0	0.00		0	0.00		0	0.00		0	0.00		31	20.53		0	0.00		0	0.00		1	0.66		32	21.19		1	0.66		0	0.00		0	0.00		1	0.66		20	13.25		5	3.31		0	0.00		0	0.00		25	16.56		0	0.00		0	0.00		0	0.00		0	0.00		2	1.32		0	0.00		0	0.00		0	0.00		2	1.32		1	0.66		0	0.00		0	0.00		1	0.66		1	0.66		0	0.00		0	0.00		1	0.66		47	31.13		4	2.65		0	0.00		0	0.00		0	0.00		51	33.77		30	19.87		0	0.00		0	0.00		0	0.00		0	0.00		30	19.87		4	2.65		0	0.00		0	0.00		4	2.65		4	2.65		0	0.00		0	0.00		0	0.00		4	2.65		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		151	96.79		5	3.21		156	0.20																																													
	Prairie		0	0.00		0	0.00		0	0.00		0	0.00		11	19.64		0	0.00		0	0.00		0	0.00		11	19.64		0	0.00		0	0.00		0	0.00		0	0.00		18	32.14		2	3.57		0	0.00		0	0.00		20	35.71		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		14	25.00		0	0.00		0	0.00		0	0.00		0	0.00		14	25.00		11	19.64		0	0.00		0	0.00		0	0.00		0	0.00		11	19.64		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		56	98.25		1	1.75		57	0.07																																													
	Queenton		8	0.59		0	0.00		0	0.00		8	0.59		444	32.74		5	0.37		0	0.00		0	0.00		449	33.11		4	0.29		0	0.00		0	0.00		4	0.29		247	18.22		7	0.52		1	0.07		1	0.07		256	18.88		10	0.74		0	0.00		0	0.00		10	0.74		17	1.25		0	0.00		1	0.07		0	0.00		18	1.33		15	1.11		2	0.15		0	0.00		17	1.25		6	0.44		0	0.00		1	0.07		7	0.52		281	20.72		11	0.81		0	0.00		0	0.00		0	0.00		292	21.53		220	16.22		2	0.15		0	0.00		0	0.00		0	0.00		222	16.37		45	3.32		0	0.00		0	0.00		45	3.32		25	1.84		1	0.07		0	0.00		1	0.07		27	1.99		1	0.07		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.07		1356	96.03		56	3.97		1412	1.78																																													
	Ravenshoe		13	1.24		0	0.00		0	0.00		13	1.24		209	19.98		6	0.57		1	0.10		0	0.00		216	20.65		0	0.00		0	0.00		0	0.00		0	0.00		185	17.69		4	0.38		0	0.00		0	0.00		189	18.07		3	0.29		1	0.10		0	0.00		4	0.38		45	4.30		13	1.24		1	0.10		0	0.00		59	5.64		14	1.34		2	0.19		0	0.00		16	1.53		0	0.00		0	0.00		0	0.00		0	0.00		302	28.87		21	2.01		0	0.00		0	0.00		0	0.00		323	30.88		136	13.00		2	0.19		0	0.00		1	0.10		0	0.00		139	13.29		31	2.96		1	0.10		0	0.00		32	3.06		46	4.40		5	0.48		1	0.10		0	0.00		52	4.97		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		2	0.19		3	0.29		1046	97.39		28	2.61		1074	1.35																																													
	Ravenswood		0	0.00		1	0.46		0	0.00		1	0.46		65	30.09		0	0.00		0	0.00		0	0.00		65	30.09		0	0.00		0	0.00		0	0.00		0	0.00		31	14.35		1	0.46		0	0.00		0	0.00		32	14.81		1	0.46		0	0.00		0	0.00		1	0.46		8	3.70		0	0.00		0	0.00		0	0.00		8	3.70		3	1.39		0	0.00		0	0.00		3	1.39		0	0.00		0	0.00		0	0.00		0	0.00		39	18.06		4	1.85		1	0.46		0	0.00		0	0.00		44	20.37		45	20.83		1	0.46		0	0.00		0	0.00		0	0.00		46	21.30		5	2.31		0	0.00		0	0.00		5	2.31		11	5.09		0	0.00		0	0.00		0	0.00		11	5.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		216	96.00		9	4.00		225	0.28																																													
	Richmond		2	0.49		1	0.25		0	0.00		3	0.74		124	30.54		1	0.25		0	0.00		0	0.00		125	30.79		2	0.49		0	0.00		0	0.00		2	0.49		144	35.47		4	0.99		0	0.00		0	0.00		148	36.45		2	0.49		0	0.00		0	0.00		2	0.49		6	1.48		0	0.00		0	0.00		0	0.00		6	1.48		4	0.99		0	0.00		0	0.00		4	0.99		2	0.49		0	0.00		0	0.00		2	0.49		44	10.84		2	0.49		0	0.00		0	0.00		0	0.00		46	11.33		48	11.82		1	0.25		0	0.00		0	0.00		0	0.00		49	12.07		10	2.46		1	0.25		0	0.00		11	2.71		8	1.97		0	0.00		0	0.00		0	0.00		8	1.97		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		406	97.13		12	2.87		418	0.53																																													
	Richmond Hill		11	1.16		0	0.00		0	0.00		11	1.16		287	30.34		5	0.53		0	0.00		1	0.11		293	30.97		2	0.21		0	0.00		0	0.00		2	0.21		197	20.82		7	0.74		0	0.00		0	0.00		204	21.56		8	0.85		1	0.11		0	0.00		9	0.95		16	1.69		0	0.00		0	0.00		0	0.00		16	1.69		6	0.63		0	0.00		0	0.00		6	0.63		2	0.21		1	0.11		0	0.00		3	0.32		171	18.08		4	0.42		0	0.00		0	0.00		0	0.00		175	18.50		169	17.86		1	0.11		0	0.00		0	0.00		0	0.00		170	17.97		11	1.16		0	0.00		0	0.00		11	1.16		43	4.55		3	0.32		0	0.00		0	0.00		46	4.86		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		946	96.73		32	3.27		978	1.23																																													
	Rollingstone		5	0.82		0	0.00		0	0.00		5	0.82		183	29.95		5	0.82		0	0.00		0	0.00		188	30.77		0	0.00		0	0.00		0	0.00		0	0.00		101	16.53		4	0.65		0	0.00		0	0.00		105	17.18		0	0.00		1	0.16		0	0.00		1	0.16		10	1.64		2	0.33		0	0.00		0	0.00		12	1.96		11	1.80		0	0.00		0	0.00		11	1.80		0	0.00		0	0.00		0	0.00		0	0.00		90	14.73		8	1.31		0	0.00		0	0.00		0	0.00		98	16.04		152	24.88		2	0.33		0	0.00		0	0.00		0	0.00		154	25.20		15	2.45		0	0.00		0	0.00		15	2.45		19	3.11		2	0.33		1	0.16		0	0.00		22	3.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		611	98.07		12	1.93		623	0.78																																													
	Silkwood		5	1.37		0	0.00		0	0.00		5	1.37		83	22.74		0	0.00		1	0.27		0	0.00		84	23.01		0	0.00		0	0.00		0	0.00		0	0.00		72	19.73		0	0.00		0	0.00		0	0.00		72	19.73		0	0.00		0	0.00		0	0.00		0	0.00		10	2.74		0	0.00		0	0.00		0	0.00		10	2.74		4	1.10		0	0.00		0	0.00		4	1.10		3	0.82		0	0.00		0	0.00		3	0.82		98	26.85		3	0.82		0	0.00		0	0.00		0	0.00		101	27.67		70	19.18		1	0.27		0	0.00		0	0.00		0	0.00		71	19.45		8	2.19		0	0.00		0	0.00		8	2.19		7	1.92		0	0.00		0	0.00		0	0.00		7	1.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		365	91.25		35	8.75		400	0.50																																													
	Soldiers Hill		6	0.61		0	0.00		0	0.00		6	0.61		382	38.98		4	0.41		0	0.00		0	0.00		386	39.39		2	0.20		0	0.00		0	0.00		2	0.20		131	13.37		2	0.20		0	0.00		0	0.00		133	13.57		8	0.82		1	0.10		0	0.00		9	0.92		18	1.84		0	0.00		0	0.00		1	0.10		19	1.94		13	1.33		0	0.00		0	0.00		13	1.33		3	0.31		0	0.00		0	0.00		3	0.31		143	14.59		6	0.61		0	0.00		0	0.00		0	0.00		149	15.20		185	18.88		1	0.10		0	0.00		0	0.00		0	0.00		186	18.98		17	1.73		2	0.20		0	0.00		19	1.94		52	5.31		1	0.10		0	0.00		0	0.00		53	5.41		1	0.10		0	0.00		0	0.00		0	0.00		0	0.00		1	0.10		0	0.00		0	0.00		2	0.20		980	97.22		28	2.78		1008	1.27																																													
	South Johnstone		4	1.12		0	0.00		0	0.00		4	1.12		106	29.61		3	0.84		0	0.00		0	0.00		109	30.45		0	0.00		0	0.00		0	0.00		0	0.00		56	15.64		1	0.28		0	0.00		0	0.00		57	15.92		6	1.68		0	0.00		0	0.00		6	1.68		5	1.40		0	0.00		0	0.00		0	0.00		5	1.40		11	3.07		0	0.00		0	0.00		11	3.07		1	0.28		0	0.00		0	0.00		1	0.28		69	19.27		8	2.23		0	0.00		0	0.00		0	0.00		77	21.51		66	18.44		3	0.84		0	0.00		0	0.00		0	0.00		69	19.27		10	2.79		0	0.00		0	0.00		10	2.79		8	2.23		1	0.28		0	0.00		0	0.00		9	2.51		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		358	96.50		13	3.50		371	0.47																																													
	South Mission Beach		2	0.29		0	0.00		1	0.15		3	0.44		144	21.15		2	0.29		0	0.00		1	0.15		147	21.59		1	0.15		0	0.00		0	0.00		1	0.15		114	16.74		2	0.29		0	0.00		0	0.00		116	17.03		4	0.59		0	0.00		0	0.00		4	0.59		18	2.64		6	0.88		0	0.00		0	0.00		24	3.52		11	1.62		5	0.73		0	0.00		16	2.35		0	0.00		0	0.00		0	0.00		0	0.00		101	14.83		11	1.62		0	0.00		0	0.00		0	0.00		112	16.45		207	30.40		2	0.29		0	0.00		0	0.00		0	0.00		209	30.69		11	1.62		0	0.00		0	0.00		11	1.62		32	4.70		4	0.59		0	0.00		1	0.15		37	5.43		0	0.00		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		681	96.73		23	3.27		704	0.89																																													
	Sunset		3	0.23		1	0.08		0	0.00		4	0.31		452	34.64		9	0.69		1	0.08		1	0.08		463	35.48		3	0.23		0	0.00		0	0.00		3	0.23		140	10.73		6	0.46		1	0.08		0	0.00		147	11.26		8	0.61		3	0.23		1	0.08		12	0.92		34	2.61		1	0.08		0	0.00		1	0.08		36	2.76		22	1.69		1	0.08		0	0.00		23	1.76		3	0.23		1	0.08		0	0.00		4	0.31		185	14.18		11	0.84		0	0.00		0	0.00		1	0.08		197	15.10		313	23.98		9	0.69		3	0.23		0	0.00		0	0.00		325	24.90		28	2.15		0	0.00		0	0.00		28	2.15		58	4.44		3	0.23		0	0.00		0	0.00		61	4.67		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		2	0.15		1305	97.32		36	2.68		1341	1.69																																													
	Tolga		3	0.24		2	0.16		0	0.00		5	0.40		229	18.35		10	0.80		0	0.00		2	0.16		241	19.31		4	0.32		0	0.00		0	0.00		4	0.32		247	19.79		6	0.48		2	0.16		0	0.00		255	20.43		10	0.80		2	0.16		0	0.00		12	0.96		25	2.00		2	0.16		0	0.00		0	0.00		27	2.16		20	1.60		3	0.24		0	0.00		23	1.84		3	0.24		0	0.00		0	0.00		3	0.24		339	27.16		19	1.52		0	0.00		0	0.00		0	0.00		358	28.69		248	19.87		5	0.40		0	0.00		0	0.00		0	0.00		253	20.27		20	1.60		2	0.16		0	0.00		22	1.76		41	3.29		3	0.24		0	0.00		0	0.00		44	3.53		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		1248	97.42		33	2.58		1281	1.61																																													
	Toobanna		0	0.00		0	0.00		0	0.00		0	0.00		85	23.35		2	0.55		0	0.00		0	0.00		87	23.90		1	0.27		0	0.00		0	0.00		1	0.27		90	24.73		4	1.10		1	0.27		0	0.00		95	26.10		0	0.00		0	0.00		0	0.00		0	0.00		3	0.82		0	0.00		0	0.00		0	0.00		3	0.82		2	0.55		0	0.00		0	0.00		2	0.55		1	0.27		0	0.00		0	0.00		1	0.27		78	21.43		5	1.37		0	0.00		0	0.00		0	0.00		83	22.80		71	19.51		0	0.00		0	0.00		0	0.00		0	0.00		71	19.51		12	3.30		0	0.00		0	0.00		12	3.30		9	2.47		0	0.00		0	0.00		0	0.00		9	2.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		364	97.07		11	2.93		375	0.47																																													
	Townview		7	0.74		1	0.11		0	0.00		8	0.84		341	35.86		3	0.32		1	0.11		0	0.00		345	36.28		2	0.21		0	0.00		0	0.00		2	0.21		112	11.78		7	0.74		1	0.11		1	0.11		121	12.72		16	1.68		0	0.00		0	0.00		16	1.68		12	1.26		2	0.21		0	0.00		0	0.00		14	1.47		17	1.79		2	0.21		0	0.00		19	2.00		0	0.00		0	0.00		0	0.00		0	0.00		150	15.77		10	1.05		0	0.00		0	0.00		0	0.00		160	16.82		184	19.35		5	0.53		0	0.00		0	0.00		0	0.00		189	19.87		32	3.36		0	0.00		0	0.00		32	3.36		43	4.52		2	0.21		0	0.00		0	0.00		45	4.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		951	97.04		29	2.96		980	1.23																																													
	Trebonne		0	0.00		1	0.23		0	0.00		1	0.23		74	16.93		1	0.23		0	0.00		0	0.00		75	17.16		1	0.23		0	0.00		0	0.00		1	0.23		119	27.23		6	1.37		0	0.00		0	0.00		125	28.60		5	1.14		0	0.00		0	0.00		5	1.14		3	0.69		2	0.46		0	0.00		0	0.00		5	1.14		2	0.46		0	0.00		0	0.00		2	0.46		1	0.23		0	0.00		0	0.00		1	0.23		91	20.82		11	2.52		0	0.00		0	0.00		0	0.00		102	23.34		92	21.05		1	0.23		1	0.23		0	0.00		1	0.23		95	21.74		15	3.43		0	0.00		0	0.00		15	3.43		9	2.06		1	0.23		0	0.00		0	0.00		10	2.29		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		437	97.76		10	2.24		447	0.56																																													
	Tully		9	0.68		0	0.00		0	0.00		9	0.68		362	27.53		9	0.68		0	0.00		1	0.08		372	28.29		6	0.46		0	0.00		0	0.00		6	0.46		319	24.26		4	0.30		1	0.08		0	0.00		324	24.64		10	0.76		0	0.00		0	0.00		10	0.76		25	1.90		4	0.30		0	0.00		0	0.00		29	2.21		16	1.22		1	0.08		0	0.00		17	1.29		1	0.08		0	0.00		0	0.00		1	0.08		249	18.94		14	1.06		0	0.00		0	0.00		0	0.00		263	20.00		215	16.35		1	0.08		0	0.00		0	0.00		0	0.00		216	16.43		19	1.44		0	0.00		0	0.00		19	1.44		40	3.04		7	0.53		0	0.00		0	0.00		47	3.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		2	0.15		1315	97.70		31	2.30		1346	1.69																																													
	Tully Hospital		4	0.61		0	0.00		0	0.00		4	0.61		205	31.35		2	0.31		0	0.00		2	0.31		209	31.96		2	0.31		0	0.00		0	0.00		2	0.31		144	22.02		1	0.15		0	0.00		0	0.00		145	22.17		4	0.61		0	0.00		0	0.00		4	0.61		1	0.15		0	0.00		0	0.00		0	0.00		1	0.15		9	1.38		0	0.00		0	0.00		9	1.38		0	0.00		0	0.00		0	0.00		0	0.00		112	17.13		4	0.61		0	0.00		0	0.00		0	0.00		116	17.74		144	22.02		3	0.46		0	0.00		0	0.00		0	0.00		147	22.48		7	1.07		0	0.00		0	0.00		7	1.07		10	1.53		0	0.00		0	0.00		0	0.00		10	1.53		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		654	96.46		24	3.54		678	0.85																																													
	Upper Barron		0	0.00		0	0.00		0	0.00		0	0.00		14	10.94		0	0.00		0	0.00		0	0.00		14	10.94		0	0.00		0	0.00		0	0.00		0	0.00		24	18.75		0	0.00		1	0.78		0	0.00		25	19.53		4	3.13		0	0.00		0	0.00		4	3.13		1	0.78		0	0.00		0	0.00		0	0.00		1	0.78		8	6.25		0	0.00		0	0.00		8	6.25		0	0.00		0	0.00		0	0.00		0	0.00		39	30.47		7	5.47		0	0.00		0	0.00		0	0.00		46	35.94		27	21.09		0	0.00		0	0.00		0	0.00		0	0.00		27	21.09		1	0.78		0	0.00		0	0.00		1	0.78		2	1.56		0	0.00		0	0.00		0	0.00		2	1.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		128	99.22		1	0.78		129	0.16																																															
	Upper Stone		1	1.45		0	0.00		0	0.00		1	1.45		9	13.04		0	0.00		0	0.00		0	0.00		9	13.04		0	0.00		0	0.00		0	0.00		0	0.00		28	40.58		0	0.00		0	0.00		0	0.00		28	40.58		1	1.45		0	0.00		0	0.00		1	1.45		1	1.45		1	1.45		0	0.00		0	0.00		2	2.90		0	0.00		0	0.00		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		1	1.45		13	18.84		2	2.90		0	0.00		0	0.00		0	0.00		15	21.74		10	14.49		0	0.00		0	0.00		0	0.00		0	0.00		10	14.49		0	0.00		1	1.45		0	0.00		1	1.45		1	1.45		0	0.00		0	0.00		0	0.00		1	1.45		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		69	100.00		0	0.00		69	0.09																																															
	Victoria Estate		0	0.00		0	0.00		0	0.00		0	0.00		74	14.89		0	0.00		1	0.20		0	0.00		75	15.09		1	0.20		0	0.00		0	0.00		1	0.20		115	23.14		4	0.80		1	0.20		1	0.20		121	24.35		4	0.80		0	0.00		0	0.00		4	0.80		7	1.41		0	0.00		0	0.00		0	0.00		7	1.41		3	0.60		1	0.20		0	0.00		4	0.80		0	0.00		0	0.00		0	0.00		0	0.00		135	27.16		5	1.01		0	0.00		0	0.00		0	0.00		140	28.17		124	24.95		3	0.60		0	0.00		0	0.00		0	0.00		127	25.55		8	1.61		0	0.00		0	0.00		8	1.61		10	2.01		0	0.00		0	0.00		0	0.00		10	2.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		497	98.22		9	1.78		506	0.64																																															
	Walkamin		0	0.00		0	0.00		0	0.00		0	0.00		41	14.44		0	0.00		0	0.00		0	0.00		41	14.44		3	1.06		0	0.00		0	0.00		3	1.06		80	28.17		1	0.35		0	0.00		0	0.00		81	28.52		2	0.70		1	0.35		0	0.00		3	1.06		7	2.46		0	0.00		0	0.00		0	0.00		7	2.46		2	0.70		0	0.00		0	0.00		2	0.70		1	0.35		1	0.35		0	0.00		2	0.70		62	21.83		7	2.46		0	0.00		0	0.00		0	0.00		69	24.30		54	19.01		0	0.00		0	0.00		0	0.00		0	0.00		54	19.01		8	2.82		0	0.00		0	0.00		8	2.82		14	4.93		0	0.00		0	0.00		0	0.00		14	4.93		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		284	96.27		11	3.73		295	0.37																																															
	Wangan		3	0.58		1	0.19		0	0.00		4	0.78		123	23.84		4	0.78		0	0.00		0	0.00		127	24.61		0	0.00		0	0.00		0	0.00		0	0.00		86	16.67		3	0.58		1	0.19		0	0.00		90	17.44		10	1.94		1	0.19		1	0.19		12	2.33		5	0.97		1	0.19		0	0.00		0	0.00		6	1.16		5	0.97		1	0.19		0	0.00		6	1.16		0	0.00		0	0.00		0	0.00		0	0.00		133	25.78		3	0.58		0	0.00		0	0.00		0	0.00		136	26.36		110	21.32		2	0.39		1	0.19		0	0.00		0	0.00		113	21.90		14	2.71		0	0.00		0	0.00		14	2.71		8	1.55		0	0.00		0	0.00		0	0.00		8	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		516	96.81		17	3.19		533	0.67																																															
