State;Division;Polling Place;Count;Ballot Position;Candidate Status;Vote Distributed;Vote;Vote Pc;Elected Swing;Exhausted Transfer;Exhausted
QLD;Petrie;Aspley (Petrie);1;6;R;0;17;2.13;;;
QLD;Petrie;Aspley (Petrie);1;7;R;0;476;59.50;;;
QLD;Petrie;Aspley (Petrie);1;8;R;0;1;0.13;;;
QLD;Petrie;Aspley West (Petrie);1;1;R;0;91;2.68;;;
QLD;Petrie;Aspley West (Petrie);1;2;R;0;118;3.48;;;
QLD;Petrie;Aspley West (Petrie);1;3;R;0;19;0.56;;;
QLD;Petrie;Aspley West (Petrie);1;4;R;0;975;28.73;;;
QLD;Petrie;Aspley West (Petrie);1;5;R;0;89;2.62;;;
QLD;Petrie;Aspley West (Petrie);1;6;R;0;51;1.50;;;
QLD;Petrie;Aspley West (Petrie);1;7;R;0;2044;60.22;;;
QLD;Petrie;Aspley West (Petrie);1;8;R;0;7;0.21;;;
QLD;Petrie;Bald Hills;1;1;R;0;268;8.58;;;
QLD;Petrie;Bald Hills;1;2;R;0;97;3.11;;;
QLD;Petrie;Bald Hills;1;3;R;0;40;1.28;;;
QLD;Petrie;Bald Hills;1;4;R;0;1464;46.89;;;
QLD;Petrie;Bald Hills;1;5;R;0;137;4.39;;;
QLD;Petrie;Bald Hills;1;6;R;0;73;2.34;;;
QLD;Petrie;Bald Hills;1;7;R;0;1031;33.02;;;
QLD;Petrie;Bald Hills;1;8;R;0;12;0.38;;;
QLD;Petrie;Ballycara;1;1;R;0;30;2.99;;;
QLD;Petrie;Ballycara;1;2;R;0;25;2.49;;;
QLD;Petrie;Ballycara;1;3;R;0;5;0.50;;;
QLD;Petrie;Ballycara;1;4;R;0;280;27.92;;;
QLD;Petrie;Ballycara;1;5;R;0;31;3.09;;;
QLD;Petrie;Ballycara;1;6;R;0;12;1.20;;;
QLD;Petrie;Ballycara;1;7;R;0;618;61.62;;;
QLD;Petrie;Ballycara;1;8;R;0;2;0.20;;;
QLD;Petrie;Bracken Ridge;1;1;R;0;103;7.20;;;
QLD;Petrie;Bracken Ridge;1;2;R;0;47;3.28;;;
QLD;Petrie;Bracken Ridge;1;3;R;0;14;0.98;;;
QLD;Petrie;Bracken Ridge;1;4;R;0;659;46.05;;;
QLD;Petrie;Bracken Ridge;1;5;R;0;80;5.59;;;
QLD;Petrie;Bracken Ridge;1;6;R;0;30;2.10;;;
QLD;Petrie;Bracken Ridge;1;7;R;0;493;34.45;;;
QLD;Petrie;Bracken Ridge;1;8;R;0;5;0.35;;;
QLD;Petrie;Bracken Ridge East;1;1;R;0;115;3.73;;;
QLD;Petrie;Bracken Ridge East;1;2;R;0;108;3.50;;;
QLD;Petrie;Bracken Ridge East;1;3;R;0;29;0.94;;;
QLD;Petrie;Bracken Ridge East;1;4;R;0;1389;45.07;;;
QLD;Petrie;Bracken Ridge East;1;5;R;0;129;4.19;;;
QLD;Petrie;Bracken Ridge East;1;6;R;0;109;3.54;;;
QLD;Petrie;Bracken Ridge East;1;7;R;0;1197;38.84;;;
QLD;Petrie;Bracken Ridge East;1;8;R;0;6;0.19;;;
QLD;Petrie;Bracken Ridge West;1;1;R;0;146;6.52;;;
QLD;Petrie;Bracken Ridge West;1;2;R;0;59;2.64;;;
QLD;Petrie;Bracken Ridge West;1;3;R;0;28;1.25;;;
QLD;Petrie;Bracken Ridge West;1;4;R;0;1064;47.54;;;
QLD;Petrie;Bracken Ridge West;1;5;R;0;131;5.85;;;
QLD;Petrie;Bracken Ridge West;1;6;R;0;40;1.79;;;
QLD;Petrie;Bracken Ridge West;1;7;R;0;767;34.27;;;
QLD;Petrie;Bracken Ridge West;1;8;R;0;3;0.13;;;
QLD;Petrie;Brisbane City (Petrie);1;1;R;0;5;2.66;;;
QLD;Petrie;Brisbane City (Petrie);1;2;R;0;5;2.66;;;
QLD;Petrie;Brisbane City (Petrie);1;3;R;0;2;1.06;;;
QLD;Petrie;Brisbane City (Petrie);1;4;R;0;91;48.40;;;
QLD;Petrie;Brisbane City (Petrie);1;5;R;0;7;3.72;;;
QLD;Petrie;Brisbane City (Petrie);1;6;R;0;10;5.32;;;
QLD;Petrie;Brisbane City (Petrie);1;7;R;0;68;36.17;;;
QLD;Petrie;Brisbane City (Petrie);1;8;R;0;0;0.00;;;
QLD;Petrie;Carseldine;1;1;R;0;73;3.49;;;
QLD;Petrie;Carseldine;1;2;R;0;49;2.34;;;
QLD;Petrie;Carseldine;1;3;R;0;16;0.77;;;
QLD;Petrie;Carseldine;1;4;R;0;611;29.22;;;
QLD;Petrie;Carseldine;1;5;R;0;62;2.97;;;
QLD;Petrie;Carseldine;1;6;R;0;35;1.67;;;
QLD;Petrie;Carseldine;1;7;R;0;1241;59.35;;;
QLD;Petrie;Carseldine;1;8;R;0;4;0.19;;;
QLD;Petrie;Chermside (Petrie);1;1;R;0;31;4.28;;;
QLD;Petrie;Chermside (Petrie);1;2;R;0;19;2.62;;;
QLD;Petrie;Chermside (Petrie);1;3;R;0;6;0.83;;;
QLD;Petrie;Chermside (Petrie);1;4;R;0;341;47.03;;;
QLD;Petrie;Chermside (Petrie);1;5;R;0;25;3.45;;;
QLD;Petrie;Chermside (Petrie);1;6;R;0;25;3.45;;;
QLD;Petrie;Chermside (Petrie);1;7;R;0;276;38.07;;;
QLD;Petrie;Chermside (Petrie);1;8;R;0;2;0.28;;;
QLD;Petrie;Chermside Garden Settlement;1;1;R;0;22;4.75;;;
QLD;Petrie;Chermside Garden Settlement;1;2;R;0;30;6.48;;;
QLD;Petrie;Chermside Garden Settlement;1;3;R;0;1;0.22;;;
QLD;Petrie;Chermside Garden Settlement;1;4;R;0;182;39.31;;;
QLD;Petrie;Chermside Garden Settlement;1;5;R;0;12;2.59;;;
QLD;Petrie;Chermside Garden Settlement;1;6;R;0;1;0.22;;;
QLD;Petrie;Chermside Garden Settlement;1;7;R;0;215;46.44;;;
QLD;Petrie;Chermside Garden Settlement;1;8;R;0;0;0.00;;;
QLD;Petrie;Chermside West;1;1;R;0;102;3.43;;;
QLD;Petrie;Chermside West;1;2;R;0;89;2.99;;;
QLD;Petrie;Chermside West;1;3;R;0;23;0.77;;;
QLD;Petrie;Chermside West;1;4;R;0;1193;40.14;;;
QLD;Petrie;Chermside West;1;5;R;0;148;4.98;;;
QLD;Petrie;Chermside West;1;6;R;0;106;3.57;;;
QLD;Petrie;Chermside West;1;7;R;0;1307;43.98;;;
QLD;Petrie;Chermside West;1;8;R;0;4;0.13;;;
QLD;Petrie;Clontarf;1;1;R;0;141;5.33;;;
QLD;Petrie;Clontarf;1;2;R;0;56;2.12;;;
QLD;Petrie;Clontarf;1;3;R;0;31;1.17;;;
QLD;Petrie;Clontarf;1;4;R;0;1334;50.47;;;
QLD;Petrie;Clontarf;1;5;R;0;110;4.16;;;
QLD;Petrie;Clontarf;1;6;R;0;74;2.80;;;
QLD;Petrie;Clontarf;1;7;R;0;891;33.71;;;
QLD;Petrie;Clontarf;1;8;R;0;6;0.23;;;
QLD;Petrie;Clontarf Beach;1;1;R;0;108;4.70;;;
QLD;Petrie;Clontarf Beach;1;2;R;0;55;2.39;;;
QLD;Petrie;Clontarf Beach;1;3;R;0;40;1.74;;;
QLD;Petrie;Clontarf Beach;1;4;R;0;1037;45.15;;;
QLD;Petrie;Clontarf Beach;1;5;R;0;108;4.70;;;
QLD;Petrie;Clontarf Beach;1;6;R;0;48;2.09;;;
QLD;Petrie;Clontarf Beach;1;7;R;0;899;39.14;;;
QLD;Petrie;Clontarf Beach;1;8;R;0;2;0.09;;;
QLD;Petrie;Craigslea;1;1;R;0;23;2.52;;;
QLD;Petrie;Craigslea;1;2;R;0;32;3.51;;;
QLD;Petrie;Craigslea;1;3;R;0;9;0.99;;;
QLD;Petrie;Craigslea;1;4;R;0;300;32.93;;;
QLD;Petrie;Craigslea;1;5;R;0;24;2.63;;;
QLD;Petrie;Craigslea;1;6;R;0;18;1.98;;;
QLD;Petrie;Craigslea;1;7;R;0;504;55.32;;;
QLD;Petrie;Craigslea;1;8;R;0;1;0.11;;;
QLD;Petrie;Deception Bay;1;1;R;0;97;4.35;;;
QLD;Petrie;Deception Bay;1;2;R;0;78;3.50;;;
QLD;Petrie;Deception Bay;1;3;R;0;27;1.21;;;
QLD;Petrie;Deception Bay;1;4;R;0;1164;52.17;;;
QLD;Petrie;Deception Bay;1;5;R;0;115;5.15;;;
QLD;Petrie;Deception Bay;1;6;R;0;71;3.18;;;
QLD;Petrie;Deception Bay;1;7;R;0;671;30.08;;;
QLD;Petrie;Deception Bay;1;8;R;0;8;0.36;;;
QLD;Petrie;Deception Bay North;1;1;R;0;132;3.98;;;
QLD;Petrie;Deception Bay North;1;2;R;0;72;2.17;;;
QLD;Petrie;Deception Bay North;1;3;R;0;130;3.92;;;
QLD;Petrie;Deception Bay North;1;4;R;0;1721;51.93;;;
QLD;Petrie;Deception Bay North;1;5;R;0;154;4.65;;;
QLD;Petrie;Deception Bay North;1;6;R;0;61;1.84;;;
QLD;Petrie;Deception Bay North;1;7;R;0;1039;31.35;;;
QLD;Petrie;Deception Bay North;1;8;R;0;5;0.15;;;
QLD;Petrie;Deception Bay South;1;1;R;0;45;5.11;;;
QLD;Petrie;Deception Bay South;1;2;R;0;27;3.06;;;
QLD;Petrie;Deception Bay South;1;3;R;0;21;2.38;;;
QLD;Petrie;Deception Bay South;1;4;R;0;464;52.67;;;
QLD;Petrie;Deception Bay South;1;5;R;0;51;5.79;;;
QLD;Petrie;Deception Bay South;1;6;R;0;19;2.16;;;
QLD;Petrie;Deception Bay South;1;7;R;0;253;28.72;;;
QLD;Petrie;Deception Bay South;1;8;R;0;1;0.11;;;
QLD;Petrie;Kippa-Ring;1;1;R;0;175;4.60;;;
QLD;Petrie;Kippa-Ring;1;2;R;0;73;1.92;;;
QLD;Petrie;Kippa-Ring;1;3;R;0;63;1.66;;;
QLD;Petrie;Kippa-Ring;1;4;R;0;2035;53.48;;;
QLD;Petrie;Kippa-Ring;1;5;R;0;180;4.73;;;
QLD;Petrie;Kippa-Ring;1;6;R;0;80;2.10;;;
QLD;Petrie;Kippa-Ring;1;7;R;0;1178;30.96;;;
QLD;Petrie;Kippa-Ring;1;8;R;0;21;0.55;;;
QLD;Petrie;Kippa-Ring North;1;1;R;0;55;3.49;;;
QLD;Petrie;Kippa-Ring North;1;2;R;0;24;1.52;;;
QLD;Petrie;Kippa-Ring North;1;3;R;0;30;1.90;;;
QLD;Petrie;Kippa-Ring North;1;4;R;0;756;48.00;;;
QLD;Petrie;Kippa-Ring North;1;5;R;0;52;3.30;;;
QLD;Petrie;Kippa-Ring North;1;6;R;0;29;1.84;;;
QLD;Petrie;Kippa-Ring North;1;7;R;0;622;39.49;;;
QLD;Petrie;Kippa-Ring North;1;8;R;0;7;0.44;;;
QLD;Petrie;Kippa-Ring West;1;1;R;0;73;5.17;;;
QLD;Petrie;Kippa-Ring West;1;2;R;0;28;1.98;;;
QLD;Petrie;Kippa-Ring West;1;3;R;0;26;1.84;;;
QLD;Petrie;Kippa-Ring West;1;4;R;0;672;47.59;;;
QLD;Petrie;Kippa-Ring West;1;5;R;0;60;4.25;;;
QLD;Petrie;Kippa-Ring West;1;6;R;0;37;2.62;;;
QLD;Petrie;Kippa-Ring West;1;7;R;0;510;36.12;;;
QLD;Petrie;Kippa-Ring West;1;8;R;0;6;0.42;;;
QLD;Petrie;Mango Hill;1;1;R;0;22;4.18;;;
QLD;Petrie;Mango Hill;1;2;R;0;15;2.85;;;
QLD;Petrie;Mango Hill;1;3;R;0;17;3.23;;;
QLD;Petrie;Mango Hill;1;4;R;0;250;47.53;;;
QLD;Petrie;Mango Hill;1;5;R;0;21;3.99;;;
QLD;Petrie;Mango Hill;1;6;R;0;23;4.37;;;
QLD;Petrie;Mango Hill;1;7;R;0;178;33.84;;;
QLD;Petrie;Mango Hill;1;8;R;0;0;0.00;;;
QLD;Petrie;Margate;1;1;R;0;170;4.92;;;
QLD;Petrie;Margate;1;2;R;0;84;2.43;;;
QLD;Petrie;Margate;1;3;R;0;30;0.87;;;
QLD;Petrie;Margate;1;4;R;0;1639;47.41;;;
QLD;Petrie;Margate;1;5;R;0;153;4.43;;;
QLD;Petrie;Margate;1;6;R;0;115;3.33;;;
QLD;Petrie;Margate;1;7;R;0;1257;36.36;;;
QLD;Petrie;Margate;1;8;R;0;9;0.26;;;
QLD;Petrie;McDowall (Petrie);1;1;R;0;54;2.38;;;
QLD;Petrie;McDowall (Petrie);1;2;R;0;66;2.91;;;
QLD;Petrie;McDowall (Petrie);1;3;R;0;22;0.97;;;
QLD;Petrie;McDowall (Petrie);1;4;R;0;787;34.75;;;
QLD;Petrie;McDowall (Petrie);1;5;R;0;75;3.31;;;
QLD;Petrie;McDowall (Petrie);1;6;R;0;39;1.72;;;
QLD;Petrie;McDowall (Petrie);1;7;R;0;1216;53.69;;;
QLD;Petrie;McDowall (Petrie);1;8;R;0;6;0.26;;;
QLD;Petrie;Redcliffe;1;1;R;0;128;4.45;;;
QLD;Petrie;Redcliffe;1;2;R;0;76;2.64;;;
QLD;Petrie;Redcliffe;1;3;R;0;44;1.53;;;
QLD;Petrie;Redcliffe;1;4;R;0;1420;49.36;;;
QLD;Petrie;Redcliffe;1;5;R;0;144;5.01;;;
QLD;Petrie;Redcliffe;1;6;R;0;88;3.06;;;
QLD;Petrie;Redcliffe;1;7;R;0;964;33.51;;;
QLD;Petrie;Redcliffe;1;8;R;0;13;0.45;;;
QLD;Petrie;Redcliffe Hospital;1;1;R;0;59;4.24;;;
QLD;Petrie;Redcliffe Hospital;1;2;R;0;43;3.09;;;
QLD;Petrie;Redcliffe Hospital;1;3;R;0;23;1.65;;;
QLD;Petrie;Redcliffe Hospital;1;4;R;0;687;49.39;;;
QLD;Petrie;Redcliffe Hospital;1;5;R;0;65;4.67;;;
QLD;Petrie;Redcliffe Hospital;1;6;R;0;23;1.65;;;
QLD;Petrie;Redcliffe Hospital;1;7;R;0;480;34.51;;;
QLD;Petrie;Redcliffe Hospital;1;8;R;0;11;0.79;;;
QLD;Petrie;Rothwell;1;1;R;0;45;5.79;;;
QLD;Petrie;Rothwell;1;2;R;0;32;4.12;;;
QLD;Petrie;Rothwell;1;3;R;0;15;1.93;;;
QLD;Petrie;Rothwell;1;4;R;0;331;42.60;;;
QLD;Petrie;Rothwell;1;5;R;0;32;4.12;;;
QLD;Petrie;Rothwell;1;6;R;0;14;1.80;;;
QLD;Petrie;Rothwell;1;7;R;0;306;39.38;;;
QLD;Petrie;Rothwell;1;8;R;0;2;0.26;;;
QLD;Petrie;Scarborough;1;1;R;0;123;3.97;;;
QLD;Petrie;Scarborough;1;2;R;0;65;2.10;;;
QLD;Petrie;Scarborough;1;3;R;0;43;1.39;;;
QLD;Petrie;Scarborough;1;4;R;0;1477;47.68;;;
QLD;Petrie;Scarborough;1;5;R;0;127;4.10;;;
QLD;Petrie;Scarborough;1;6;R;0;80;2.58;;;
QLD;Petrie;Scarborough;1;7;R;0;1178;38.02;;;
QLD;Petrie;Scarborough;1;8;R;0;5;0.16;;;
QLD;Petrie;Scarborough North;1;1;R;0;48;3.59;;;
QLD;Petrie;Scarborough North;1;2;R;0;39;2.92;;;
QLD;Petrie;Scarborough North;1;3;R;0;12;0.90;;;
QLD;Petrie;Scarborough North;1;4;R;0;589;44.09;;;
QLD;Petrie;Scarborough North;1;5;R;0;48;3.59;;;
QLD;Petrie;Scarborough North;1;6;R;0;20;1.50;;;
QLD;Petrie;Scarborough North;1;7;R;0;574;42.96;;;
QLD;Petrie;Scarborough North;1;8;R;0;6;0.45;;;
QLD;Petrie;Somerset Hills (Petrie);1;1;R;0;21;6.12;;;
QLD;Petrie;Somerset Hills (Petrie);1;2;R;0;8;2.33;;;
QLD;Petrie;Somerset Hills (Petrie);1;3;R;0;4;1.17;;;
QLD;Petrie;Somerset Hills (Petrie);1;4;R;0;159;46.36;;;
QLD;Petrie;Somerset Hills (Petrie);1;5;R;0;13;3.79;;;
QLD;Petrie;Somerset Hills (Petrie);1;6;R;0;15;4.37;;;
QLD;Petrie;Somerset Hills (Petrie);1;7;R;0;121;35.28;;;
QLD;Petrie;Somerset Hills (Petrie);1;8;R;0;2;0.58;;;
QLD;Petrie;Special Hospital Team 1;1;1;R;0;18;5.79;;;
QLD;Petrie;Special Hospital Team 1;1;2;R;0;6;1.93;;;
QLD;Petrie;Special Hospital Team 1;1;3;R;0;0;0.00;;;
QLD;Petrie;Special Hospital Team 1;1;4;R;0;152;48.87;;;
QLD;Petrie;Special Hospital Team 1;1;5;R;0;7;2.25;;;
QLD;Petrie;Special Hospital Team 1;1;6;R;0;2;0.64;;;
QLD;Petrie;Special Hospital Team 1;1;7;R;0;124;39.87;;;
QLD;Petrie;Special Hospital Team 1;1;8;R;0;2;0.64;;;
QLD;Petrie;Special Hospital Team 2;1;1;R;0;1;6.25;;;
QLD;Petrie;Special Hospital Team 2;1;2;R;0;1;6.25;;;
QLD;Petrie;Special Hospital Team 2;1;3;R;0;0;0.00;;;
QLD;Petrie;Special Hospital Team 2;1;4;R;0;11;68.75;;;
QLD;Petrie;Special Hospital Team 2;1;5;R;0;0;0.00;;;
QLD;Petrie;Special Hospital Team 2;1;6;R;0;0;0.00;;;
QLD;Petrie;Special Hospital Team 2;1;7;R;0;3;18.75;;;
QLD;Petrie;Special Hospital Team 2;1;8;R;0;0;0.00;;;
QLD;Petrie;Woody Point;1;1;R;0;78;3.50;;;
QLD;Petrie;Woody Point;1;2;R;0;61;2.73;;;
QLD;Petrie;Woody Point;1;3;R;0;44;1.97;;;
QLD;Petrie;Woody Point;1;4;R;0;1077;48.27;;;
QLD;Petrie;Woody Point;1;5;R;0;99;4.44;;;
QLD;Petrie;Woody Point;1;6;R;0;45;2.02;;;
QLD;Petrie;Woody Point;1;7;R;0;824;36.93;;;
QLD;Petrie;Woody Point;1;8;R;0;3;0.13;;;
QLD;Petrie;ABSENT;1;1;R;0;181;3.93;;;
QLD;Petrie;ABSENT;1;2;R;0;204;4.43;;;
QLD;Petrie;ABSENT;1;3;R;0;93;2.02;;;
QLD;Petrie;ABSENT;1;4;R;0;2090;45.40;;;
QLD;Petrie;ABSENT;1;5;R;0;238;5.17;;;
QLD;Petrie;ABSENT;1;6;R;0;209;4.54;;;
QLD;Petrie;ABSENT;1;7;R;0;1560;33.88;;;
QLD;Petrie;ABSENT;1;8;R;0;29;0.63;;;
QLD;Petrie;POSTAL;1;1;R;0;82;3.20;;;
QLD;Petrie;POSTAL;1;2;R;0;91;3.55;;;
QLD;Petrie;POSTAL;1;3;R;0;14;0.55;;;
QLD;Petrie;POSTAL;1;4;R;0;1100;42.88;;;
QLD;Petrie;POSTAL;1;5;R;0;73;2.85;;;
QLD;Petrie;POSTAL;1;6;R;0;36;1.40;;;
QLD;Petrie;POSTAL;1;7;R;0;1163;45.34;;;
QLD;Petrie;POSTAL;1;8;R;0;6;0.23;;;
QLD;Petrie;PRE POLL;1;1;R;0;61;3.43;;;
QLD;Petrie;PRE POLL;1;2;R;0;67;3.77;;;
QLD;Petrie;PRE POLL;1;3;R;0;14;0.79;;;
QLD;Petrie;PRE POLL;1;4;R;0;697;39.18;;;
QLD;Petrie;PRE POLL;1;5;R;0;67;3.77;;;
QLD;Petrie;PRE POLL;1;6;R;0;50;2.81;;;
QLD;Petrie;PRE POLL;1;7;R;0;813;45.70;;;
QLD;Petrie;PRE POLL;1;8;R;0;10;0.56;;;
QLD;Petrie;PROVISIONAL;1;1;R;0;7;6.42;;;
QLD;Petrie;PROVISIONAL;1;2;R;0;2;1.83;;;
QLD;Petrie;PROVISIONAL;1;3;R;0;3;2.75;;;
QLD;Petrie;PROVISIONAL;1;4;R;0;56;51.38;;;
QLD;Petrie;PROVISIONAL;1;5;R;0;5;4.59;;;
QLD;Petrie;PROVISIONAL;1;6;R;0;8;7.34;;;
QLD;Petrie;PROVISIONAL;1;7;R;0;28;25.69;;;
QLD;Petrie;PROVISIONAL;1;8;R;0;0;0.00;;;
QLD;Petrie;DIVISION SUMMARY;1;1;R;0;3182;4.33;;;
QLD;Petrie;DIVISION SUMMARY;1;2;R;0;2126;2.89;;;
QLD;Petrie;DIVISION SUMMARY;1;3;R;0;1025;1.39;;;
QLD;Petrie;DIVISION SUMMARY;1;4;R;0;32436;44.14;;;
QLD;Petrie;DIVISION SUMMARY;1;5;R;0;3167;4.31;;;
QLD;Petrie;DIVISION SUMMARY;1;6;R;0;1854;2.52;;;
QLD;Petrie;DIVISION SUMMARY;1;7;R;0;29487;40.12;;;
QLD;Petrie;DIVISION SUMMARY;1;8;R;0;215;0.29;;;
QLD;Petrie;DIVISION SUMMARY;2;1;R;32;3214;4.37;;;
QLD;Petrie;DIVISION SUMMARY;2;2;R;10;2136;2.91;;;
QLD;Petrie;DIVISION SUMMARY;2;3;R;7;1032;1.40;;;
QLD;Petrie;DIVISION SUMMARY;2;4;R;22;32458;44.17;;;
QLD;Petrie;DIVISION SUMMARY;2;5;R;19;3186;4.34;;;
QLD;Petrie;DIVISION SUMMARY;2;6;R;60;1914;2.60;;;
QLD;Petrie;DIVISION SUMMARY;2;7;R;65;29552;40.21;;;
QLD;Petrie;DIVISION SUMMARY;2;8;X;;;;;0;0
QLD;Petrie;DIVISION SUMMARY;3;1;R;437;3651;4.97;;;
QLD;Petrie;DIVISION SUMMARY;3;2;R;118;2254;3.07;;;
QLD;Petrie;DIVISION SUMMARY;3;3;X;;;;;0;0
QLD;Petrie;DIVISION SUMMARY;3;4;R;150;32608;44.37;;;
QLD;Petrie;DIVISION SUMMARY;3;5;R;74;3260;4.44;;;
QLD;Petrie;DIVISION SUMMARY;3;6;R;81;1995;2.71;;;
QLD;Petrie;DIVISION SUMMARY;3;7;R;172;29724;40.45;;;
QLD;Petrie;DIVISION SUMMARY;4;1;R;485;4136;5.63;;;
QLD;Petrie;DIVISION SUMMARY;4;2;R;57;2311;3.14;;;
QLD;Petrie;DIVISION SUMMARY;4;4;R;406;33014;44.92;;;
QLD;Petrie;DIVISION SUMMARY;4;5;R;789;4049;5.51;;;
QLD;Petrie;DIVISION SUMMARY;4;6;X;;;;;2;2
QLD;Petrie;DIVISION SUMMARY;4;7;R;256;29980;40.79;;;
QLD;Petrie;DIVISION SUMMARY;5;1;R;405;4541;6.18;;;
QLD;Petrie;DIVISION SUMMARY;5;2;X;;;;;5;7
QLD;Petrie;DIVISION SUMMARY;5;4;R;135;33149;45.11;;;
QLD;Petrie;DIVISION SUMMARY;5;5;R;117;4166;5.67;;;
QLD;Petrie;DIVISION SUMMARY;5;7;R;1649;31629;43.04;;;
QLD;Petrie;DIVISION SUMMARY;6;1;R;1315;5856;7.97;;;
QLD;Petrie;DIVISION SUMMARY;6;4;R;1895;35044;47.70;;;
QLD;Petrie;DIVISION SUMMARY;6;5;X;;;;;14;21
QLD;Petrie;DIVISION SUMMARY;6;7;R;942;32571;44.33;;;
QLD;Petrie;DIVISION SUMMARY;7;1;X;;;;;39;60
QLD;Petrie;DIVISION SUMMARY;7;4;E;3212;38256;52.10;-0.84;;
QLD;Petrie;DIVISION SUMMARY;7;7;R;2605;35176;47.90;;;
QLD;Rankin;Aratula;1;1;R;0;9;2.20;;;
QLD;Rankin;Aratula;1;2;R;0;197;48.17;;;
QLD;Rankin;Aratula;1;3;R;0;2;0.49;;;
QLD;Rankin;Aratula;1;4;R;0;0;0.00;;;
QLD;Rankin;Aratula;1;5;R;0;66;16.14;;;
QLD;Rankin;Aratula;1;6;R;0;5;1.22;;;
QLD;Rankin;Aratula;1;7;R;0;120;29.34;;;
QLD;Rankin;Aratula;1;8;R;0;10;2.44;;;
QLD;Rankin;Beaudesert;1;1;R;0;65;2.34;;;
QLD;Rankin;Beaudesert;1;2;R;0;995;35.86;;;
QLD;Rankin;Beaudesert;1;3;R;0;29;1.05;;;
QLD;Rankin;Beaudesert;1;4;R;0;6;0.22;;;
QLD;Rankin;Beaudesert;1;5;R;0;973;35.06;;;
QLD;Rankin;Beaudesert;1;6;R;0;47;1.69;;;
QLD;Rankin;Beaudesert;1;7;R;0;558;20.11;;;
QLD;Rankin;Beaudesert;1;8;R;0;102;3.68;;;
QLD;Rankin;Beaudesert Hospital;1;1;R;0;9;1.88;;;
QLD;Rankin;Beaudesert Hospital;1;2;R;0;177;36.95;;;
QLD;Rankin;Beaudesert Hospital;1;3;R;0;6;1.25;;;
QLD;Rankin;Beaudesert Hospital;1;4;R;0;2;0.42;;;
QLD;Rankin;Beaudesert Hospital;1;5;R;0;160;33.40;;;
QLD;Rankin;Beaudesert Hospital;1;6;R;0;8;1.67;;;
QLD;Rankin;Beaudesert Hospital;1;7;R;0;103;21.50;;;
QLD;Rankin;Beaudesert Hospital;1;8;R;0;14;2.92;;;
QLD;Rankin;Beechmont;1;1;R;0;7;1.79;;;
QLD;Rankin;Beechmont;1;2;R;0;175;44.87;;;
QLD;Rankin;Beechmont;1;3;R;0;31;7.95;;;
QLD;Rankin;Beechmont;1;4;R;0;3;0.77;;;
QLD;Rankin;Beechmont;1;5;R;0;106;27.18;;;
QLD;Rankin;Beechmont;1;6;R;0;6;1.54;;;
QLD;Rankin;Beechmont;1;7;R;0;44;11.28;;;
QLD;Rankin;Beechmont;1;8;R;0;18;4.62;;;
QLD;Rankin;Boonah;1;1;R;0;31;1.77;;;
QLD;Rankin;Boonah;1;2;R;0;763;43.45;;;
QLD;Rankin;Boonah;1;3;R;0;21;1.20;;;
QLD;Rankin;Boonah;1;4;R;0;6;0.34;;;
QLD;Rankin;Boonah;1;5;R;0;461;26.25;;;
QLD;Rankin;Boonah;1;6;R;0;52;2.96;;;
QLD;Rankin;Boonah;1;7;R;0;384;21.87;;;
QLD;Rankin;Boonah;1;8;R;0;38;2.16;;;
QLD;Rankin;Boronia Heights;1;1;R;0;115;3.93;;;
QLD;Rankin;Boronia Heights;1;2;R;0;954;32.63;;;
QLD;Rankin;Boronia Heights;1;3;R;0;54;1.85;;;
QLD;Rankin;Boronia Heights;1;4;R;0;8;0.27;;;
QLD;Rankin;Boronia Heights;1;5;R;0;1522;52.05;;;
QLD;Rankin;Boronia Heights;1;6;R;0;65;2.22;;;
QLD;Rankin;Boronia Heights;1;7;R;0;93;3.18;;;
QLD;Rankin;Boronia Heights;1;8;R;0;113;3.86;;;
QLD;Rankin;Brisbane City (Rankin);1;1;R;0;2;2.06;;;
QLD;Rankin;Brisbane City (Rankin);1;2;R;0;26;26.80;;;
QLD;Rankin;Brisbane City (Rankin);1;3;R;0;4;4.12;;;
QLD;Rankin;Brisbane City (Rankin);1;4;R;0;0;0.00;;;
QLD;Rankin;Brisbane City (Rankin);1;5;R;0;52;53.61;;;
QLD;Rankin;Brisbane City (Rankin);1;6;R;0;1;1.03;;;
QLD;Rankin;Brisbane City (Rankin);1;7;R;0;7;7.22;;;
QLD;Rankin;Brisbane City (Rankin);1;8;R;0;5;5.15;;;
QLD;Rankin;Browns Plains;1;1;R;0;121;3.41;;;
QLD;Rankin;Browns Plains;1;2;R;0;1288;36.33;;;
QLD;Rankin;Browns Plains;1;3;R;0;52;1.47;;;
QLD;Rankin;Browns Plains;1;4;R;0;10;0.28;;;
QLD;Rankin;Browns Plains;1;5;R;0;1729;48.77;;;
QLD;Rankin;Browns Plains;1;6;R;0;49;1.38;;;
QLD;Rankin;Browns Plains;1;7;R;0;91;2.57;;;
QLD;Rankin;Browns Plains;1;8;R;0;205;5.78;;;
QLD;Rankin;Canungra;1;1;R;0;21;2.21;;;
QLD;Rankin;Canungra;1;2;R;0;507;53.42;;;
QLD;Rankin;Canungra;1;3;R;0;23;2.42;;;
QLD;Rankin;Canungra;1;4;R;0;4;0.42;;;
QLD;Rankin;Canungra;1;5;R;0;233;24.55;;;
