State;Division;Ballot Position;Member;Candidate;Party;Gender;Vote;Vote Percent;Swing
SA;Boothby;1;;THACKRAH, David;DEM;M;7560;9.59;-9.36
SA;Boothby;2;;ORR, Cathy;ALP;F;26556;33.67;1.63
SA;Boothby;3;;MACEY, Reg;IND;M;1399;1.77;1.77
SA;Boothby;4;#;HALL, Steele;LP;M;41708;52.88;7.89
SA;Boothby;5;;MORRIS, Bevan;NLP;M;1650;2.09;2.09
SA;Boothby;904;;;CTA;;0;0.00;-2.20
SA;Boothby;905;;;DSP;;0;0.00;-0.34
SA;Boothby;906;;;GRY;;0;0.00;-0.38
SA;Boothby;997;;;OTH;;0;0.00;-1.10
SA;Grey;1;;CROWE, G R;IND;M;6248;7.97;7.97
SA;Grey;2;;VINCENT, Colin George;NLP;M;445;0.57;0.57
SA;Grey;3;;MUNCHENBERG, Jeff;IND;M;354;0.45;0.45
SA;Grey;4;;ROGERS, Matthew;DEM;M;2318;2.96;-4.86
SA;Grey;5;;PILTZ, Barry;ALP;M;29963;38.23;-5.34
SA;Grey;6;;FISHER, John;IND;M;307;0.39;-0.14
SA;Grey;7;;SOLOMON, Peter;IND;M;220;0.28;0.28
SA;Grey;8;;NETTLE, Rod;NP;M;2878;3.67;3.67
SA;Grey;9;;WILSON, Anne;CTA;F;813;1.04;-5.85
SA;Grey;10;;OATES, Roger M;CAP;M;124;0.16;0.16
SA;Grey;11;#;WAKELIN, Barry Hugh;LP;M;34703;44.28;4.25
SA;Grey;997;;;OTH;;0;0.00;-1.15
SA;Hindmarsh;1;;YIOSSIS, Athena;NLP;F;1602;2.00;2.00
SA;Hindmarsh;2;;STRETTON, Martin George;GRY;M;577;0.72;-1.21
SA;Hindmarsh;3;;DEAN, Ron K;IND;M;477;0.60;0.60
SA;Hindmarsh;4;;RAU, John;ALP;M;32814;41.05;0.32
SA;Hindmarsh;5;;LOBBAN, Mark;DEM;M;3855;4.82;-7.93
SA;Hindmarsh;6;#;GALLUS, Chris;LP;F;38117;47.68;5.58
SA;Hindmarsh;7;;BOYD, Cliff;IND;M;579;0.72;0.72
SA;Hindmarsh;8;;LAMB, Bob;GSA;M;1496;1.87;1.87
SA;Hindmarsh;9;;SJOBERG, Melanie;;F;418;0.52;0.52
SA;Hindmarsh;904;;;CTA;;0;0.00;-1.67
SA;Hindmarsh;905;;;DSP;;0;0.00;-0.28
SA;Hindmarsh;997;;;OTH;;0;0.00;-0.53
SA;Kingston;1;;WATSON, John;CTA;M;1917;2.51;0.13
SA;Kingston;2;;BURTMANIS, Egils;IND;M;427;0.56;0.56
SA;Kingston;3;;GORDON, Martin;LP;M;32073;42.04;7.76
SA;Kingston;4;;GRAHAM, Robert;;M;194;0.25;0.25
SA;Kingston;5;;BROWN, Robert;NLP;M;976;1.28;1.28
SA;Kingston;6;;JAMIESON, Alexa;IND;F;908;1.19;1.19
SA;Kingston;7;;GESSERIT, Anji;DEM;F;5885;7.71;-17.51
SA;Kingston;8;#;BILNEY, Gordon;ALP;M;33906;44.45;7.45
SA;Kingston;905;;;DSP;;0;0.00;-0.35
SA;Kingston;997;;;OTH;;0;0.00;-0.77
SA;Makin;1;#;DUNCAN, Peter;ALP;M;36748;46.79;5.49
SA;Makin;2;;DOBSON, Eva;IND;F;986;1.26;1.26
SA;Makin;3;;BATTEN, Stan;IND;M;294;0.37;0.37
SA;Makin;4;;DURAND, Dorothy;CTA;F;986;1.26;-1.97
SA;Makin;5;;TAYLOR, Alf;IND;M;745;0.95;0.95
SA;Makin;6;;IRVING, Alan;LP;M;32353;41.19;2.87
SA;Makin;7;;SMITH, Angela;DEM;F;5585;7.11;-8.60
SA;Makin;8;;BROWN, Susan;NLP;F;844;1.07;1.07
SA;Makin;905;;;GA;;0;0.00;-0.18
SA;Makin;997;;;OTH;;0;0.00;-1.27
SA;Mayo;1;;LOMSARGIS, Elena;IND;F;1322;1.67;1.67
SA;Mayo;2;;CAMILLERI, Micheal Anthony;IND;M;523;0.66;0.66
SA;Mayo;3;;SCOTT, Patrick;ALP;M;21601;27.33;0.42
SA;Mayo;4;;CHIPPERFIELD, Pamela;NLP;F;1209;1.53;1.53
SA;Mayo;5;;BAYET, Philippe;CTA;M;988;1.25;-1.09
SA;Mayo;6;;PEDRICK, Merilyn;DEM;F;10731;13.58;-5.81
SA;Mayo;7;#;DOWNER, Alexander;LP;M;42657;53.98;3.43
SA;Mayo;905;;;GRY;;0;0.00;-0.57
SA;Mayo;997;;;OTH;;0;0.00;-0.24
SA;Port Adelaide;1;;SHEARING, Colin;IND;M;2473;3.21;3.21
SA;Port Adelaide;2;#;SAWFORD, Rod;ALP;M;41248;53.47;1.11
SA;Port Adelaide;3;;HOBBS, Andrew;NLP;M;830;1.08;1.08
SA;Port Adelaide;4;;MCCARTHY, Alan;LP;M;25457;33.00;0.66
SA;Port Adelaide;5;;GILBEY-RILEY, Emily;GRY;F;1182;1.53;1.09
SA;Port Adelaide;6;;KNOTT, Don;DEM;M;5235;6.79;-5.29
SA;Port Adelaide;7;;JOY, Bert;IND;M;719;0.93;0.93
SA;Port Adelaide;904;;;CTA;;0;0.00;-1.56
SA;Port Adelaide;906;;;DSP;;0;0.00;-1.07
SA;Port Adelaide;997;;;OTH;;0;0.00;-0.14
SA;Sturt;1;;PRATT, Michael;;M;10756;14.56;14.56
SA;Sturt;2;;FREER, Geoff;IND;M;689;0.93;0.93
SA;Sturt;3;;LORENZON, Vladimir;NLP;M;1167;1.58;1.58
SA;Sturt;4;;DE CHELLIS, Marco;ALP;M;25293;34.23;0.16
SA;Sturt;5;#;PYNE, Chris;LP;M;29121;39.41;-7.58
SA;Sturt;6;;CURNOW, Tom;CTA;M;783;1.06;-0.64
SA;Sturt;7;;WILLIAMS, Elizabeth;DEM;F;6085;8.23;-6.47
SA;Sturt;905;;;GA;;0;0.00;-0.64
SA;Sturt;906;;;GRY;;0;0.00;-1.20
SA;Sturt;997;;;OTH;;0;0.00;-0.69
SA;Wakefield;1;;MILNE, Roy J;DEM;M;6938;8.90;-4.28
SA;Wakefield;2;;ALLEN, Don;IND;M;3189;4.09;4.09
SA;Wakefield;3;;HERGSTROM, Ingrid;NLP;F;904;1.16;1.16
SA;Wakefield;4;;FAULKNER, Shirley;IND;F;2066;2.65;2.65
SA;Wakefield;5;#;ANDREW, Neil;LP;M;44503;57.08;2.69
SA;Wakefield;6;;STEVENS, Mike;ALP;M;20360;26.12;-2.82
SA;Wakefield;904;;;CTA;;0;0.00;-2.28
SA;Wakefield;997;;;OTH;;0;0.00;-1.21
TAS;Bass;1;;HUNNERUP, David;TG;M;3907;6.33;2.09
TAS;Bass;2;#;SMITH, Silvia;ALP;F;27014;43.80;6.11
TAS;Bass;3;;SMITH, Warwick;LP;M;29187;47.32;-2.79
TAS;Bass;4;;AUSTEN, Brian;DEM;M;1572;2.55;-5.41
TAS;Braddon;1;;REILLY, Jim;DEM;M;1676;2.77;-3.89
TAS;Braddon;2;#;MILES, Chris;LP;M;29863;49.38;-5.91
TAS;Braddon;3;;LOHREY, Royce E;IND;M;1151;1.90;1.90
TAS;Braddon;4;;GARD, Mike;ALP;M;25365;41.94;6.40
TAS;Braddon;5;;COOMBES, John;TG;M;2426;4.01;4.01
TAS;Braddon;997;;;OTH;;0;0.00;-2.51
TAS;Denison;1;;VANCE, Euan P. L.;CTA;M;871;1.36;1.36
TAS;Denison;2;;DOWDING, Teresa;;F;393;0.61;0.61
TAS;Denison;3;#;KERR, Duncan;ALP;M;32793;51.27;6.70
TAS;Denison;4;;ANDERSON, Kevin Charles;DEM;M;759;1.19;-5.61
TAS;Denison;5;;RYAN, Phil;LP;M;20056;31.35;-9.24
TAS;Denison;6;;BROWN, Bob;TG;M;9093;14.22;7.86
TAS;Denison;904;;;DSP;;0;0.00;-0.53
TAS;Denison;997;;;OTH;;0;0.00;-1.15
TAS;Franklin;1;;JAMES, Richard;DEM;M;2281;3.84;-8.68
TAS;Franklin;2;;CROSSLEY, L;TG;F;4878;8.21;8.21
TAS;Franklin;3;;GILBERT, Graeme;LP;M;23030;38.75;-9.86
TAS;Franklin;4;#;QUICK, Harry;ALP;M;29238;49.20;10.33
TAS;Lyons;1;;MORRIS, Michael;TG;M;4015;6.52;6.52
TAS;Lyons;2;#;ADAMS, Dick;ALP;M;29211;47.43;5.63
TAS;Lyons;3;;HIDDING, Rene;LP;M;26996;43.83;-5.04
TAS;Lyons;4;;GODRIDGE, Leonie Jean;DEM;F;1365;2.22;-7.11
ACT;Canberra;1;#;KELLY, Ros;ALP;F;46895;52.26;8.53
ACT;Canberra;2;;KELLY, Sally Christine;NLP;F;775;0.86;0.86
ACT;Canberra;3;;MYERS, Peter;DEM;M;4796;5.34;-7.40
ACT;Canberra;4;;TREVETHAN, Mike;ASG;M;1663;1.85;1.85
ACT;Canberra;5;;ADAMSON, Greg;GDA;M;3109;3.46;3.46
ACT;Canberra;6;;STEFANIAK, Bill;LP;M;32504;36.22;-2.34
ACT;Canberra;902;;;NDP;;0;0.00;-1.44
ACT;Canberra;903;;;GRN;;0;0.00;-3.53
ACT;Fraser;1;;EASTMAN, David;IND;M;2070;2.29;2.29
ACT;Fraser;2;;KRAMER, Greg;DEM;M;5559;6.16;-9.75
ACT;Fraser;3;;WISE, Kev;IND;M;657;0.73;0.73
ACT;Fraser;4;;DUNN, Martin;LP;M;29031;32.18;0.64
ACT;Fraser;5;;JOSEPH, Peter;IND;M;463;0.51;0.51
ACT;Fraser;6;;GORDON, Andrew James;NLP;M;654;0.72;0.72
ACT;Fraser;7;;BRUNORO, Emile;IND;M;672;0.74;-0.37
ACT;Fraser;8;#;LANGMORE, John;ALP;M;49098;54.42;8.52
ACT;Fraser;9;;BOLTON, Sue;;F;2023;2.24;2.24
ACT;Fraser;902;;;NDP;;0;0.00;-1.51
ACT;Fraser;903;;;GRN;;0;0.00;-4.02
NT;Northern Territory;1;#;SNOWDON, Warren;ALP;M;43578;55.31;5.35
NT;Northern Territory;2;;PALMER, Arthur;CLP;M;35207;44.69;4.15
NT;Northern Territory;997;;;OTH;;0;0.00;-9.50
