			 A Pauline Hanson's One Nation															 B Christian Democratic Party (Fred Nile Group)												 C Unity - Say No To Hanson												 D Citizens Electoral Council of Australia												 E Progressive Labour Party												 F Helen Caldicott's - Our Common Future Party												 G Australian Democrats																								 H Help End Marijuana Prohibition												 I Peter Breen - Reform The Legal System												 J Australian Labor Party / Country Labor																		 K Lower Excise Fuel and Beer Party												 L 												 M The Fishing Party												 N 															 O Non-Custodial Parents Party												 P Nuclear Disarmament Party of Australia												 Q Liberal/Nationals																								 R No Goods and Services Tax Party												
	    		TICKET VOTES			MCKINNON			PUTRA			DEENEY			Group Total			TICKET VOTES			CAPSIS			HUME			Group Total			TICKET VOTES			NGO			MCLEOD			Group Total			TICKET VOTES			BUTLER			COLLINS			Group Total			TICKET VOTES			WOLDRING			LEE			Group Total			TICKET VOTES			CALDICOTT			POTTS			Group Total			TICKET VOTES			BOURNE			YATES			CHUNG			MAYFIELD			PRINCE			EVANS			Group Total			TICKET VOTES			BALDERSTONE			FUGGLE			Group Total			TICKET VOTES			GREENAWAY			ARMSTRONG			Group Total			TICKET VOTES			# STEPHENS			# CAMPBELL			MUNDINE			WOODS			Group Total			TICKET VOTES			O'LOUGHLIN			FREEMAN			Group Total			TICKET VOTES			STEWART			STEWART			Group Total			TICKET VOTES			SMITH			WISEMAN			Group Total			TICKET VOTES			SMITH			LAWLER			ANTHONY			Group Total			TICKET VOTES			THOMPSON			MCKEEGAN			Group Total			TICKET VOTES			DENBOROUGH			FRANCIS			Group Total			TICKET VOTES			# COONAN			# MACDONALD			# PAYNE			NASH			MACDONALD			TANG			Group Total			TICKET VOTES			GALLAGHER			MARTIN						
	    					Don			Rick			Carol									George			Kevin									Thang			Robert									Robert			Glenys									Klaas			Shona									Helen			Ted									Vicki			Joanne			Craig			E Caroline			Janine			Julian									Michael			Don									Denise			Valerie									Ursula			George			Warren			Joanna									David			Paul									Lex			Joe									Robert			David									Warren			Geoff			Dora									Andy			Annette									Michael			Yvonne									Helen			Sandy			Marise			Fiona			Scot			Terence									Mick			Charles H						
	Polling Places		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%		Vote	%					
	Oaklands		20	8.70		0	0.00		0	0.00		0	0.00		20	8.70		2	0.87		0	0.00		0	0.00		2	0.87		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.43		0	0.00		1	0.43		4	1.74		0	0.00		0	0.00		4	1.74		0	0.00		0	0.00		0	0.00		0	0.00		3	1.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.30		0	0.00		0	0.00		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		1	0.43		33	14.35		0	0.00		0	0.00		0	0.00		0	0.00		33	14.35		1	0.43		0	0.00		0	0.00		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		155	67.39		1	0.43		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		156	67.83		2	0.87		0	0.00		0	0.00
	Pleasant Hills		2	1.23		0	0.00		0	0.00		0	0.00		2	1.23		5	3.09		3	1.85		0	0.00		8	4.94		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.23		1	0.62		0	0.00		0	0.00		1	0.62		0	0.00		0	0.00		0	0.00		0	0.00		6	3.70		0	0.00		0	0.00		0	0.00		0	0.00		6	3.70		2	1.23		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		2	1.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		136	83.95		1	0.62		0	0.00		0	0.00		0	0.00		1	0.62		0	0.00		138	85.19		0	0.00		0	0.00		0	0.00
	Pooncarie		18	13.95		1	0.78		0	0.00		0	0.00		19	14.73		1	0.78		0	0.00		0	0.00		1	0.78		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.55		1	0.78		0	0.00		0	0.00		1	0.78		0	0.00		0	0.00		0	0.00		0	0.00		8	6.20		0	0.00		0	0.00		0	0.00		0	0.00		8	6.20		2	1.55		0	0.00		0	0.00		2	1.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		92	71.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		92	71.32		0	0.00		0	0.00		0	0.00
	Pretty Pine		4	4.49		0	0.00		0	0.00		0	0.00		4	4.49		1	1.12		0	0.00		0	0.00		1	1.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.12		0	0.00		0	0.00		1	1.12		0	0.00		0	0.00		0	0.00		0	0.00		3	3.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.37		1	1.12		0	0.00		0	0.00		1	1.12		0	0.00		0	0.00		0	0.00		0	0.00		6	6.74		0	0.00		0	0.00		0	0.00		0	0.00		6	6.74		0	0.00		0	0.00		0	0.00		0	0.00		2	2.25		0	0.00		0	0.00		2	2.25		1	1.12		0	0.00		0	0.00		1	1.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		67	75.28		1	1.12		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		68	76.40		1	1.12		0	0.00		0	0.00
	Rand		9	4.89		2	1.09		0	0.00		0	0.00		11	5.98		6	3.26		0	0.00		0	0.00		6	3.26		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.17		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		4	2.17		0	0.00		0	0.00		0	0.00		0	0.00		2	1.09		0	0.00		0	0.00		2	1.09		13	7.07		2	1.09		0	0.00		0	0.00		0	0.00		15	8.15		3	1.63		0	0.00		0	0.00		3	1.63		0	0.00		0	0.00		0	0.00		0	0.00		2	1.09		0	0.00		0	0.00		2	1.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		137	74.46		0	0.00		1	0.54		0	0.00		0	0.00		0	0.00		0	0.00		138	75.00		1	0.54		0	0.00		0	0.00
	Rosewood		16	8.38		1	0.52		0	0.00		0	0.00		17	8.90		5	2.62		0	0.00		0	0.00		5	2.62		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.05		0	0.00		0	0.00		2	1.05		0	0.00		0	0.00		0	0.00		0	0.00		6	3.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	3.14		3	1.57		0	0.00		0	0.00		3	1.57		0	0.00		0	0.00		0	0.00		0	0.00		22	11.52		1	0.52		0	0.00		0	0.00		0	0.00		23	12.04		1	0.52		0	0.00		0	0.00		1	0.52		0	0.00		0	0.00		0	0.00		0	0.00		4	2.09		0	0.00		0	0.00		4	2.09		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		124	64.92		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		124	64.92		0	0.00		0	0.00		0	0.00
	Springdale Heights		55	8.46		0	0.00		0	0.00		0	0.00		55	8.46		22	3.38		1	0.15		0	0.00		23	3.54		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		1	0.15		0	0.00		2	0.31		8	1.23		1	0.15		0	0.00		9	1.38		1	0.15		0	0.00		0	0.00		1	0.15		31	4.77		3	0.46		0	0.00		0	0.00		0	0.00		0	0.00		1	0.15		35	5.38		10	1.54		1	0.15		0	0.00		11	1.69		2	0.31		0	0.00		0	0.00		2	0.31		187	28.77		0	0.00		0	0.00		0	0.00		0	0.00		187	28.77		7	1.08		1	0.15		1	0.15		9	1.38		0	0.00		0	0.00		0	0.00		0	0.00		12	1.85		0	0.00		0	0.00		12	1.85		3	0.46		0	0.00		0	0.00		0	0.00		3	0.46		1	0.15		0	0.00		0	0.00		1	0.15		1	0.15		0	0.00		0	0.00		1	0.15		277	42.62		1	0.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		278	42.77		5	0.77		0	0.00		0	0.00
	Sydney (Farrer)		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	10.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	10.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		6	30.00		0	0.00		0	0.00		0	0.00		0	0.00		6	30.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	50.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		10	50.00		0	0.00		0	0.00		0	0.00
	Table Top		18	6.21		1	0.34		0	0.00		0	0.00		19	6.55		4	1.38		0	0.00		0	0.00		4	1.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		16	5.52		4	1.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		20	6.90		3	1.03		0	0.00		0	0.00		3	1.03		1	0.34		0	0.00		0	0.00		1	0.34		29	10.00		2	0.69		0	0.00		0	0.00		0	0.00		31	10.69		1	0.34		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		193	66.55		1	0.34		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		195	67.24		1	0.34		0	0.00		0	0.00
	Talbingo		11	6.18		3	1.69		0	0.00		0	0.00		14	7.87		4	2.25		0	0.00		0	0.00		4	2.25		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.69		0	0.00		0	0.00		3	1.69		0	0.00		0	0.00		0	0.00		0	0.00		13	7.30		1	0.56		0	0.00		1	0.56		0	0.00		0	0.00		0	0.00		15	8.43		0	0.00		1	0.56		0	0.00		1	0.56		0	0.00		0	0.00		0	0.00		0	0.00		53	29.78		3	1.69		0	0.00		0	0.00		0	0.00		56	31.46		2	1.12		1	0.56		0	0.00		3	1.69		0	0.00		0	0.00		0	0.00		0	0.00		6	3.37		0	0.00		0	0.00		6	3.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.56		0	0.00		1	0.56		0	0.00		0	0.00		0	0.00		0	0.00		63	35.39		1	0.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		64	35.96		0	0.00		0	0.00		0	0.00
	The Retreat		4	5.26		2	2.63		0	0.00		0	0.00		6	7.89		5	6.58		2	2.63		0	0.00		7	9.21		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.32		0	0.00		0	0.00		1	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	3.95		0	0.00		0	0.00		0	0.00		0	0.00		3	3.95		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	1.32		0	0.00		0	0.00		1	1.32		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		57	75.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		57	75.00		1	1.32		0	0.00		0	0.00
	The Rock		50	7.67		4	0.61		0	0.00		0	0.00		54	8.28		14	2.15		1	0.15		0	0.00		15	2.30		0	0.00		0	0.00		0	0.00		0	0.00		3	0.46		0	0.00		0	0.00		3	0.46		8	1.23		0	0.00		0	0.00		8	1.23		1	0.15		0	0.00		0	0.00		1	0.15		17	2.61		2	0.31		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		19	2.91		13	1.99		1	0.15		0	0.00		14	2.15		1	0.15		0	0.00		0	0.00		1	0.15		185	28.37		1	0.15		1	0.15		2	0.31		0	0.00		189	28.99		8	1.23		0	0.00		0	0.00		8	1.23		0	0.00		0	0.00		0	0.00		0	0.00		10	1.53		1	0.15		0	0.00		11	1.69		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.31		0	0.00		0	0.00		2	0.31		0	0.00		0	0.00		0	0.00		0	0.00		300	46.01		1	0.15		0	0.00		0	0.00		0	0.00		1	0.15		0	0.00		302	46.32		4	0.61		0	0.00		0	0.00
	Thurgoona		105	5.64		6	0.32		0	0.00		0	0.00		111	5.96		60	3.22		2	0.11		1	0.05		63	3.38		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		32	1.72		0	0.00		0	0.00		32	1.72		2	0.11		0	0.00		0	0.00		2	0.11		125	6.71		10	0.54		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		135	7.25		11	0.59		1	0.05		0	0.00		12	0.64		1	0.05		0	0.00		0	0.00		1	0.05		393	21.11		1	0.05		2	0.11		0	0.00		1	0.05		397	21.32		17	0.91		2	0.11		0	0.00		19	1.02		6	0.32		0	0.00		0	0.00		6	0.32		26	1.40		0	0.00		0	0.00		26	1.40		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.11		0	0.00		0	0.00		2	0.11		3	0.16		0	0.00		0	0.00		3	0.16		968	51.99		5	0.27		1	0.05		0	0.00		0	0.00		0	0.00		0	0.00		974	52.31		10	0.54		0	0.00		0	0.00
	Tocumwal		79	6.46		3	0.25		0	0.00		0	0.00		82	6.71		12	0.98		2	0.16		0	0.00		14	1.15		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		17	1.39		0	0.00		0	0.00		17	1.39		3	0.25		0	0.00		0	0.00		3	0.25		29	2.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		29	2.37		5	0.41		0	0.00		0	0.00		5	0.41		6	0.49		0	0.00		0	0.00		6	0.49		289	23.65		1	0.08		1	0.08		0	0.00		0	0.00		291	23.81		9	0.74		1	0.08		0	0.00		10	0.82		4	0.33		0	0.00		0	0.00		4	0.33		9	0.74		0	0.00		0	0.00		9	0.74		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		1	0.08		721	59.00		3	0.25		1	0.08		0	0.00		0	0.00		0	0.00		1	0.08		726	59.41		7	0.57		0	0.00		0	0.00
	Tooleybuc		29	10.55		1	0.36		0	0.00		0	0.00		30	10.91		2	0.73		0	0.00		0	0.00		2	0.73		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.09		0	0.00		0	0.00		3	1.09		0	0.00		0	0.00		0	0.00		0	0.00		7	2.55		1	0.36		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	2.91		0	0.00		0	0.00		0	0.00		0	0.00		1	0.36		0	0.00		0	0.00		1	0.36		51	18.55		0	0.00		0	0.00		1	0.36		1	0.36		53	19.27		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		5	1.82		0	0.00		0	0.00		5	1.82		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		161	58.55		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		161	58.55		7	2.55		0	0.00		0	0.00
	Tooma		4	3.60		0	0.00		0	0.00		0	0.00		4	3.60		4	3.60		0	0.00		0	0.00		4	3.60		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	2.70		0	0.00		0	0.00		0	0.00		0	0.00		3	2.70		1	0.90		0	0.00		0	0.00		1	0.90		0	0.00		0	0.00		0	0.00		0	0.00		2	1.80		0	0.00		0	0.00		2	1.80		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		89	80.18		1	0.90		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		90	81.08		0	0.00		0	0.00		0	0.00
	Tumbarumba		121	9.22		3	0.23		0	0.00		0	0.00		124	9.44		24	1.83		3	0.23		0	0.00		27	2.06		0	0.00		0	0.00		0	0.00		0	0.00		4	0.30		3	0.23		0	0.00		7	0.53		36	2.74		0	0.00		0	0.00		36	2.74		0	0.00		0	0.00		0	0.00		0	0.00		47	3.58		4	0.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		51	3.88		10	0.76		1	0.08		0	0.00		11	0.84		2	0.15		0	0.00		0	0.00		2	0.15		384	29.25		6	0.46		0	0.00		0	0.00		0	0.00		390	29.70		16	1.22		1	0.08		0	0.00		17	1.29		0	0.00		0	0.00		0	0.00		0	0.00		12	0.91		0	0.00		0	0.00		12	0.91		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.15		0	0.00		0	0.00		2	0.15		575	43.79		4	0.30		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		579	44.10		10	0.76		0	0.00		0	0.00
	Tumut		186	7.15		5	0.19		0	0.00		0	0.00		191	7.34		54	2.08		4	0.15		0	0.00		58	2.23		1	0.04		0	0.00		0	0.00		1	0.04		3	0.12		0	0.00		0	0.00		3	0.12		50	1.92		0	0.00		0	0.00		50	1.92		0	0.00		0	0.00		0	0.00		0	0.00		88	3.38		6	0.23		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		94	3.61		32	1.23		0	0.00		0	0.00		32	1.23		5	0.19		0	0.00		0	0.00		5	0.19		770	29.60		6	0.23		0	0.00		0	0.00		1	0.04		777	29.87		24	0.92		2	0.08		0	0.00		26	1.00		7	0.27		1	0.04		0	0.00		8	0.31		33	1.27		0	0.00		0	0.00		33	1.27		1	0.04		0	0.00		0	0.00		0	0.00		1	0.04		8	0.31		0	0.00		0	0.00		8	0.31		4	0.15		0	0.00		0	0.00		4	0.15		1215	46.71		5	0.19		2	0.08		0	0.00		1	0.04		0	0.00		1	0.04		1224	47.06		18	0.69		0	0.00		0	0.00
	Tumut East		88	6.92		1	0.08		0	0.00		0	0.00		89	7.00		12	0.94		2	0.16		0	0.00		14	1.10		1	0.08		0	0.00		0	0.00		1	0.08		2	0.16		0	0.00		0	0.00		2	0.16		49	3.86		0	0.00		0	0.00		49	3.86		2	0.16		0	0.00		0	0.00		2	0.16		35	2.75		1	0.08		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		37	2.91		28	2.20		2	0.16		0	0.00		30	2.36		2	0.16		0	0.00		0	0.00		2	0.16		473	37.21		5	0.39		0	0.00		0	0.00		0	0.00		478	37.61		19	1.49		0	0.00		0	0.00		19	1.49		2	0.16		0	0.00		0	0.00		2	0.16		14	1.10		1	0.08		0	0.00		15	1.18		1	0.08		0	0.00		0	0.00		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		486	38.24		3	0.24		0	0.00		1	0.08		0	0.00		0	0.00		0	0.00		490	38.55		13	1.02		0	0.00		0	0.00
	Urana		29	9.80		1	0.34		0	0.00		0	0.00		30	10.14		3	1.01		0	0.00		0	0.00		3	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		8	2.70		0	0.00		0	0.00		8	2.70		0	0.00		1	0.34		0	0.00		1	0.34		3	1.01		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		3	1.01		1	0.34		0	0.00		0	0.00		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		100	33.78		1	0.34		0	0.00		0	0.00		1	0.34		102	34.46		6	2.03		0	0.00		0	0.00		6	2.03		1	0.34		0	0.00		0	0.00		1	0.34		2	0.68		0	0.00		0	0.00		2	0.68		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		132	44.59		1	0.34		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		133	44.93		3	1.01		0	0.00		0	0.00
	Wakool		34	9.60		3	0.85		0	0.00		0	0.00		37	10.45		2	0.56		0	0.00		0	0.00		2	0.56		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	0.56		0	0.00		0	0.00		2	0.56		0	0.00		0	0.00		0	0.00		0	0.00		11	3.11		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		11	3.11		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		1	0.28		38	10.73		0	0.00		0	0.00		0	0.00		0	0.00		38	10.73		6	1.69		0	0.00		0	0.00		6	1.69		0	0.00		0	0.00		0	0.00		0	0.00		3	0.85		0	0.00		0	0.00		3	0.85		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.28		0	0.00		0	0.00		1	0.28		1	0.28		0	0.00		0	0.00		1	0.28		241	68.08		1	0.28		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		242	68.36		2	0.56		1	0.28		0	0.00
	Walbundrie		10	5.71		2	1.14		0	0.00		0	0.00		12	6.86		2	1.14		0	0.00		0	0.00		2	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.57		0	0.00		0	0.00		1	0.57		0	0.00		0	0.00		0	0.00		0	0.00		2	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		2	1.14		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		13	7.43		0	0.00		0	0.00		0	0.00		0	0.00		13	7.43		4	2.29		0	0.00		0	0.00		4	2.29		1	0.57		0	0.00		0	0.00		1	0.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		136	77.71		1	0.57		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		137	78.29		3	1.71		0	0.00		0	0.00
	Walla Walla		31	6.53		2	0.42		0	0.00		0	0.00		33	6.95		22	4.63		6	1.26		0	0.00		28	5.89		1	0.21		0	0.00		0	0.00		1	0.21		2	0.42		0	0.00		0	0.00		2	0.42		2	0.42		0	0.00		0	0.00		2	0.42		0	0.00		0	0.00		0	0.00		0	0.00		16	3.37		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		16	3.37		2	0.42		0	0.00		0	0.00		2	0.42		0	0.00		0	0.00		0	0.00		0	0.00		75	15.79		0	0.00		0	0.00		0	0.00		0	0.00		75	15.79		3	0.63		0	0.00		0	0.00		3	0.63		2	0.42		0	0.00		0	0.00		2	0.42		7	1.47		0	0.00		0	0.00		7	1.47		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	0.21		0	0.00		0	0.00		1	0.21		290	61.05		1	0.21		1	0.21		0	0.00		0	0.00		0	0.00		0	0.00		292	61.47		0	0.00		1	0.21		0	0.00					
	Wanganella		3	6.67		0	0.00		0	0.00		0	0.00		3	6.67		2	4.44		1	2.22		0	0.00		3	6.67		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		1	2.22		0	0.00		0	0.00		0	0.00		0	0.00		1	2.22		2	4.44		0	0.00		0	0.00		2	4.44		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		34	75.56		1	2.22		0	0.00		0	0.00		0	0.00		0	0.00		0	0.00		35	77.78		0	0.00		0	0.00		0	0.00					
