	   		 A Pensioner and Citizen Initiated Referendum Alliance												 B The Australian Greens - Victoria															 C Democratic Labor Party (DLP) of Australia																								 D Liberal/National Party																								 E Australian Labor Party (Victorian Branch)																		 F Australians Against Further Immigration												 G Australian Democrats																		 H Natural Law Party												 I Republican Party/Australian Bill of Rights Group												 J - Unendorsed Group												 K Australian Shooters Party															 L Call to Australia (Fred Nile) Group												Ungrouped																												
    			TICKET VOTES			BORZATTI			MCKAY			Group Total			TICKET VOTES			SINGER			ALEXANDER			LUCAS			Group Total			TICKET VOTES			MULHOLLAND			CAHILL			ROWE			CREA			CODY			DODD			Group Total			TICKET VOTES			# ALSTON			# KEMP			# PATTERSON			ETTERY			HEAD			FERNANDEZ			Group Total			TICKET VOTES			# RAY			# COONEY			GILLARD			RAYMOND			Group Total			TICKET VOTES			MCCORMACK			SPENCER			Group Total			TICKET VOTES			# ALLISON			MCLAREN			LEVY			WHITE			Group Total			TICKET VOTES			GRIFFITH			MASON			Group Total			TICKET VOTES			DAHAN			BERGEN			Group Total			TICKET VOTES			TOSCANO			ROPER			Group Total			TICKET VOTES			WOOD			SAYERS			FLIEGNER			Group Total			TICKET VOTES			COOK			CHAPMAN			Group Total			RASKOVY			SMITH			GOOD			GREEN			ABBOTTO			ARMSTRONG			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Will			Neil									Peter			Karen			Helen									John			Paul			Michael			Pat			Matthew			Christine									Richard K R			Rod			Kay			Robert John			Robyne L			Anthony G									Robert Francis			Barney			Julia			Melanie									Denis			Robyn Marion									Lyn			John			Laurie			Marj									Stephen			Ngaire									Paul			Des									Joe			Steve									Colin F			Neville			Gary									Ken			Christine						Steve			Maurie			Michael			Neil			John M			David													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Newborough		                                 	5	0.24	 	2	0.1	 	0	0	 	7	0.33	 	52	2.48	 	2	0.1	 	0	0	 	1	0.05	 	55	2.62	 	21	1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	21	1	 	613	29.22	 	12	0.57	 	0	0	 	2	0.1	 	1	0.05	 	0	0	 	0	0	 	628	29.93	 	1100	52.43	 	11	0.52	 	0	0	 	0	0	 	1	0.05	 	1112	53	 	20	0.95	 	4	0.19	 	0	0	 	24	1.14	 	197	9.39	 	17	0.81	 	1	0.05	 	0	0	 	0	0	 	215	10.25	 	3	0.14	 	0	0	 	0	0	 	3	0.14	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	2	0.1	 	1	0.05	 	0	0	 	3	0.14	 	13	0.62	 	1	0.05	 	1	0.05	 	0	0	 	15	0.71	 	6	0.29	 	6	0.29	 	0	0	 	12	0.57	 	1	0.05	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.1	 	2098	95.71	 	94	4.29	 	2192	2.79
Newborough East		                            	6	0.38	 	0	0	 	0	0	 	6	0.38	 	36	2.29	 	2	0.13	 	0	0	 	0	0	 	38	2.42	 	17	1.08	 	2	0.13	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	19	1.21	 	366	23.31	 	6	0.38	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	372	23.69	 	883	56.24	 	9	0.57	 	0	0	 	1	0.06	 	2	0.13	 	895	57.01	 	26	1.66	 	2	0.13	 	0	0	 	28	1.78	 	167	10.64	 	11	0.7	 	0	0	 	0	0	 	0	0	 	178	11.34	 	2	0.13	 	0	0	 	0	0	 	2	0.13	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	4	0.25	 	0	0	 	0	0	 	4	0.25	 	13	0.83	 	1	0.06	 	0	0	 	0	0	 	14	0.89	 	9	0.57	 	2	0.13	 	0	0	 	11	0.7	 	1	0.06	 	0	0	 	0	0	 	0	0	 	1	0.06	 	0	0	 	2	0.13	 	1570	96.73	 	53	3.27	 	1623	2.07
Nilma		                                      	1	0.44	 	0	0	 	0	0	 	1	0.44	 	6	2.65	 	2	0.88	 	0	0	 	0	0	 	8	3.54	 	3	1.33	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.33	 	143	63.27	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	143	63.27	 	40	17.7	 	1	0.44	 	0	0	 	0	0	 	0	0	 	41	18.14	 	5	2.21	 	0	0	 	0	0	 	5	2.21	 	15	6.64	 	1	0.44	 	0	0	 	0	0	 	0	0	 	16	7.08	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.88	 	0	0	 	0	0	 	0	0	 	2	0.88	 	7	3.1	 	0	0	 	0	0	 	7	3.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	226	97	 	7	3	 	233	0.3
Noojee		                                     	1	0.72	 	0	0	 	0	0	 	1	0.72	 	1	0.72	 	1	0.72	 	0	0	 	0	0	 	2	1.44	 	1	0.72	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.72	 	77	55.4	 	3	2.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	80	57.55	 	36	25.9	 	2	1.44	 	0	0	 	0	0	 	0	0	 	38	27.34	 	1	0.72	 	3	2.16	 	0	0	 	4	2.88	 	8	5.76	 	1	0.72	 	0	0	 	0	0	 	0	0	 	9	6.47	 	1	0.72	 	0	0	 	0	0	 	1	0.72	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	2.16	 	0	0	 	0	0	 	0	0	 	3	2.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	139	97.89	 	3	2.11	 	142	0.18
Pakenham		                                   	4	0.16	 	0	0	 	1	0.04	 	5	0.2	 	44	1.75	 	5	0.2	 	0	0	 	0	0	 	49	1.95	 	34	1.35	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	35	1.39	 	1159	46.01	 	15	0.6	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	1175	46.65	 	858	34.06	 	12	0.48	 	0	0	 	3	0.12	 	1	0.04	 	874	34.7	 	39	1.55	 	5	0.2	 	0	0	 	44	1.75	 	254	10.08	 	20	0.79	 	1	0.04	 	2	0.08	 	0	0	 	277	11	 	3	0.12	 	0	0	 	0	0	 	3	0.12	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.08	 	0	0	 	0	0	 	2	0.08	 	17	0.67	 	2	0.08	 	0	0	 	0	0	 	19	0.75	 	23	0.91	 	8	0.32	 	0	0	 	31	1.23	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.2	 	5	0.2	 	2519	97.18	 	73	2.82	 	2592	3.3
Pakenham Central		                           	3	0.13	 	5	0.22	 	0	0	 	8	0.35	 	25	1.1	 	4	0.18	 	0	0	 	0	0	 	29	1.28	 	17	0.75	 	1	0.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	18	0.79	 	1171	51.63	 	28	1.23	 	2	0.09	 	0	0	 	0	0	 	0	0	 	0	0	 	1201	52.95	 	695	30.64	 	5	0.22	 	0	0	 	0	0	 	0	0	 	700	30.86	 	36	1.59	 	2	0.09	 	0	0	 	38	1.68	 	218	9.61	 	12	0.53	 	0	0	 	0	0	 	0	0	 	230	10.14	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	2	0.09	 	0	0	 	0	0	 	2	0.09	 	0	0	 	0	0	 	0	0	 	0	0	 	14	0.62	 	1	0.04	 	0	0	 	0	0	 	15	0.66	 	10	0.44	 	8	0.35	 	1	0.04	 	19	0.84	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	0.31	 	7	0.31	 	2268	96.55	 	81	3.45	 	2349	2.99
Pakenham North		                             	1	0.16	 	0	0	 	0	0	 	1	0.16	 	10	1.61	 	0	0	 	0	0	 	0	0	 	10	1.61	 	9	1.45	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	9	1.45	 	291	46.94	 	13	2.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	304	49.03	 	207	33.39	 	2	0.32	 	0	0	 	0	0	 	0	0	 	209	33.71	 	15	2.42	 	0	0	 	0	0	 	15	2.42	 	48	7.74	 	4	0.65	 	0	0	 	0	0	 	0	0	 	52	8.39	 	4	0.65	 	0	0	 	0	0	 	4	0.65	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.16	 	0	0	 	0	0	 	1	0.16	 	3	0.48	 	0	0	 	0	0	 	0	0	 	3	0.48	 	8	1.29	 	2	0.32	 	0	0	 	10	1.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.32	 	2	0.32	 	620	98.26	 	11	1.74	 	631	0.8
Pakenham South		                             	0	0	 	0	0	 	0	0	 	0	0	 	1	0.59	 	1	0.59	 	0	0	 	0	0	 	2	1.18	 	5	2.96	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	2.96	 	117	69.23	 	4	2.37	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	121	71.6	 	17	10.06	 	0	0	 	0	0	 	0	0	 	0	0	 	17	10.06	 	1	0.59	 	0	0	 	0	0	 	1	0.59	 	13	7.69	 	0	0	 	0	0	 	0	0	 	0	0	 	13	7.69	 	1	0.59	 	0	0	 	0	0	 	1	0.59	 	1	0.59	 	0	0	 	0	0	 	1	0.59	 	0	0	 	0	0	 	0	0	 	0	0	 	5	2.96	 	0	0	 	0	0	 	0	0	 	5	2.96	 	1	0.59	 	0	0	 	1	0.59	 	2	1.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.59	 	1	0.59	 	169	97.69	 	4	2.31	 	173	0.22
Pakenham Upper (McMillan)		                  	0	0	 	0	0	 	0	0	 	0	0	 	3	0.8	 	1	0.27	 	0	0	 	0	0	 	4	1.07	 	4	1.07	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.07	 	239	63.9	 	5	1.34	 	0	0	 	0	0	 	0	0	 	1	0.27	 	0	0	 	245	65.51	 	81	21.66	 	2	0.53	 	0	0	 	0	0	 	0	0	 	83	22.19	 	3	0.8	 	1	0.27	 	0	0	 	4	1.07	 	26	6.95	 	1	0.27	 	0	0	 	0	0	 	0	0	 	27	7.22	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.8	 	0	0	 	0	0	 	0	0	 	3	0.8	 	1	0.27	 	2	0.53	 	0	0	 	3	0.8	 	1	0.27	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.27	 	374	97.65	 	9	2.35	 	383	0.49
Rawson		                                     	0	0	 	0	0	 	0	0	 	0	0	 	5	2.7	 	2	1.08	 	0	0	 	0	0	 	7	3.78	 	6	3.24	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	3.24	 	70	37.84	 	2	1.08	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	72	38.92	 	65	35.14	 	1	0.54	 	0	0	 	0	0	 	0	0	 	66	35.68	 	9	4.86	 	0	0	 	1	0.54	 	10	5.41	 	16	8.65	 	2	1.08	 	0	0	 	0	0	 	0	0	 	18	9.73	 	0	0	 	1	0.54	 	0	0	 	1	0.54	 	1	0.54	 	0	0	 	0	0	 	1	0.54	 	1	0.54	 	0	0	 	0	0	 	1	0.54	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.54	 	0	0	 	1	0.54	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.08	 	2	1.08	 	185	97.37	 	5	2.63	 	190	0.24
Ripplebrook		                                	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.56	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.56	 	84	65.63	 	2	1.56	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	86	67.19	 	17	13.28	 	0	0	 	0	0	 	0	0	 	0	0	 	17	13.28	 	3	2.34	 	1	0.78	 	0	0	 	4	3.13	 	11	8.59	 	2	1.56	 	0	0	 	0	0	 	0	0	 	13	10.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	3.91	 	0	0	 	0	0	 	0	0	 	5	3.91	 	1	0.78	 	0	0	 	0	0	 	1	0.78	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	128	98.46	 	2	1.54	 	130	0.17
Rokeby		                                     	0	0	 	0	0	 	0	0	 	0	0	 	3	1.69	 	0	0	 	0	0	 	0	0	 	3	1.69	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	91	51.12	 	1	0.56	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	92	51.69	 	56	31.46	 	0	0	 	0	0	 	0	0	 	0	0	 	56	31.46	 	1	0.56	 	0	0	 	0	0	 	1	0.56	 	13	7.3	 	3	1.69	 	0	0	 	0	0	 	0	0	 	16	8.99	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.69	 	0	0	 	0	0	 	0	0	 	3	1.69	 	4	2.25	 	2	1.12	 	0	0	 	6	3.37	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.56	 	0	0	 	1	0.56	 	178	98.89	 	2	1.11	 	180	0.23
Tanjil South		                               	1	0.41	 	0	0	 	0	0	 	1	0.41	 	4	1.64	 	0	0	 	0	0	 	0	0	 	4	1.64	 	4	1.64	 	1	0.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	2.05	 	131	53.69	 	5	2.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	136	55.74	 	74	30.33	 	0	0	 	0	0	 	0	0	 	0	0	 	74	30.33	 	5	2.05	 	4	1.64	 	0	0	 	9	3.69	 	8	3.28	 	1	0.41	 	0	0	 	0	0	 	0	0	 	9	3.69	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.41	 	0	0	 	0	0	 	1	0.41	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.23	 	2	0.82	 	0	0	 	0	0	 	5	2.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	244	95.31	 	12	4.69	 	256	0.33
Tetoora Road		                               	0	0	 	0	0	 	0	0	 	0	0	 	1	0.78	 	0	0	 	0	0	 	0	0	 	1	0.78	 	1	0.78	 	1	0.78	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.55	 	78	60.47	 	2	1.55	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	80	62.02	 	16	12.4	 	0	0	 	0	0	 	0	0	 	0	0	 	16	12.4	 	4	3.1	 	2	1.55	 	0	0	 	6	4.65	 	12	9.3	 	5	3.88	 	0	0	 	2	1.55	 	0	0	 	19	14.73	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	3.88	 	0	0	 	0	0	 	5	3.88	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	129	96.99	 	4	3.01	 	133	0.17
Thorpdale		                                  	2	0.41	 	0	0	 	0	0	 	2	0.41	 	4	0.82	 	2	0.41	 	0	0	 	0	0	 	6	1.23	 	3	0.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.61	 	302	61.89	 	10	2.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	312	63.93	 	95	19.47	 	1	0.2	 	0	0	 	0	0	 	0	0	 	96	19.67	 	15	3.07	 	4	0.82	 	0	0	 	19	3.89	 	32	6.56	 	7	1.43	 	0	0	 	0	0	 	0	0	 	39	7.99	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	1	0.2	 	0	0	 	0	0	 	0	0	 	1	0.2	 	6	1.23	 	2	0.41	 	0	0	 	8	1.64	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	488	96.83	 	16	3.17	 	504	0.64
Tonimbuk		                                   	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.18	 	45	52.94	 	1	1.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	46	54.12	 	19	22.35	 	0	0	 	0	0	 	0	0	 	0	0	 	19	22.35	 	7	8.24	 	0	0	 	0	0	 	7	8.24	 	7	8.24	 	2	2.35	 	1	1.18	 	0	0	 	0	0	 	10	11.76	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.18	 	0	0	 	0	0	 	0	0	 	1	1.18	 	1	1.18	 	0	0	 	0	0	 	1	1.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	85	98.84	 	1	1.16	 	86	0.11
Toomuc Valley		                              	0	0	 	0	0	 	0	0	 	0	0	 	1	1.1	 	0	0	 	0	0	 	0	0	 	1	1.1	 	2	2.2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	2.2	 	58	63.74	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	58	63.74	 	20	21.98	 	0	0	 	0	0	 	0	0	 	0	0	 	20	21.98	 	0	0	 	0	0	 	0	0	 	0	0	 	8	8.79	 	1	1.1	 	0	0	 	0	0	 	0	0	 	9	9.89	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	1.1	 	0	0	 	1	1.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	91	94.79	 	5	5.21	 	96	0.12
Trafalgar		                                  	3	0.16	 	0	0	 	0	0	 	3	0.16	 	52	2.73	 	12	0.63	 	0	0	 	0	0	 	64	3.36	 	20	1.05	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	21	1.1	 	1018	53.44	 	21	1.1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1039	54.54	 	543	28.5	 	9	0.47	 	0	0	 	0	0	 	0	0	 	552	28.98	 	29	1.52	 	6	0.31	 	0	0	 	35	1.84	 	151	7.93	 	17	0.89	 	0	0	 	0	0	 	0	0	 	168	8.82	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	13	0.68	 	1	0.05	 	0	0	 	0	0	 	14	0.73	 	4	0.21	 	3	0.16	 	0	0	 	7	0.37	 	1	0.05	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.05	 	1905	96.65	 	66	3.35	 	1971	2.51
Traralgon		                                  	7	0.21	 	3	0.09	 	0	0	 	10	0.3	 	58	1.75	 	4	0.12	 	0	0	 	1	0.03	 	63	1.91	 	35	1.06	 	3	0.09	 	0	0	 	0	0	 	1	0.03	 	0	0	 	0	0	 	39	1.18	 	1467	44.36	 	35	1.06	 	2	0.06	 	0	0	 	2	0.06	 	0	0	 	0	0	 	1506	45.54	 	1173	35.47	 	22	0.67	 	2	0.06	 	2	0.06	 	1	0.03	 	1200	36.29	 	71	2.15	 	6	0.18	 	2	0.06	 	79	2.39	 	289	8.74	 	37	1.12	 	0	0	 	0	0	 	0	0	 	326	9.86	 	3	0.09	 	1	0.03	 	0	0	 	4	0.12	 	4	0.12	 	1	0.03	 	0	0	 	5	0.15	 	5	0.15	 	0	0	 	0	0	 	5	0.15	 	37	1.12	 	4	0.12	 	1	0.03	 	0	0	 	42	1.27	 	20	0.6	 	6	0.18	 	0	0	 	26	0.79	 	0	0	 	0	0	 	1	0.03	 	0	0	 	0	0	 	1	0.03	 	2	0.06	 	3307	96.81	 	109	3.19	 	3416	4.35
Traralgon East		                             	8	0.24	 	2	0.06	 	0	0	 	10	0.3	 	72	2.17	 	2	0.06	 	1	0.03	 	0	0	 	75	2.26	 	32	0.97	 	2	0.06	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	34	1.03	 	1279	38.62	 	30	0.91	 	0	0	 	0	0	 	1	0.03	 	0	0	 	0	0	 	1310	39.55	 	1437	43.39	 	23	0.69	 	0	0	 	0	0	 	1	0.03	 	1461	44.11	 	61	1.84	 	7	0.21	 	0	0	 	68	2.05	 	245	7.4	 	26	0.79	 	0	0	 	0	0	 	0	0	 	271	8.18	 	9	0.27	 	0	0	 	0	0	 	9	0.27	 	6	0.18	 	0	0	 	0	0	 	6	0.18	 	4	0.12	 	0	0	 	1	0.03	 	5	0.15	 	40	1.21	 	3	0.09	 	0	0	 	1	0.03	 	44	1.33	 	11	0.33	 	5	0.15	 	1	0.03	 	17	0.51	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.06	 	2	0.06	 	3312	96.84	 	108	3.16	 	3420	4.36
Traralgon North		                            	6	0.15	 	1	0.02	 	0	0	 	7	0.17	 	62	1.52	 	3	0.07	 	0	0	 	0	0	 	65	1.59	 	39	0.96	 	3	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.02	 	43	1.05	 	1705	41.79	 	41	1	 	0	0	 	1	0.02	 	3	0.07	 	0	0	 	0	0	 	1750	42.89	 	1633	40.02	 	18	0.44	 	0	0	 	4	0.1	 	2	0.05	 	1657	40.61	 	85	2.08	 	11	0.27	 	1	0.02	 	97	2.38	 	340	8.33	 	38	0.93	 	2	0.05	 	0	0	 	0	0	 	380	9.31	 	5	0.12	 	1	0.02	 	0	0	 	6	0.15	 	4	0.1	 	1	0.02	 	0	0	 	5	0.12	 	5	0.12	 	0	0	 	0	0	 	5	0.12	 	28	0.69	 	7	0.17	 	0	0	 	0	0	 	35	0.86	 	22	0.54	 	5	0.12	 	0	0	 	27	0.66	 	1	0.02	 	0	0	 	0	0	 	1	0.02	 	0	0	 	1	0.02	 	3	0.07	 	4080	97.21	 	117	2.79	 	4197	5.35
Traralgon South		                            	0	0	 	0	0	 	0	0	 	0	0	 	15	3.54	 	5	1.18	 	0	0	 	0	0	 	20	4.72	 	8	1.89	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	8	1.89	 	167	39.39	 	5	1.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	172	40.57	 	141	33.25	 	0	0	 	0	0	 	0	0	 	0	0	 	141	33.25	 	12	2.83	 	1	0.24	 	0	0	 	13	3.07	 	44	10.38	 	10	2.36	 	0	0	 	0	0	 	0	0	 	54	12.74	 	1	0.24	 	0	0	 	0	0	 	1	0.24	 	0	0	 	1	0.24	 	0	0	 	1	0.24	 	1	0.24	 	0	0	 	0	0	 	1	0.24	 	7	1.65	 	1	0.24	 	0	0	 	0	0	 	8	1.89	 	4	0.94	 	0	0	 	0	0	 	4	0.94	 	1	0.24	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.24	 	424	98.38	 	7	1.62	 	431	0.55
Traralgon West		                             	2	0.18	 	0	0	 	0	0	 	2	0.18	 	23	2.09	 	2	0.18	 	0	0	 	0	0	 	25	2.27	 	8	0.73	 	1	0.09	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.09	 	10	0.91	 	508	46.14	 	12	1.09	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	520	47.23	 	409	37.15	 	7	0.64	 	0	0	 	0	0	 	0	0	 	416	37.78	 	24	2.18	 	4	0.36	 	0	0	 	28	2.54	 	73	6.63	 	13	1.18	 	0	0	 	0	0	 	1	0.09	 	87	7.9	 	2	0.18	 	0	0	 	0	0	 	2	0.18	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.09	 	0	0	 	0	0	 	1	0.09	 	5	0.45	 	0	0	 	0	0	 	0	0	 	5	0.45	 	4	0.36	 	0	0	 	0	0	 	4	0.36	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.09	 	1	0.09	 	1101	96.83	 	36	3.17	 	1137	1.45
Tyers		                                      	0	0	 	0	0	 	0	0	 	0	0	 	7	1.49	 	3	0.64	 	0	0	 	0	0	 	10	2.13	 	6	1.28	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	1.28	 	219	46.6	 	3	0.64	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	222	47.23	 	161	34.26	 	5	1.06	 	0	0	 	0	0	 	0	0	 	166	35.32	 	10	2.13	 	0	0	 	1	0.21	 	11	2.34	 	32	6.81	 	6	1.28	 	0	0	 	0	0	 	0	0	 	38	8.09	 	1	0.21	 	0	0	 	0	0	 	1	0.21	 	1	0.21	 	0	0	 	0	0	 	1	0.21	 	1	0.21	 	0	0	 	0	0	 	1	0.21	 	11	2.34	 	0	0	 	0	0	 	0	0	 	11	2.34	 	3	0.64	 	0	0	 	0	0	 	3	0.64	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	470	98.95	 	5	1.05	 	475	0.61
