Senate - 1996 Election: Tasmania																																																																																																																						
First Preference Votes by Candidate																																																																																																																						
by Polling Place																																																																																																																						
 																																																																																																																						

Bass (66017)																																																																																																																						

	   		 A Natural Law Party												 B National Party of Australia - Tasmania												 C Liberal Party of Australia - Tasmanian Division															 D Australian Democrats															 E Australian Women's Party												 F Tasmanian Greens												 G Call to Australia (Fred Nile) Group												 H Australian Labor Party (Tasmanian Branch)															Ungrouped										
    			TICKET VOTES			BROSZCZYK			HARLOW			Group Total			TICKET VOTES			JACKSON			CLAYTON			Group Total			TICKET VOTES			# NEWMAN			# CALVERT			# WATSON			Group Total			TICKET VOTES			BELL			ONSMAN			TATTERSALL			Group Total			TICKET VOTES			ANDERSEN			MACQUEEN			Group Total			TICKET VOTES			# BROWN			DALE			Group Total			TICKET VOTES			ROGERS			ROGERS			Group Total			TICKET VOTES			# MACKAY			# SHERRY			TOUBER			Group Total			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Gregory			James									Mary			Jeff									Jocelyn			Paul			John									Robert			Julia			Philip J									Clair			Lin									Bob			Janet									Don			Beryl									Sue			Nick			Charles																
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Windermere		                                 	5	0.6	 	3	0.36	 	1	0.12	 	9	1.08	 	5	0.6	 	4	0.48	 	0	0	 	9	1.08	 	170	20.38	 	49	5.88	 	16	1.92	 	6	0.72	 	241	28.9	 	27	3.24	 	21	2.52	 	2	0.24	 	0	0	 	50	6	 	7	0.84	 	1	0.12	 	0	0	 	8	0.96	 	15	1.8	 	18	2.16	 	1	0.12	 	34	4.08	 	0	0	 	0	0	 	0	0	 	0	0	 	339	40.65	 	58	6.95	 	75	8.99	 	11	1.32	 	483	57.91	 	0	0	 	834	96.86	 	27	3.14	 	861	1.33
Special Hospitals		                          	2	0.41	 	0	0	 	0	0	 	2	0.41	 	3	0.62	 	1	0.21	 	0	0	 	4	0.83	 	206	42.74	 	14	2.9	 	9	1.87	 	3	0.62	 	232	48.13	 	14	2.9	 	4	0.83	 	0	0	 	0	0	 	18	3.73	 	1	0.21	 	0	0	 	1	0.21	 	2	0.41	 	17	3.53	 	10	2.07	 	0	0	 	27	5.6	 	3	0.62	 	0	0	 	0	0	 	3	0.62	 	177	36.72	 	6	1.24	 	10	2.07	 	1	0.21	 	194	40.25	 	0	0	 	482	97.97	 	10	2.03	 	492	0.76
Total Ordinary		                             	191	0.37	 	141	0.27	 	13	0.03	 	345	0.67	 	155	0.3	 	113	0.22	 	19	0.04	 	287	0.56	 	12947	25.21	 	3518	6.85	 	883	1.72	 	454	0.88	 	17802	34.66	 	1846	3.59	 	2739	5.33	 	102	0.2	 	19	0.04	 	4706	9.16	 	212	0.41	 	72	0.14	 	16	0.03	 	300	0.58	 	2705	5.27	 	3275	6.38	 	58	0.11	 	6038	11.76	 	77	0.15	 	105	0.2	 	5	0.01	 	187	0.36	 	15988	31.13	 	2538	4.94	 	2878	5.6	 	290	0.56	 	21694	42.24	 	0	0	 	51359	96.58	 	1817	3.42	 	53176	82.12
ABSENT		                                     	15	0.34	 	7	0.16	 	2	0.05	 	24	0.55	 	22	0.5	 	10	0.23	 	2	0.05	 	34	0.78	 	1136	26.06	 	255	5.85	 	113	2.59	 	34	0.78	 	1538	35.28	 	182	4.18	 	256	5.87	 	12	0.28	 	2	0.05	 	452	10.37	 	20	0.46	 	5	0.11	 	2	0.05	 	27	0.62	 	274	6.29	 	311	7.13	 	8	0.18	 	593	13.6	 	7	0.16	 	8	0.18	 	0	0	 	15	0.34	 	1234	28.31	 	200	4.59	 	221	5.07	 	21	0.48	 	1676	38.45	 	0	0	 	4359	97.85	 	96	2.15	 	4455	6.88
POSTAL		                                     	2	0.07	 	5	0.17	 	0	0	 	7	0.24	 	12	0.41	 	8	0.27	 	0	0	 	20	0.68	 	806	27.29	 	212	7.18	 	50	1.69	 	24	0.81	 	1092	36.97	 	112	3.79	 	101	3.42	 	4	0.14	 	0	0	 	217	7.35	 	15	0.51	 	3	0.1	 	0	0	 	18	0.61	 	185	6.26	 	171	5.79	 	0	0	 	356	12.05	 	7	0.24	 	10	0.34	 	0	0	 	17	0.58	 	982	33.24	 	88	2.98	 	145	4.91	 	12	0.41	 	1227	41.54	 	0	0	 	2954	97.49	 	76	2.51	 	3030	4.68
PRE_POLL		                                   	7	0.21	 	11	0.34	 	1	0.03	 	19	0.58	 	17	0.52	 	5	0.15	 	3	0.09	 	25	0.76	 	840	25.63	 	189	5.77	 	66	2.01	 	39	1.19	 	1134	34.6	 	126	3.84	 	155	4.73	 	5	0.15	 	2	0.06	 	288	8.79	 	18	0.55	 	5	0.15	 	2	0.06	 	25	0.76	 	319	9.73	 	337	10.28	 	7	0.21	 	663	20.23	 	5	0.15	 	2	0.06	 	0	0	 	7	0.21	 	853	26.03	 	125	3.81	 	122	3.72	 	16	0.49	 	1116	34.06	 	0	0	 	3277	97.94	 	69	2.06	 	3346	5.17
PROVISIONAL		                                	9	1.23	 	6	0.82	 	0	0	 	15	2.05	 	1	0.14	 	2	0.27	 	1	0.14	 	4	0.55	 	154	21.04	 	17	2.32	 	2	0.27	 	3	0.41	 	176	24.04	 	24	3.28	 	18	2.46	 	0	0	 	2	0.27	 	44	6.01	 	8	1.09	 	1	0.14	 	0	0	 	9	1.23	 	57	7.79	 	44	6.01	 	0	0	 	101	13.8	 	1	0.14	 	1	0.14	 	0	0	 	2	0.27	 	320	43.72	 	32	4.37	 	24	3.28	 	5	0.68	 	381	52.05	 	0	0	 	732	97.6	 	18	2.4	 	750	1.16
ADJUSTMENT		                                 	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0		       	0	
Division Summary		                           	224	0.36	 	170	0.27	 	16	0.03	 	410	0.65	 	207	0.33	 	138	0.22	 	25	0.04	 	370	0.59	 	15883	25.34	 	4191	6.69	 	1114	1.78	 	554	0.88	 	21742	34.69	 	2290	3.65	 	3269	5.22	 	123	0.2	 	25	0.04	 	5707	9.1	 	273	0.44	 	86	0.14	 	20	0.03	 	379	0.6	 	3540	5.65	 	4138	6.6	 	73	0.12	 	7751	12.37	 	97	0.15	 	126	0.2	 	5	0.01	 	228	0.36	 	19377	30.91	 	2983	4.76	 	3390	5.41	 	344	0.55	 	26094	41.63	 	0	0	 	62681	96.79	 	2076	3.21	 	64757	96.51
 																																																																																																																						


Franklin (64967)																																																																																																																						

	   		 A Natural Law Party												 B National Party of Australia - Tasmania												 C Liberal Party of Australia - Tasmanian Division															 D Australian Democrats															 E Australian Women's Party												 F Tasmanian Greens												 G Call to Australia (Fred Nile) Group												 H Australian Labor Party (Tasmanian Branch)															Ungrouped										
    			TICKET VOTES			BROSZCZYK			HARLOW			Group Total			TICKET VOTES			JACKSON			CLAYTON			Group Total			TICKET VOTES			# NEWMAN			# CALVERT			# WATSON			Group Total			TICKET VOTES			BELL			ONSMAN			TATTERSALL			Group Total			TICKET VOTES			ANDERSEN			MACQUEEN			Group Total			TICKET VOTES			# BROWN			DALE			Group Total			TICKET VOTES			ROGERS			ROGERS			Group Total			TICKET VOTES			# MACKAY			# SHERRY			TOUBER			Group Total			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Gregory			James									Mary			Jeff									Jocelyn			Paul			John									Robert			Julia			Philip J									Clair			Lin									Bob			Janet									Don			Beryl									Sue			Nick			Charles																
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Adventure Bay		                              	2	0.77	 	0	0	 	0	0	 	2	0.77	 	0	0	 	0	0	 	0	0	 	0	0	 	74	28.57	 	20	7.72	 	13	5.02	 	1	0.39	 	108	41.7	 	9	3.47	 	7	2.7	 	0	0	 	0	0	 	16	6.18	 	0	0	 	0	0	 	0	0	 	0	0	 	8	3.09	 	9	3.47	 	0	0	 	17	6.56	 	0	0	 	0	0	 	0	0	 	0	0	 	94	36.29	 	10	3.86	 	11	4.25	 	1	0.39	 	116	44.79	 	0	0	 	259	95.93	 	11	4.07	 	270	0.43
Alonnah		                                    	0	0	 	0	0	 	0	0	 	0	0	 	2	0.91	 	1	0.45	 	0	0	 	3	1.36	 	54	24.55	 	13	5.91	 	13	5.91	 	2	0.91	 	82	37.27	 	8	3.64	 	9	4.09	 	0	0	 	0	0	 	17	7.73	 	1	0.45	 	1	0.45	 	0	0	 	2	0.91	 	16	7.27	 	12	5.45	 	1	0.45	 	29	13.18	 	0	0	 	0	0	 	0	0	 	0	0	 	71	32.27	 	5	2.27	 	11	5	 	0	0	 	87	39.55	 	0	0	 	220	97.78	 	5	2.22	 	225	0.36
Barnes Bay		                                 	3	2.48	 	0	0	 	0	0	 	3	2.48	 	2	1.65	 	1	0.83	 	0	0	 	3	2.48	 	36	29.75	 	10	8.26	 	5	4.13	 	1	0.83	 	52	42.98	 	1	0.83	 	5	4.13	 	0	0	 	0	0	 	6	4.96	 	1	0.83	 	0	0	 	0	0	 	1	0.83	 	12	9.92	 	4	3.31	 	0	0	 	16	13.22	 	2	1.65	 	3	2.48	 	0	0	 	5	4.13	 	31	25.62	 	1	0.83	 	3	2.48	 	0	0	 	35	28.93	 	0	0	 	121	96.03	 	5	3.97	 	126	0.2
Bellerive		                                  	5	0.18	 	2	0.07	 	0	0	 	7	0.25	 	7	0.25	 	1	0.04	 	0	0	 	8	0.29	 	821	29.32	 	213	7.61	 	152	5.43	 	18	0.64	 	1204	43	 	107	3.82	 	138	4.93	 	9	0.32	 	1	0.04	 	255	9.11	 	11	0.39	 	2	0.07	 	1	0.04	 	14	0.5	 	127	4.54	 	148	5.29	 	1	0.04	 	276	9.86	 	4	0.14	 	9	0.32	 	0	0	 	13	0.46	 	681	24.32	 	141	5.04	 	185	6.61	 	16	0.57	 	1023	36.54	 	0	0	 	2800	97.53	 	71	2.47	 	2871	4.55
Blackmans Bay		                              	9	0.35	 	1	0.04	 	0	0	 	10	0.39	 	5	0.2	 	9	0.35	 	1	0.04	 	15	0.59	 	782	30.82	 	184	7.25	 	65	2.56	 	20	0.79	 	1051	41.43	 	146	5.75	 	156	6.15	 	9	0.35	 	2	0.08	 	313	12.34	 	10	0.39	 	4	0.16	 	0	0	 	14	0.55	 	148	5.83	 	127	5.01	 	4	0.16	 	279	11	 	3	0.12	 	19	0.75	 	0	0	 	22	0.87	 	629	24.79	 	105	4.14	 	97	3.82	 	2	0.08	 	833	32.83	 	0	0	 	2537	98.33	 	43	1.67	 	2580	4.09
Bligh		                                      	6	0.77	 	4	0.51	 	0	0	 	10	1.28	 	1	0.13	 	2	0.26	 	0	0	 	3	0.39	 	131	16.82	 	22	2.82	 	20	2.57	 	2	0.26	 	175	22.46	 	18	2.31	 	13	1.67	 	1	0.13	 	0	0	 	32	4.11	 	4	0.51	 	1	0.13	 	0	0	 	5	0.64	 	15	1.93	 	11	1.41	 	0	0	 	26	3.34	 	1	0.13	 	0	0	 	0	0	 	1	0.13	 	376	48.27	 	63	8.09	 	83	10.65	 	5	0.64	 	527	67.65	 	0	0	 	779	95.47	 	37	4.53	 	816	1.29
Bridgewater		                                	15	0.64	 	15	0.64	 	0	0	 	30	1.28	 	16	0.68	 	10	0.43	 	1	0.04	 	27	1.15	 	372	15.89	 	58	2.48	 	39	1.67	 	8	0.34	 	477	20.38	 	84	3.59	 	35	1.5	 	6	0.26	 	1	0.04	 	126	5.38	 	23	0.98	 	4	0.17	 	0	0	 	27	1.15	 	39	1.67	 	20	0.85	 	2	0.09	 	61	2.61	 	1	0.04	 	2	0.09	 	0	0	 	3	0.13	 	1247	53.27	 	128	5.47	 	198	8.46	 	17	0.73	 	1590	67.92	 	0	0	 	2341	96.46	 	86	3.54	 	2427	3.84
Cambridge		                                  	0	0	 	2	0.26	 	0	0	 	2	0.26	 	3	0.39	 	3	0.39	 	0	0	 	6	0.78	 	278	35.96	 	54	6.99	 	37	4.79	 	4	0.52	 	373	48.25	 	31	4.01	 	32	4.14	 	1	0.13	 	1	0.13	 	65	8.41	 	1	0.13	 	2	0.26	 	0	0	 	3	0.39	 	48	6.21	 	47	6.08	 	1	0.13	 	96	12.42	 	0	0	 	1	0.13	 	0	0	 	1	0.13	 	166	21.47	 	30	3.88	 	27	3.49	 	4	0.52	 	227	29.37	 	0	0	 	773	97.6	 	19	2.4	 	792	1.25
Clarendon Vale		                             	2	0.3	 	0	0	 	0	0	 	2	0.3	 	1	0.15	 	3	0.44	 	0	0	 	4	0.59	 	88	13.02	 	21	3.11	 	8	1.18	 	1	0.15	 	118	17.46	 	18	2.66	 	6	0.89	 	0	0	 	0	0	 	24	3.55	 	4	0.59	 	2	0.3	 	0	0	 	6	0.89	 	14	2.07	 	8	1.18	 	0	0	 	22	3.25	 	1	0.15	 	3	0.44	 	0	0	 	4	0.59	 	421	62.28	 	37	5.47	 	34	5.03	 	4	0.59	 	496	73.37	 	0	0	 	676	94.68	 	38	5.32	 	714	1.13
Cradoc		                                     	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	81	43.09	 	17	9.04	 	10	5.32	 	1	0.53	 	109	57.98	 	9	4.79	 	8	4.26	 	0	0	 	0	0	 	17	9.04	 	0	0	 	0	0	 	0	0	 	0	0	 	14	7.45	 	13	6.91	 	0	0	 	27	14.36	 	0	0	 	0	0	 	0	0	 	0	0	 	19	10.11	 	10	5.32	 	6	3.19	 	0	0	 	35	18.62	 	0	0	 	188	98.43	 	3	1.57	 	191	0.3
Cygnet		                                     	10	0.65	 	5	0.33	 	0	0	 	15	0.98	 	6	0.39	 	2	0.13	 	0	0	 	8	0.52	 	416	27.19	 	68	4.44	 	43	2.81	 	9	0.59	 	536	35.03	 	64	4.18	 	72	4.71	 	4	0.26	 	1	0.07	 	141	9.22	 	6	0.39	 	0	0	 	0	0	 	6	0.39	 	130	8.5	 	109	7.12	 	2	0.13	 	241	15.75	 	4	0.26	 	4	0.26	 	0	0	 	8	0.52	 	449	29.35	 	56	3.66	 	67	4.38	 	3	0.2	 	575	37.58	 	0	0	 	1530	95.68	 	69	4.32	 	1599	2.53
Dover		                                      	3	0.62	 	2	0.41	 	0	0	 	5	1.04	 	1	0.21	 	0	0	 	0	0	 	1	0.21	 	160	33.2	 	36	7.47	 	26	5.39	 	1	0.21	 	223	46.27	 	18	3.73	 	9	1.87	 	1	0.21	 	1	0.21	 	29	6.02	 	0	0	 	0	0	 	0	0	 	0	0	 	21	4.36	 	10	2.07	 	0	0	 	31	6.43	 	1	0.21	 	0	0	 	0	0	 	1	0.21	 	123	25.52	 	23	4.77	 	44	9.13	 	2	0.41	 	192	39.83	 	0	0	 	482	94.7	 	27	5.3	 	509	0.81
East Risdon		                                	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	70	27.89	 	27	10.76	 	11	4.38	 	2	0.8	 	110	43.82	 	10	3.98	 	18	7.17	 	0	0	 	0	0	 	28	11.16	 	1	0.4	 	2	0.8	 	0	0	 	3	1.2	 	6	2.39	 	16	6.37	 	0	0	 	22	8.76	 	0	0	 	0	0	 	1	0.4	 	1	0.4	 	60	23.9	 	8	3.19	 	16	6.37	 	3	1.2	 	87	34.66	 	0	0	 	251	96.17	 	10	3.83	 	261	0.41
Franklin		                                   	2	0.38	 	2	0.38	 	0	0	 	4	0.76	 	1	0.19	 	0	0	 	0	0	 	1	0.19	 	181	34.41	 	33	6.27	 	27	5.13	 	5	0.95	 	246	46.77	 	22	4.18	 	26	4.94	 	0	0	 	0	0	 	48	9.13	 	1	0.19	 	0	0	 	0	0	 	1	0.19	 	20	3.8	 	24	4.56	 	0	0	 	44	8.37	 	0	0	 	0	0	 	0	0	 	0	0	 	133	25.29	 	21	3.99	 	27	5.13	 	1	0.19	 	182	34.6	 	0	0	 	526	95.99	 	22	4.01	 	548	0.87
Gagebrook		                                  	5	0.3	 	3	0.18	 	1	0.06	 	9	0.54	 	10	0.6	 	2	0.12	 	0	0	 	12	0.71	 	280	16.68	 	52	3.1	 	20	1.19	 	6	0.36	 	358	21.32	 	72	4.29	 	36	2.14	 	1	0.06	 	1	0.06	 	110	6.55	 	12	0.71	 	1	0.06	 	0	0	 	13	0.77	 	30	1.79	 	16	0.95	 	0	0	 	46	2.74	 	1	0.06	 	0	0	 	1	0.06	 	2	0.12	 	934	55.63	 	86	5.12	 	97	5.78	 	12	0.71	 	1129	67.24	 	0	0	 	1679	97.28	 	47	2.72	 	1726	2.73
Geeveston		                                  	4	0.52	 	3	0.39	 	2	0.26	 	9	1.17	 	4	0.52	 	0	0	 	0	0	 	4	0.52	 	282	36.58	 	56	7.26	 	44	5.71	 	5	0.65	 	387	50.19	 	21	2.72	 	17	2.2	 	2	0.26	 	0	0	 	40	5.19	 	3	0.39	 	2	0.26	 	0	0	 	5	0.65	 	14	1.82	 	20	2.59	 	2	0.26	 	36	4.67	 	5	0.65	 	1	0.13	 	0	0	 	6	0.78	 	182	23.61	 	31	4.02	 	66	8.56	 	5	0.65	 	284	36.84	 	0	0	 	771	95.07	 	40	4.93	 	811	1.28
Geilston Bay		                               	1	0.08	 	1	0.08	 	0	0	 	2	0.15	 	2	0.15	 	1	0.08	 	1	0.08	 	4	0.3	 	397	30.03	 	71	5.37	 	34	2.57	 	8	0.61	 	510	38.58	 	61	4.61	 	56	4.24	 	1	0.08	 	2	0.15	 	120	9.08	 	3	0.23	 	2	0.15	 	0	0	 	5	0.38	 	39	2.95	 	61	4.61	 	1	0.08	 	101	7.64	 	0	0	 	3	0.23	 	0	0	 	3	0.23	 	454	34.34	 	49	3.71	 	68	5.14	 	6	0.45	 	577	43.65	 	0	0	 	1322	97.56	 	33	2.44	 	1355	2.15
Glen Huon		                                  	0	0	 	0	0	 	0	0	 	0	0	 	1	0.41	 	0	0	 	0	0	 	1	0.41	 	108	44.81	 	15	6.22	 	13	5.39	 	1	0.41	 	137	56.85	 	9	3.73	 	8	3.32	 	0	0	 	0	0	 	17	7.05	 	2	0.83	 	0	0	 	0	0	 	2	0.83	 	5	2.07	 	23	9.54	 	0	0	 	28	11.62	 	0	0	 	0	0	 	0	0	 	0	0	 	27	11.2	 	15	6.22	 	14	5.81	 	0	0	 	56	23.24	 	0	0	 	241	98.37	 	4	1.63	 	245	0.39
Grove		                                      	2	0.36	 	1	0.18	 	0	0	 	3	0.54	 	2	0.36	 	1	0.18	 	0	0	 	3	0.54	 	210	38.04	 	40	7.25	 	23	4.17	 	3	0.54	 	276	50	 	16	2.9	 	22	3.99	 	3	0.54	 	0	0	 	41	7.43	 	1	0.18	 	1	0.18	 	2	0.36	 	4	0.72	 	25	4.53	 	36	6.52	 	2	0.36	 	63	11.41	 	1	0.18	 	2	0.36	 	0	0	 	3	0.54	 	112	20.29	 	22	3.99	 	24	4.35	 	1	0.18	 	159	28.8	 	0	0	 	552	94.85	 	30	5.15	 	582	0.92
Howden		                                     	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	61	31.44	 	9	4.64	 	3	1.55	 	2	1.03	 	75	38.66	 	9	4.64	 	23	11.86	 	0	0	 	0	0	 	32	16.49	 	0	0	 	0	0	 	0	0	 	0	0	 	21	10.82	 	16	8.25	 	0	0	 	37	19.07	 	2	1.03	 	0	0	 	0	0	 	2	1.03	 	38	19.59	 	6	3.09	 	4	2.06	 	0	0	 	48	24.74	 	0	0	 	194	97.49	 	5	2.51	 	199	0.32
Howrah		                                     	4	0.15	 	6	0.22	 	0	0	 	10	0.37	 	7	0.26	 	3	0.11	 	0	0	 	10	0.37	 	935	34.43	 	249	9.17	 	154	5.67	 	17	0.63	 	1355	49.89	 	104	3.83	 	102	3.76	 	6	0.22	 	1	0.04	 	213	7.84	 	8	0.29	 	3	0.11	 	2	0.07	 	13	0.48	 	78	2.87	 	80	2.95	 	1	0.04	 	159	5.85	 	1	0.04	 	6	0.22	 	0	0	 	7	0.26	 	666	24.52	 	134	4.93	 	138	5.08	 	11	0.41	 	949	34.94	 	0	0	 	2716	97.73	 	63	2.27	 	2779	4.4
Huonville		                                  	4	0.3	 	4	0.3	 	0	0	 	8	0.59	 	4	0.3	 	2	0.15	 	0	0	 	6	0.45	 	464	34.5	 	88	6.54	 	52	3.87	 	10	0.74	 	614	45.65	 	60	4.46	 	46	3.42	 	2	0.15	 	1	0.07	 	109	8.1	 	11	0.82	 	2	0.15	 	0	0	 	13	0.97	 	64	4.76	 	63	4.68	 	0	0	 	127	9.44	 	3	0.22	 	2	0.15	 	0	0	 	5	0.37	 	337	25.06	 	50	3.72	 	71	5.28	 	5	0.37	 	463	34.42	 	0	0	 	1345	95.66	 	61	4.34	 	1406	2.23
Judbury		                                    	1	0.5	 	0	0	 	0	0	 	1	0.5	 	0	0	 	0	0	 	0	0	 	0	0	 	68	34	 	10	5	 	14	7	 	1	0.5	 	93	46.5	 	8	4	 	8	4	 	0	0	 	1	0.5	 	17	8.5	 	0	0	 	0	0	 	0	0	 	0	0	 	13	6.5	 	16	8	 	2	1	 	31	15.5	 	0	0	 	1	0.5	 	0	0	 	1	0.5	 	36	18	 	12	6	 	9	4.5	 	0	0	 	57	28.5	 	0	0	 	200	98.52	 	3	1.48	 	203	0.32
Kettering		                                  	1	0.24	 	1	0.24	 	0	0	 	2	0.48	 	2	0.48	 	0	0	 	0	0	 	2	0.48	 	126	30.22	 	45	10.79	 	13	3.12	 	7	1.68	 	191	45.8	 	24	5.76	 	19	4.56	 	0	0	 	0	0	 	43	10.31	 	1	0.24	 	2	0.48	 	0	0	 	3	0.72	 	39	9.35	 	36	8.63	 	0	0	 	75	17.99	 	0	0	 	0	0	 	0	0	 	0	0	 	81	19.42	 	14	3.36	 	6	1.44	 	0	0	 	101	24.22	 	0	0	 	417	99.29	 	3	0.71	 	420	0.67
Kingston		                                   	4	0.12	 	4	0.12	 	0	0	 	8	0.23	 	14	0.41	 	4	0.12	 	1	0.03	 	19	0.55	 	1005	29.15	 	232	6.73	 	97	2.81	 	24	0.7	 	1358	39.39	 	175	5.08	 	186	5.39	 	5	0.15	 	2	0.06	 	368	10.67	 	12	0.35	 	4	0.12	 	0	0	 	16	0.46	 	205	5.95	 	178	5.16	 	4	0.12	 	387	11.22	 	26	0.75	 	39	1.13	 	1	0.03	 	66	1.91	 	962	27.9	 	135	3.92	 	120	3.48	 	9	0.26	 	1226	35.56	 	0	0	 	3448	98.07	 	68	1.93	 	3516	5.57
Kingston Beach		                             	3	0.13	 	6	0.25	 	2	0.08	 	11	0.47	 	4	0.17	 	4	0.17	 	0	0	 	8	0.34	 	809	34.38	 	190	8.07	 	66	2.8	 	11	0.47	 	1076	45.73	 	109	4.63	 	140	5.95	 	4	0.17	 	1	0.04	 	254	10.79	 	8	0.34	 	6	0.25	 	3	0.13	 	17	0.72	 	126	5.35	 	137	5.82	 	2	0.08	 	265	11.26	 	8	0.34	 	14	0.59	 	0	0	 	22	0.93	 	531	22.57	 	83	3.53	 	82	3.48	 	4	0.17	 	700	29.75	 	0	0	 	2353	97.51	 	60	2.49	 	2413	3.82
Lauderdale		                                 	4	0.17	 	3	0.13	 	1	0.04	 	8	0.35	 	5	0.22	 	4	0.17	 	0	0	 	9	0.39	 	717	31.12	 	130	5.64	 	118	5.12	 	11	0.48	 	976	42.36	 	109	4.73	 	108	4.69	 	6	0.26	 	1	0.04	 	224	9.72	 	6	0.26	 	4	0.17	 	1	0.04	 	11	0.48	 	115	4.99	 	122	5.3	 	2	0.09	 	239	10.37	 	8	0.35	 	6	0.26	 	0	0	 	14	0.61	 	633	27.47	 	93	4.04	 	92	3.99	 	5	0.22	 	823	35.72	 	0	0	 	2304	97.46	 	60	2.54	 	2364	3.74
Lindisfarne		                                	7	0.27	 	2	0.08	 	1	0.04	 	10	0.39	 	4	0.16	 	1	0.04	 	0	0	 	5	0.2	 	925	36.1	 	189	7.38	 	110	4.29	 	15	0.59	 	1239	48.36	 	105	4.1	 	134	5.23	 	2	0.08	 	1	0.04	 	242	9.45	 	12	0.47	 	4	0.16	 	0	0	 	16	0.62	 	116	4.53	 	123	4.8	 	1	0.04	 	240	9.37	 	5	0.2	 	4	0.16	 	0	0	 	9	0.35	 	602	23.5	 	84	3.28	 	108	4.22	 	7	0.27	 	801	31.26	 	0	0	 	2562	97.23	 	73	2.77	 	2635	4.17
Loatta Road		                                	5	0.35	 	0	0	 	0	0	 	5	0.35	 	2	0.14	 	4	0.28	 	0	0	 	6	0.42	 	494	34.35	 	111	7.72	 	57	3.96	 	14	0.97	 	676	47.01	 	73	5.08	 	94	6.54	 	3	0.21	 	1	0.07	 	171	11.89	 	3	0.21	 	1	0.07	 	0	0	 	4	0.28	 	55	3.82	 	78	5.42	 	1	0.07	 	134	9.32	 	7	0.49	 	5	0.35	 	0	0	 	12	0.83	 	329	22.88	 	46	3.2	 	50	3.48	 	5	0.35	 	430	29.9	 	0	0	 	1438	96.97	 	45	3.03	 	1483	2.35
Margate		                                    	5	0.36	 	2	0.15	 	0	0	 	7	0.51	 	6	0.44	 	6	0.44	 	0	0	 	12	0.87	 	403	29.27	 	71	5.16	 	30	2.18	 	10	0.73	 	514	37.33	 	74	5.37	 	84	6.1	 	2	0.15	 	0	0	 	160	11.62	 	7	0.51	 	2	0.15	 	1	0.07	 	10	0.73	 	90	6.54	 	108	7.84	 	1	0.07	 	199	14.45	 	6	0.44	 	8	0.58	 	0	0	 	14	1.02	 	369	26.8	 	38	2.76	 	51	3.7	 	3	0.22	 	461	33.48	 	0	0	 	1377	98.08	 	27	1.92	 	1404	2.22
Middleton		                                  	1	0.43	 	0	0	 	0	0	 	1	0.43	 	1	0.43	 	0	0	 	0	0	 	1	0.43	 	57	24.36	 	9	3.85	 	3	1.28	 	4	1.71	 	73	31.2	 	6	2.56	 	20	8.55	 	0	0	 	0	0	 	26	11.11	 	1	0.43	 	0	0	 	0	0	 	1	0.43	 	14	5.98	 	14	5.98	 	1	0.43	 	29	12.39	 	1	0.43	 	3	1.28	 	0	0	 	4	1.71	 	70	29.91	 	7	2.99	 	18	7.69	 	4	1.71	 	99	42.31	 	0	0	 	234	93.6	 	16	6.4	 	250	0.4
