State;Division;Ballot Position;Member;Candidate;Party;Gender;Vote;Vote Percent;Swing
QLD;Ryan;1;;HOEPPER, Brian;GRN;M;2945;3.83;0.62
QLD;Ryan;2;;SKYRING, Alan;IND;M;353;0.46;-0.59
QLD;Ryan;3;;DENGATE, Lyn;DEM;F;6139;7.98;-2.00
QLD;Ryan;4;;SMITH, Alan;HAN;M;4032;5.24;5.24
QLD;Ryan;5;;FARRUGGIO, Teresa;ALP;F;23350;30.35;5.00
QLD;Ryan;6;;BARKER, John;FST;M;158;0.21;0.21
QLD;Ryan;7;#;MOORE, John Colinton;LP;M;38785;50.40;-9.17
QLD;Ryan;8;;MACKENZIE, Peter Boyd;IND;M;1186;1.54;1.54
QLD;Ryan;905;;;NLP;;0;0.00;-0.34
QLD;Ryan;908;;;AIP;;0;0.00;-0.35
QLD;Ryan;910;;;AWP;;0;0.00;-0.09
QLD;Ryan;997;;;OTH;;0;0.00;-0.07
QLD;Wide Bay;1;;FRASER, Desley;LP;F;5937;8.28;7.79
QLD;Wide Bay;2;;WICKS, Graeme;HAN;M;18891;26.33;26.33
QLD;Wide Bay;3;;RODHOUSE, Phil;DEM;M;1552;2.16;-4.75
QLD;Wide Bay;4;;NIELSEN, Richard;GRN;M;917;1.28;1.21
QLD;Wide Bay;5;;POSTLE, Bob;IND;M;1480;2.06;2.06
QLD;Wide Bay;6;;TREMLIN, Russ;ALP;M;20391;28.42;1.05
QLD;Wide Bay;7;#;TRUSS, Warren;NP;M;22569;31.46;-27.78
QLD;Wide Bay;904;;;OAP;;0;0.00;-0.81
QLD;Wide Bay;907;;;AIP;;0;0.00;-1.45
QLD;Wide Bay;997;;;OTH;;0;0.00;-3.65
WA;Brand;1;;LEISHMAN, Anne;NLP;F;343;0.49;0.49
WA;Brand;2;;REYNOLDS, Kent B;IND;M;308;0.44;0.44
WA;Brand;3;;ROTH, Paul;IND;M;310;0.44;0.44
WA;Brand;4;;DUNLOP, Nick;GWA;M;2012;2.88;-1.62
WA;Brand;5;#;BEAZLEY, Kim;ALP;M;36391;52.00;7.65
WA;Brand;6;;DORRINGTON, Kate;IND;F;399;0.57;0.57
WA;Brand;7;;HIGGINS, Ron;ACS;M;167;0.24;0.24
WA;Brand;8;;DAWSON, Lee;HAN;M;8308;11.87;11.87
WA;Brand;9;;PALMER, Rick;LP;M;19413;27.74;-14.01
WA;Brand;10;;LAWN, Graham T;CTA;M;402;0.57;0.57
WA;Brand;11;;GENT, Carolyn;FST;F;296;0.42;0.42
WA;Brand;12;;MULLANE, Collin;DEM;M;1630;2.33;-1.44
WA;Brand;904;;;AFI;;0;0.00;-1.15
WA;Brand;911;;;NP;;0;0.00;-0.65
WA;Brand;997;;;OTH;;0;0.00;-3.83
WA;Canning;1;;SCOTT, Lance;IND;M;918;1.27;1.27
WA;Canning;2;;CRAIG, Dean;DEM;M;2489;3.43;-2.45
WA;Canning;3;;JOHNSTON, Ricky;LP;F;25350;34.93;-9.73
WA;Canning;4;;BEILBY, Margo;GWA;F;3007;4.14;-1.08
WA;Canning;5;;ROBERTS, Patti;NLP;F;185;0.25;-0.14
WA;Canning;6;;MCCARTHY, Brian Francis;CEC;M;136;0.19;0.19
WA;Canning;7;;SHAVE, Michelle;CTA;F;1457;2.01;2.01
WA;Canning;8;;TAYLOR, Colin;HAN;M;9823;13.54;13.54
WA;Canning;9;#;GERICK, Jane;ALP;F;29201;40.24;-0.35
WA;Canning;910;;;AFI;;0;0.00;-0.12
WA;Canning;913;;;NP;;0;0.00;-0.12
WA;Canning;997;;;OTH;;0;0.00;-3.01
WA;Cowan;1;#;EDWARDS, Graham;ALP;M;31312;43.89;4.19
WA;Cowan;2;;HOLT, Ron;HAN;M;5777;8.10;8.10
WA;Cowan;3;;HAYES, Phillip;CTA;M;850;1.19;1.19
WA;Cowan;4;;CASTILLO, Miguel;GWA;M;2760;3.87;-0.46
WA;Cowan;5;;EVANS, Richard;LP;M;27797;38.96;-6.25
WA;Cowan;6;;WAKEFORD, Craig;DEM;M;2847;3.99;-3.35
WA;Cowan;997;;;OTH;;0;0.00;-3.43
WA;Curtin;1;;ROCHER, Allan;IND;M;13925;17.67;-8.06
WA;Curtin;2;;WADDELL, Andrew;ALP;M;18026;22.87;2.32
WA;Curtin;3;;LIPPLE, Stephen;DEM;M;3780;4.80;0.38
WA;Curtin;4;;TRINDER, Ian Frank;HAN;M;2934;3.72;3.72
WA;Curtin;5;;FARREN, Phillip;GWA;M;4971;6.31;0.07
WA;Curtin;6;#;BISHOP, Julie;LP;F;35174;44.63;2.69
WA;Curtin;907;;;NLP;;0;0.00;-1.12
WA;Forrest;1;;STONE, Ted;FST;M;897;1.19;1.19
WA;Forrest;2;;EMBRY, Paddy;HAN;M;10029;13.34;13.34
WA;Forrest;3;#;PROSSER, Geoff;LP;M;32171;42.78;-14.34
WA;Forrest;4;;CUMMINS, Jim;CTA;M;1316;1.75;1.75
WA;Forrest;5;;THOMAS, Steve;NP;M;2354;3.13;3.13
WA;Forrest;6;;DOUST, Jon;;M;424;0.56;0.56
WA;Forrest;7;;DENMAN, Alf;DEM;M;2253;3.00;-2.13
WA;Forrest;8;;WATSON, John;CEC;M;117;0.16;0.16
WA;Forrest;9;;LLEWELLYN, Paul;GWA;M;5303;7.05;-0.42
WA;Forrest;10;;DEAN, Tony;ALP;M;20332;27.04;-1.67
WA;Forrest;997;;;OTH;;0;0.00;-1.57
WA;Fremantle;1;;HILL, Tony;HAN;M;5834;7.56;7.56
WA;Fremantle;2;#;LAWRENCE, Carmen;ALP;F;36631;47.45;0.72
WA;Fremantle;3;;ZAKNIC, Jakica;DEM;F;3450;4.47;-1.40
WA;Fremantle;4;;DEEGAN, Leonie;GWA;F;5281;6.84;-0.03
WA;Fremantle;5;;SHAVE, Lawrence;IND;M;957;1.24;1.24
WA;Fremantle;6;;TILLER, Mick;LP;M;25051;32.45;-8.07
WA;Fremantle;906;;;NLP;;0;0.00;-0.01
WA;Kalgoorlie;1;;CHAPPLE, Robin;GWA;M;2899;4.24;0.51
WA;Kalgoorlie;2;;BUTSON, Clark;ALP;M;18890;27.62;-6.11
WA;Kalgoorlie;3;#;HAASE, Barry;LP;M;19169;28.03;1.43
WA;Kalgoorlie;4;;RICHTER, Dean;DEM;M;1367;2.00;-0.18
WA;Kalgoorlie;5;;FINLAYSON, Kathy;NP;F;4088;5.98;4.78
WA;Kalgoorlie;6;;CAMPBELL, Graeme;FST;M;15585;22.79;22.79
WA;Kalgoorlie;7;;SUGG, Laurie;CTA;M;466;0.68;0.68
WA;Kalgoorlie;8;;SMITH, Neville;HAN;M;5737;8.39;8.39
WA;Kalgoorlie;9;;BURT, Ian Richard;CEC;M;185;0.27;0.27
WA;Kalgoorlie;997;;;OTH;;0;0.00;-32.56
WA;Moore;1;#;WASHER, Mal;LP;M;24754;34.38;8.00
WA;Moore;2;;FILING, Paul;IND;M;14739;20.47;-13.26
WA;Moore;3;;WALKER, Allison Ann;HAN;F;4943;6.87;6.87
WA;Moore;4;;MAGYAR, Steve;GWA;M;3209;4.46;0.22
WA;Moore;5;;LOCK, Patti;DEM;F;2611;3.63;-1.01
WA;Moore;6;;POWER, Christine;ALP;F;21743;30.20;0.64
WA;Moore;997;;;OTH;;0;0.00;-1.46
WA;O'Connor;1;;MARCIANO, Frank;ALP;M;16877;22.17;-0.93
WA;O'Connor;2;;FOWLER, Jenny;NP;F;6137;8.06;-7.25
WA;O'Connor;3;;FORSYTH, Mac;CTA;M;1343;1.76;1.76
WA;O'Connor;4;#;TUCKEY, Wilson;LP;M;35383;46.48;-6.92
WA;O'Connor;5;;MCGLADE, Hannah;DEM;F;1799;2.36;-0.93
WA;O'Connor;6;;SMITH, Stuart;CEC;M;231;0.30;0.30
WA;O'Connor;7;;HOUGH, Frank;HAN;M;10449;13.73;13.73
WA;O'Connor;8;;STILES, Ian;FST;M;1054;1.38;1.38
WA;O'Connor;9;;DOUGLAS, Mark;GWA;M;2845;3.74;0.27
WA;O'Connor;910;;;AFI;;0;0.00;-0.15
WA;O'Connor;997;;;OTH;;0;0.00;-1.28
WA;Pearce;1;;ANDREWS, Paul;ALP;M;22751;30.51;2.85
WA;Pearce;2;;BURT, John;CEC;M;288;0.39;0.39
WA;Pearce;3;;GUNNYON, David;HAN;M;9381;12.58;12.58
WA;Pearce;4;#;MOYLAN, Judi;LP;F;32475;43.54;-11.41
WA;Pearce;5;;COOPER, Roger;NP;M;1017;1.36;0.59
WA;Pearce;6;;MOXHAM, Barbara;DEM;F;4248;5.70;-3.96
WA;Pearce;7;;SCHEKKERMAN, Keith;GWA;M;4420;5.93;-0.95
WA;Pearce;908;;;NLP;;0;0.00;0.00
WA;Pearce;997;;;OTH;;0;0.00;-0.09
WA;Perth;1;;MILLS, Kerry Anne;HAN;F;6555;8.56;8.56
WA;Perth;2;#;SMITH, Stephen;ALP;M;38395;50.16;2.89
WA;Perth;3;;CARTER, Gemma;GWA;F;4713;6.16;0.24
WA;Perth;4;;KIM, Iggy;DSL;M;682;0.89;0.89
WA;Perth;5;;MONTANI, David;LP;M;22689;29.64;-8.66
WA;Perth;6;;ENTREKIN, Brendon;DEM;M;3517;4.59;-1.72
WA;Perth;906;;;NLP;;0;0.00;-0.45
WA;Perth;997;;;OTH;;0;0.00;-1.76
WA;Stirling;1;;MCNEILL, Elaine;FST;F;996;1.30;1.30
WA;Stirling;2;;CAMERON, Eoin;LP;M;32015;41.71;-3.48
WA;Stirling;3;;HILLEL, Leanne;NLP;F;213;0.28;-0.20
WA;Stirling;4;;EVANS, John;HAN;M;5096;6.64;6.64
WA;Stirling;5;;LOCKETT, Mark;GWA;M;3820;4.98;-0.38
WA;Stirling;6;#;MCFARLANE, Jann;ALP;F;30994;40.38;2.28
WA;Stirling;7;;MARKHAM, Peter;DEM;M;3303;4.30;-0.91
WA;Stirling;8;;TABACZYNSKI, Bronislaw;UNI;M;321;0.42;0.42
WA;Stirling;997;;;OTH;;0;0.00;-5.65
WA;Swan;1;;TALBOT, Malcolm Lloyd;CEC;M;584;0.77;0.77
WA;Swan;2;;FRASER, Tim;DEM;M;3720;4.89;-0.88
WA;Swan;3;#;WILKIE, Kim;ALP;M;30481;40.09;3.10
WA;Swan;4;;CLAIRS, Elspeth;NLP;F;210;0.28;-0.05
WA;Swan;5;;MILLER, Juanita;GWA;F;3892;5.12;0.27
WA;Swan;6;;BIRCHALL, Richard;HAN;M;6278;8.26;8.26
WA;Swan;7;;CROOK, Brett;CTA;M;1018;1.34;1.34
WA;Swan;8;;RANDALL, Don;LP;M;29848;39.26;-3.55
WA;Swan;997;;;OTH;;0;0.00;-9.25
WA;Tangney;1;;CHANDRASEGARAN, Suryan Robert;CTA;M;1484;1.92;1.92
WA;Tangney;2;;WHITELY, Martin;ALP;M;25521;33.04;2.18
WA;Tangney;3;;GOLDBERG, Manny;ACS;M;246;0.32;0.32
WA;Tangney;4;;BYRNE, Joshua;GWA;M;3542;4.58;-0.35
WA;Tangney;5;;TAYLOR, Geoff;DEM;M;4350;5.63;-2.95
WA;Tangney;6;#;WILLIAMS, Daryl;LP;M;36547;47.31;-7.62
WA;Tangney;7;;O'DWYER, Raymond John;HAN;M;5564;7.20;7.20
WA;Tangney;906;;;NLP;;0;0.00;-0.52
WA;Tangney;997;;;OTH;;0;0.00;-0.18
SA;Adelaide;1;;BEARD, Tyron;DEM;M;7077;9.55;1.33
SA;Adelaide;2;;HUNT, Rita;IND;F;462;0.62;0.62
SA;Adelaide;3;;LORENZON, Vladimir;NLP;M;287;0.39;-0.05
SA;Adelaide;4;;HANNON, Karen;ALP;F;27756;37.45;-0.29
SA;Adelaide;5;;RAMSEY, Suzanne;HAN;F;3837;5.18;5.18
SA;Adelaide;6;#;WORTH, Trish;LP;F;32173;43.41;-4.48
SA;Adelaide;7;;MORAN, Mark;GRN;M;2518;3.40;0.64
SA;Adelaide;909;;;GRY;;0;0.00;-0.74
SA;Adelaide;997;;;OTH;;0;0.00;-2.23
SA;Barker;1;;CORNISH, Philip Maurice;CTA;M;2161;2.78;2.78
SA;Barker;2;;HAIG, Tom;NP;M;1746;2.25;2.25
SA;Barker;3;;DETCHON, David;ALP;M;16844;21.69;-1.36
SA;Barker;4;;JERRAM, Bill;IND;M;784;1.01;1.01
SA;Barker;5;;BECK, Tony;IND;M;3985;5.13;5.13
SA;Barker;6;;LUDWIG, Judith Anne;FST;F;713;0.92;0.92
SA;Barker;7;#;SECKER, Patrick;LP;M;36412;46.89;-15.62
SA;Barker;8;;LAVERS, John S;DEM;M;4919;6.33;-3.49
SA;Barker;9;;WRIGHT, Dona;HAN;F;10096;13.00;13.00
SA;Barker;901;;;GRN;;0;0.00;-3.71
SA;Barker;903;;;NLP;;0;0.00;-0.90
SA;Bonython;1;;NEWTON, Phil;LP;M;17253;24.24;-6.75
SA;Bonython;2;#;EVANS, Martyn;ALP;M;35961;50.52;0.93
SA;Bonython;3;;SHAW, Ted;HAN;M;10542;14.81;14.81
SA;Bonython;4;;FISHER, Robert;DEM;M;6539;9.19;-5.27
SA;Bonython;5;;CARTER, Dave;FST;M;891;1.25;1.25
SA;Bonython;902;;;GRN;;0;0.00;-3.04
SA;Bonython;997;;;OTH;;0;0.00;-1.93
SA;Boothby;1;#;SOUTHCOTT, Andrew;LP;M;36435;48.22;-5.13
SA;Boothby;2;;WHITTAKER, Trevor Winston;HAN;M;5213;6.90;6.90
SA;Boothby;3;;MORRIS, Bevan;NLP;M;544;0.72;0.03
SA;Boothby;4;;GILBERT, Don;DEM;M;9821;13.00;-0.66
SA;Boothby;5;;CHESSON, Jo;ALP;F;23547;31.16;1.71
SA;Boothby;904;;;GRN;;0;0.00;-2.85
SA;Grey;1;;DICKSON, Noel Thomas;HAN;M;9469;12.60;12.60
SA;Grey;2;;JACKSON, Martin;IND;M;729;0.97;0.97
SA;Grey;3;;BUCKLAND, Geoff;ALP;M;23581;31.37;-5.06
SA;Grey;4;;GRAY, Ian;NP;M;1592;2.12;2.12
SA;Grey;5;;WEETMAN, Nick;DEM;M;3802;5.06;-1.85
SA;Grey;6;;BROWN, Paul Anthony;NLP;M;325;0.43;0.43
SA;Grey;7;#;WAKELIN, Barry;LP;M;35669;47.45;-6.84
SA;Grey;904;;;GRN;;0;0.00;-2.36
SA;Hindmarsh;1;;GEORGANAS, Steve;ALP;M;29912;39.19;3.44
SA;Hindmarsh;2;;GIBSON, Colin;HAN;M;5362;7.03;7.03
SA;Hindmarsh;3;;CASHEL, Deb;GRN;F;2058;2.70;0.23
SA;Hindmarsh;4;#;GALLUS, Chris;LP;F;33031;43.28;-8.68
SA;Hindmarsh;5;;DUNNING, Sandra Janette;NLP;F;302;0.40;-0.05
SA;Hindmarsh;6;;RAW, Neil;DEM;M;5659;7.41;0.31
SA;Hindmarsh;997;;;OTH;;0;0.00;-2.26
SA;Kingston;1;;WESTON, Olive;IND;F;980;1.20;1.20
SA;Kingston;2;;JEANES, Susan;LP;F;32211;39.45;-3.44
SA;Kingston;3;;DICKSON, Hugh;NLP;M;400;0.49;0.08
SA;Kingston;4;;PLANETA, Chris;EFF;M;513;0.63;0.63
SA;Kingston;5;;MCCORMACK, Charlie;HAN;M;7510;9.20;9.20
SA;Kingston;6;;HAHNHEUSER, Ralph;IND;M;869;1.06;1.06
SA;Kingston;7;;PRATT, Graham;DEM;M;7725;9.46;-0.49
SA;Kingston;8;#;COX, David;ALP;M;31441;38.51;-1.04
SA;Kingston;907;;;AFI;;0;0.00;-2.24
SA;Kingston;910;;;GRN;;0;0.00;-2.33
SA;Kingston;997;;;OTH;;0;0.00;-2.62
SA;Makin;1;;POSTA, Christine;DEM;F;8502;10.27;1.04
SA;Makin;2;#;DRAPER, Trish;LP;F;33702;40.70;-3.85
SA;Makin;3;;KOWALD, Rodney Wayne;HAN;M;8009;9.67;9.67
SA;Makin;4;;WELLS, Geoffrey;NLP;M;391;0.47;-0.44
SA;Makin;5;;WOHLTMANN, Mike;IND;M;1002;1.21;1.21
SA;Makin;6;;GAGO, Gail;ALP;F;31194;37.67;-3.07
SA;Makin;905;;;GRN;;0;0.00;-2.38
SA;Makin;997;;;OTH;;0;0.00;-2.18
SA;Mayo;1;;SCHUMANN, John;DEM;M;18791;22.43;9.99
SA;Mayo;2;;COOMBE, Howie F;IND;M;598;0.71;0.71
SA;Mayo;3;;EVANS, Jade;ALP;F;18290;21.83;-3.34
SA;Mayo;4;;WYNN, Ian;CTA;M;1360;1.62;1.62
SA;Mayo;5;;COOMBE, Anthony M;NLP;M;360;0.43;-0.16
SA;Mayo;6;#;DOWNER, Alexander;LP;M;38246;45.64;-11.37
SA;Mayo;7;;PEACOCK, Lee;HAN;F;6146;7.33;7.33
SA;Mayo;905;;;GRN;;0;0.00;-3.46
SA;Mayo;997;;;OTH;;0;0.00;-1.32
SA;Port Adelaide;1;;BAWDEN, Matilda;DEM;F;6696;9.01;-0.55
SA;Port Adelaide;2;;PERTH, Michael;;M;801;1.08;1.08
SA;Port Adelaide;3;#;SAWFORD, Rod;ALP;M;39449;53.10;4.68
SA;Port Adelaide;4;;HILL, Rick;IND;M;1527;2.06;2.06
SA;Port Adelaide;5;;POWELL, John;HAN;M;6731;9.06;9.06
SA;Port Adelaide;6;;CAVUOTO, Romeo;LP;M;19083;25.69;-11.12
SA;Port Adelaide;901;;;GRN;;0;0.00;-4.56
SA;Port Adelaide;905;;;NLP;;0;0.00;-0.64
SA;Sturt;1;;VINCENT, Lyndal;NLP;F;917;1.26;0.47
SA;Sturt;2;;SISSONS, Paul;HAN;M;4385;6.04;6.04
SA;Sturt;3;;DEARING, Jackie;DEM;F;8174;11.25;0.93
SA;Sturt;4;;KINASZ, Michal;IND;M;701;0.96;0.96
SA;Sturt;5;#;PYNE, Christopher;LP;M;34703;47.77;-6.30
SA;Sturt;6;;WORRALL, Lance;ALP;M;23766;32.71;0.80
SA;Sturt;904;;;GRN;;0;0.00;-2.90
SA;Wakefield;1;;HARTWIG, Merv;HAN;M;13473;16.67;16.67
SA;Wakefield;2;;LANNSTROM, Karrie June;DEM;F;6200;7.67;-3.22
SA;Wakefield;3;#;ANDREW, Neil;LP;M;40464;50.07;-10.80
SA;Wakefield;4;;CHALLACOMBE, Jeremy;NP;M;1458;1.80;1.80
SA;Wakefield;5;;LEVERSEDGE, Carla;ALP;F;17526;21.69;-1.11
SA;Wakefield;6;;KELLY, Pam;IND;F;1690;2.09;2.09
SA;Wakefield;901;;;GRY;;0;0.00;-2.83
SA;Wakefield;902;;;GRN;;0;0.00;-2.61
TAS;Bass;1;;SMITH, Warwick;LP;M;27974;45.75;-5.48
TAS;Bass;2;#;O'BYRNE, Michelle;ALP;F;25864;42.30;2.06
TAS;Bass;3;;BAIRD, Stuart;GRN;M;2595;4.24;4.24
TAS;Bass;4;;LOCKHART, Allan;HAN;M;2057;3.36;3.36
TAS;Bass;5;;SMITH, Harvey;TFP;M;1165;1.91;1.91
TAS;Bass;6;;MUIR, Brian;DEM;M;1491;2.44;-1.12
TAS;Bass;903;;;TG;;0;0.00;-4.97
TAS;Braddon;1;;THOMPSON, Clare;GRN;F;2794;4.81;4.81
TAS;Braddon;2;#;SIDEBOTTOM, Peter Sid;ALP;M;26643;45.85;7.54
TAS;Braddon;3;;THOMPSON, Gavin;TFP;M;1143;1.97;1.97
TAS;Braddon;4;;THOMSON, John Dugald;HAN;M;2446;4.21;4.21
TAS;Braddon;5;;MILES, Chris;LP;M;23480;40.41;-11.73
TAS;Braddon;6;;MORGAN, Peter;DEM;M;1601;2.76;-1.15
TAS;Braddon;901;;;TG;;0;0.00;-5.64
TAS;Denison;1;;GREGSON, Andrew;LP;M;20114;32.12;-2.18
TAS;Denison;2;;BROSZCZYK, Gregory;NLP;M;497;0.79;0.79
TAS;Denison;3;;HINES, Mat;GRN;M;4698;7.50;7.50
TAS;Denison;4;;BLACKBURN, Brent;DEM;M;2460;3.93;-0.45
TAS;Denison;5;#;KERR, Duncan;ALP;M;34854;55.66;3.38
TAS;Denison;901;;;TG;;0;0.00;-8.28
TAS;Denison;997;;;OTH;;0;0.00;-0.77
TAS;Franklin;1;;FISHER, Irene;DEM;F;3003;4.89;-0.14
TAS;Franklin;2;;GOODLUCK, Jane;LP;F;24266;39.51;-1.25
TAS;Franklin;3;#;QUICK, Harry;ALP;M;30180;49.14;3.19
TAS;Franklin;4;;MCFARLANE, Kay;GRN;F;3962;6.45;6.45
TAS;Franklin;902;;;TG;;0;0.00;-6.97
TAS;Franklin;997;;;OTH;;0;0.00;-1.28
TAS;Lyons;1;#;ADAMS, Dick;ALP;M;32843;51.17;6.74
TAS;Lyons;2;;WILSON, Andrew A;HAN;M;3050;4.75;4.75
TAS;Lyons;3;;COLBECK, Richard;LP;M;21543;33.56;-10.73
TAS;Lyons;4;;WILLOCK, Annie;GRN;F;3042;4.74;4.74
TAS;Lyons;5;;BENSEMANN, Bob;DEM;M;1469;2.29;-1.29
TAS;Lyons;6;;GERRITY, Darryl;TFP;M;2243;3.49;3.49
TAS;Lyons;901;;;NP;;0;0.00;-1.91
TAS;Lyons;903;;;TG;;0;0.00;-5.80
ACT;Canberra;1;;ULASOWSKI, Nikki;DSL;F;1427;1.45;1.45
ACT;Canberra;2;#;ELLIS, Annette;ALP;F;48015;48.90;3.39
ACT;Canberra;3;;MORISON, Ian;LP;M;32336;32.93;-10.89
ACT;Canberra;4;;ELLERMAN, Sue;GRN;F;3774;3.84;-3.67
ACT;Canberra;5;;DOBLE, Burl;HAN;M;5122;5.22;5.22
ACT;Canberra;6;;ENGLAND, Maryan;NLP;F;281;0.29;-0.10
ACT;Canberra;7;;ONSMAN, Yulia;DEM;F;7237;7.37;7.37
ACT;Canberra;997;;;OTH;;0;0.00;-2.78
ACT;Fraser;1;#;MCMULLAN, Bob;ALP;M;50573;52.41;1.89
ACT;Fraser;2;;SPENCE, Chris;HAN;M;4773;4.95;4.95
ACT;Fraser;3;;BULL, Sue;DSL;F;1214;1.26;1.26
ACT;Fraser;4;;CLARKE, Joanne;IND;F;1057;1.10;1.10
ACT;Fraser;5;;SMITH, Peter;LP;M;27088;28.07;-9.72
ACT;Fraser;6;;MCALLISTER, Gordon;GRN;M;4371;4.53;-5.45
ACT;Fraser;7;;SEATON, David;NLP;M;258;0.27;-0.16
ACT;Fraser;8;;WOOD, Jason;DEM;M;7157;7.42;7.42
ACT;Fraser;997;;;OTH;;0;0.00;-1.29
NT;Northern Territory;1;;SEILER, Craig M P;DEM;M;4658;5.12;5.12
NT;Northern Territory;2;;NATTRASS, Barry;IND;M;1018;1.12;1.12
NT;Northern Territory;3;;DONDAS, Nick;CLP;M;36014;39.60;-5.44
NT;Northern Territory;4;;ZIRNGAST, Natalie;DSL;F;624;0.69;0.69
NT;Northern Territory;5;;ELDRIDGE, Ilana;GRN;F;2753;3.03;-3.23
NT;Northern Territory;6;;SCHIRMER, Peter;HAN;M;7401;8.14;8.14
NT;Northern Territory;7;#;SNOWDON, Warren;ALP;M;38469;42.30;-1.20
NT;Northern Territory;997;;;OTH;;0;0.00;-5.20
