	   		 A Pauline Hanson's One Nation															 B Australian Shooters Party												 C National Party of Australia (WA) Inc												 D Natural Law Party												 E Liberal Party (W.A. Division) Inc.																		 F Taxi Operators Political Service (Oceania)												 G Unity - Say No To Hanson															 H Abolish Child Support/Family Court Party												 I Citizens Electoral Council of Australia												 J Australian Labor Party (Western Australian Branch)																								 K Democratic Socialist Electoral League												 L Christian Democratic Party (Fred Nile Group)												 M The Greens (WA) Inc															 N - Unendorsed Group 												 O - Unendorsed Group 												 P Australian Democrats															 Q Republican Party of Australia												Ungrouped													
    			TICKET VOTES			FISCHER			TINCKNELL			SUTER			Group Total			TICKET VOTES			MOTTERAM			TAYLOR			Group Total			TICKET VOTES			MORGAN			MASLEN			Group Total			TICKET VOTES			KAILIS			D'CRUZ			Group Total			TICKET VOTES			# ELLISON			# CAMPBELL			# KNOWLES			IVANKOVIC			Group Total			TICKET VOTES			BATESON			FINNEY			Group Total			TICKET VOTES			WILKES			LEUNG			CAREY			Group Total			TICKET VOTES			GRIFFIN			JOHNSON			Group Total			TICKET VOTES			DRAKE			ROBINSON			Group Total			TICKET VOTES			# COOK			# EVANS			GRIFFITHS			ELLERY			ANDERSON			FOO			Group Total			TICKET VOTES			STEPHEN			JORQUERA			Group Total			TICKET VOTES			MOSELEY			JOHNSON			Group Total			TICKET VOTES			MARGETTS			DAVIES			XAMON			Group Total			TICKET VOTES			HOBBS			BESSANT			Group Total			TICKET VOTES			TORR			PRATT			Group Total			TICKET VOTES			# GREIG			CRABBE			CLIFFORD			Group Total			TICKET VOTES			O'DONNELL			MCNALLY			Group Total			GARCIA			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						John			Colin			Martin									Raymond William			Ken									Beryle			Dudley									George			Cathryn									Christopher			Ian Gordon			Sue			Ivan									Alan			Rick									Ted			Mai-Yie			Michael John									Brendan			Sam									Tony			Jean									Peter			Chris			Rhonda			Sue			Lois			Chilip									Sarah			Roberto									Justin			Peter									Dee			Kayt			Alison									Kate			Morris									Joan			C Roger									Brian			Stephen G			Margot									Michael			Kerry						Rod													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
POSTAL		                                     	274	11.85	  	65	2.81	  	3	0.13	  	3	0.13	  	345	14.92	  	12	0.52	  	4	0.17	  	0	0	  	16	0.69	  	39	1.69	  	4	0.17	  	1	0.04	  	44	1.9	  	4	0.17	  	0	0	  	0	0	  	4	0.17	  	1028	44.46	  	44	1.9	  	4	0.17	  	13	0.56	  	1	0.04	  	1090	47.15	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.09	  	0	0	  	0	0	  	0	0	  	2	0.09	  	3	0.13	  	2	0.09	  	0	0	  	5	0.22	  	3	0.13	  	0	0	  	0	0	  	3	0.13	  	441	19.07	  	21	0.91	  	1	0.04	  	3	0.13	  	4	0.17	  	1	0.04	  	2	0.09	  	473	20.46	  	5	0.22	  	0	0	  	0	0	  	5	0.22	  	10	0.43	  	10	0.43	  	1	0.04	  	21	0.91	  	116	5.02	  	31	1.34	  	0	0	  	0	0	  	147	6.36	  	1	0.04	  	0	0	  	0	0	  	1	0.04	  	0	0	  	6	0.26	  	0	0	  	6	0.26	  	106	4.58	  	30	1.3	  	0	0	  	6	0.26	  	142	6.14	  	6	0.26	  	1	0.04	  	0	0	  	7	0.3	  	1	0.04	  	1	0.04	  	2312	99.18	  	19	0.82	  	2331	3
PRE_POLL		                                   	361	11.09	  	46	1.41	  	1	0.03	  	2	0.06	  	410	12.6	  	25	0.77	  	4	0.12	  	0	0	  	29	0.89	  	35	1.08	  	4	0.12	  	1	0.03	  	40	1.23	  	11	0.34	  	0	0	  	0	0	  	11	0.34	  	1347	41.38	  	34	1.04	  	6	0.18	  	9	0.28	  	3	0.09	  	1399	42.98	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.03	  	0	0	  	0	0	  	0	0	  	1	0.03	  	3	0.09	  	1	0.03	  	0	0	  	4	0.12	  	1	0.03	  	0	0	  	0	0	  	1	0.03	  	817	25.1	  	39	1.2	  	0	0	  	1	0.03	  	0	0	  	0	0	  	2	0.06	  	859	26.39	  	17	0.52	  	0	0	  	0	0	  	17	0.52	  	24	0.74	  	10	0.31	  	0	0	  	34	1.04	  	154	4.73	  	32	0.98	  	2	0.06	  	2	0.06	  	190	5.84	  	2	0.06	  	0	0	  	0	0	  	2	0.06	  	4	0.12	  	2	0.06	  	0	0	  	6	0.18	  	202	6.21	  	33	1.01	  	0	0	  	7	0.22	  	242	7.43	  	6	0.18	  	1	0.03	  	0	0	  	7	0.22	  	3	0.09	  	3	0.09	  	3255	98.82	  	39	1.18	  	3294	4.24
PROVISIONAL		                                	82	14.94	  	7	1.28	  	2	0.36	  	0	0	  	91	16.58	  	6	1.09	  	0	0	  	0	0	  	6	1.09	  	6	1.09	  	0	0	  	0	0	  	6	1.09	  	2	0.36	  	0	0	  	0	0	  	2	0.36	  	154	28.05	  	7	1.28	  	0	0	  	1	0.18	  	0	0	  	162	29.51	  	1	0.18	  	0	0	  	0	0	  	1	0.18	  	2	0.36	  	0	0	  	0	0	  	0	0	  	2	0.36	  	2	0.36	  	0	0	  	0	0	  	2	0.36	  	1	0.18	  	0	0	  	0	0	  	1	0.18	  	186	33.88	  	2	0.36	  	2	0.36	  	2	0.36	  	0	0	  	0	0	  	0	0	  	192	34.97	  	0	0	  	0	0	  	0	0	  	0	0	  	4	0.73	  	0	0	  	0	0	  	4	0.73	  	49	8.93	  	6	1.09	  	0	0	  	0	0	  	55	10.02	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	22	4.01	  	2	0.36	  	0	0	  	1	0.18	  	25	4.55	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	549	97.86	  	12	2.14	  	561	0.72
Division Summary		                           	8835	11.66	  	1111	1.47	  	38	0.05	  	25	0.03	  	10009	13.21	  	287	0.38	  	51	0.07	  	1	0	  	339	0.45	  	756	1	  	72	0.09	  	12	0.02	  	840	1.11	  	153	0.2	  	22	0.03	  	5	0.01	  	180	0.24	  	29562	39	  	785	1.04	  	97	0.13	  	176	0.23	  	25	0.03	  	30645	40.43	  	25	0.03	  	4	0.01	  	1	0	  	30	0.04	  	59	0.08	  	14	0.02	  	1	0	  	3	0	  	77	0.1	  	96	0.13	  	19	0.03	  	1	0	  	116	0.15	  	86	0.11	  	8	0.01	  	2	0	  	96	0.13	  	20239	26.7	  	692	0.91	  	28	0.04	  	40	0.05	  	24	0.03	  	6	0.01	  	24	0.03	  	21053	27.78	  	338	0.45	  	33	0.04	  	0	0	  	371	0.49	  	684	0.9	  	150	0.2	  	7	0.01	  	841	1.11	  	3969	5.24	  	968	1.28	  	14	0.02	  	25	0.03	  	4976	6.57	  	86	0.11	  	29	0.04	  	1	0	  	116	0.15	  	103	0.14	  	70	0.09	  	3	0	  	176	0.23	  	4800	6.33	  	889	1.17	  	13	0.02	  	111	0.15	  	5813	7.67	  	59	0.08	  	8	0.01	  	1	0	  	68	0.09	  	46	0.06	  	46	0.06	  	75792	97.45	  	1985	2.55	  	77777	95.71
 																																																																																																																																																																																																																																																										

Perth (84448)																																																																																																																																																																																																																																																										

	   		 A Pauline Hanson's One Nation															 B Australian Shooters Party												 C National Party of Australia (WA) Inc												 D Natural Law Party												 E Liberal Party (W.A. Division) Inc.																		 F Taxi Operators Political Service (Oceania)												 G Unity - Say No To Hanson															 H Abolish Child Support/Family Court Party												 I Citizens Electoral Council of Australia												 J Australian Labor Party (Western Australian Branch)																								 K Democratic Socialist Electoral League												 L Christian Democratic Party (Fred Nile Group)												 M The Greens (WA) Inc															 N - Unendorsed Group 												  O - Unendorsed Group  												 P Australian Democrats															 Q Republican Party of Australia												Ungrouped													
    			TICKET VOTES			FISCHER			TINCKNELL			SUTER			Group Total			TICKET VOTES			MOTTERAM			TAYLOR			Group Total			TICKET VOTES			MORGAN			MASLEN			Group Total			TICKET VOTES			KAILIS			D'CRUZ			Group Total			TICKET VOTES			# ELLISON			# CAMPBELL			# KNOWLES			IVANKOVIC			Group Total			TICKET VOTES			BATESON			FINNEY			Group Total			TICKET VOTES			WILKES			LEUNG			CAREY			Group Total			TICKET VOTES			GRIFFIN			JOHNSON			Group Total			TICKET VOTES			DRAKE			ROBINSON			Group Total			TICKET VOTES			# COOK			# EVANS			GRIFFITHS			ELLERY			ANDERSON			FOO			Group Total			TICKET VOTES			STEPHEN			JORQUERA			Group Total			TICKET VOTES			MOSELEY			JOHNSON			Group Total			TICKET VOTES			MARGETTS			DAVIES			XAMON			Group Total			TICKET VOTES			HOBBS			BESSANT			Group Total			TICKET VOTES			TORR			PRATT			Group Total			TICKET VOTES			# GREIG			CRABBE			CLIFFORD			Group Total			TICKET VOTES			O'DONNELL			MCNALLY			Group Total			GARCIA			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						John			Colin			Martin									Raymond William			Ken									Beryle			Dudley									George			Cathryn									Christopher			Ian Gordon			Sue			Ivan									Alan			Rick									Ted			Mai-Yie			Michael John									Brendan			Sam									Tony			Jean									Peter			Chris			Rhonda			Sue			Lois			Chilip									Sarah			Roberto									Justin			Peter									Dee			Kayt			Alison									Kate			Morris									Joan			C Roger									Brian			Stephen G			Margot									Michael			Kerry						Rod													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Alexander Park		                             	24	2.76	  	2	0.23	  	0	0	  	0	0	  	26	2.99	  	1	0.12	  	0	0	  	0	0	  	1	0.12	  	2	0.23	  	0	0	  	0	0	  	2	0.23	  	0	0	  	1	0.12	  	1	0.12	  	2	0.23	  	449	51.67	  	21	2.42	  	0	0	  	1	0.12	  	0	0	  	471	54.2	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.23	  	0	0	  	0	0	  	0	0	  	2	0.23	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.12	  	0	0	  	0	0	  	1	0.12	  	203	23.36	  	7	0.81	  	1	0.12	  	1	0.12	  	2	0.23	  	0	0	  	0	0	  	214	24.63	  	1	0.12	  	0	0	  	0	0	  	1	0.12	  	3	0.35	  	2	0.23	  	1	0.12	  	6	0.69	  	45	5.18	  	22	2.53	  	0	0	  	0	0	  	67	7.71	  	1	0.12	  	1	0.12	  	0	0	  	2	0.23	  	0	0	  	0	0	  	0	0	  	0	0	  	60	6.9	  	11	1.27	  	0	0	  	1	0.12	  	72	8.29	  	0	0	  	1	0.12	  	0	0	  	1	0.12	  	1	0.12	  	1	0.12	  	869	96.66	  	30	3.34	  	899	1.12
Ashfield		                                   	127	12.39	  	18	1.76	  	0	0	  	0	0	  	145	14.15	  	3	0.29	  	1	0.1	  	0	0	  	4	0.39	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	3	0.29	  	0	0	  	0	0	  	3	0.29	  	222	21.66	  	5	0.49	  	1	0.1	  	0	0	  	0	0	  	228	22.24	  	0	0	  	0	0	  	0	0	  	0	0	  	6	0.59	  	0	0	  	0	0	  	0	0	  	6	0.59	  	3	0.29	  	2	0.2	  	0	0	  	5	0.49	  	1	0.1	  	0	0	  	0	0	  	1	0.1	  	467	45.56	  	15	1.46	  	0	0	  	0	0	  	1	0.1	  	1	0.1	  	1	0.1	  	485	47.32	  	4	0.39	  	1	0.1	  	0	0	  	5	0.49	  	7	0.68	  	1	0.1	  	1	0.1	  	9	0.88	  	56	5.46	  	15	1.46	  	1	0.1	  	0	0	  	72	7.02	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	54	5.27	  	5	0.49	  	0	0	  	1	0.1	  	60	5.85	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.1	  	1	0.1	  	1025	96.15	  	41	3.85	  	1066	1.33
Bassendean		                                 	201	10.21	  	18	0.91	  	0	0	  	0	0	  	219	11.13	  	5	0.25	  	0	0	  	0	0	  	5	0.25	  	2	0.1	  	0	0	  	0	0	  	2	0.1	  	1	0.05	  	1	0.05	  	0	0	  	2	0.1	  	553	28.1	  	10	0.51	  	1	0.05	  	4	0.2	  	2	0.1	  	570	28.96	  	1	0.05	  	1	0.05	  	0	0	  	2	0.1	  	11	0.56	  	1	0.05	  	0	0	  	0	0	  	12	0.61	  	5	0.25	  	0	0	  	0	0	  	5	0.25	  	4	0.2	  	0	0	  	0	0	  	4	0.2	  	855	43.45	  	22	1.12	  	2	0.1	  	0	0	  	2	0.1	  	0	0	  	0	0	  	881	44.77	  	5	0.25	  	0	0	  	0	0	  	5	0.25	  	11	0.56	  	7	0.36	  	0	0	  	18	0.91	  	70	3.56	  	22	1.12	  	0	0	  	0	0	  	92	4.67	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	3	0.15	  	1	0.05	  	0	0	  	4	0.2	  	116	5.89	  	22	1.12	  	1	0.05	  	4	0.2	  	143	7.27	  	2	0.1	  	0	0	  	0	0	  	2	0.1	  	1	0.05	  	1	0.05	  	1968	95.58	  	91	4.42	  	2059	2.57
Bassendean South		                           	201	8.61	  	28	1.2	  	0	0	  	0	0	  	229	9.81	  	3	0.13	  	2	0.09	  	0	0	  	5	0.21	  	4	0.17	  	1	0.04	  	0	0	  	5	0.21	  	3	0.13	  	3	0.13	  	0	0	  	6	0.26	  	686	29.38	  	27	1.16	  	2	0.09	  	2	0.09	  	1	0.04	  	718	30.75	  	0	0	  	0	0	  	0	0	  	0	0	  	3	0.13	  	1	0.04	  	0	0	  	0	0	  	4	0.17	  	3	0.13	  	0	0	  	0	0	  	3	0.13	  	9	0.39	  	2	0.09	  	0	0	  	11	0.47	  	881	37.73	  	26	1.11	  	1	0.04	  	2	0.09	  	0	0	  	0	0	  	2	0.09	  	912	39.06	  	15	0.64	  	1	0.04	  	0	0	  	16	0.69	  	13	0.56	  	4	0.17	  	0	0	  	17	0.73	  	169	7.24	  	31	1.33	  	0	0	  	0	0	  	200	8.57	  	4	0.17	  	0	0	  	0	0	  	4	0.17	  	18	0.77	  	3	0.13	  	0	0	  	21	0.9	  	138	5.91	  	33	1.41	  	0	0	  	9	0.39	  	180	7.71	  	3	0.13	  	0	0	  	0	0	  	3	0.13	  	1	0.04	  	1	0.04	  	2335	96.85	  	76	3.15	  	2411	3.01
Bayswater		                                  	192	7.38	  	35	1.35	  	0	0	  	0	0	  	227	8.73	  	3	0.12	  	0	0	  	0	0	  	3	0.12	  	6	0.23	  	0	0	  	0	0	  	6	0.23	  	1	0.04	  	0	0	  	0	0	  	1	0.04	  	648	24.91	  	21	0.81	  	3	0.12	  	4	0.15	  	0	0	  	676	25.99	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	6	0.23	  	1	0.04	  	0	0	  	0	0	  	7	0.27	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	7	0.27	  	0	0	  	0	0	  	7	0.27	  	1109	42.64	  	44	1.69	  	3	0.12	  	1	0.04	  	1	0.04	  	1	0.04	  	1	0.04	  	1160	44.6	  	20	0.77	  	1	0.04	  	0	0	  	21	0.81	  	8	0.31	  	2	0.08	  	0	0	  	10	0.38	  	161	6.19	  	56	2.15	  	2	0.08	  	0	0	  	219	8.42	  	4	0.15	  	0	0	  	0	0	  	4	0.15	  	5	0.19	  	2	0.08	  	0	0	  	7	0.27	  	194	7.46	  	45	1.73	  	0	0	  	6	0.23	  	245	9.42	  	2	0.08	  	0	0	  	0	0	  	2	0.08	  	2	0.08	  	2	0.08	  	2601	96.12	  	105	3.88	  	2706	3.38
Bedford Park		                               	76	5.89	  	14	1.08	  	0	0	  	0	0	  	90	6.97	  	1	0.08	  	0	0	  	0	0	  	1	0.08	  	1	0.08	  	1	0.08	  	0	0	  	2	0.15	  	1	0.08	  	2	0.15	  	0	0	  	3	0.23	  	359	27.81	  	9	0.7	  	1	0.08	  	2	0.15	  	2	0.15	  	373	28.89	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.15	  	0	0	  	0	0	  	2	0.15	  	0	0	  	0	0	  	0	0	  	0	0	  	581	45	  	19	1.47	  	3	0.23	  	2	0.15	  	0	0	  	0	0	  	0	0	  	605	46.86	  	2	0.15	  	2	0.15	  	0	0	  	4	0.31	  	3	0.23	  	1	0.08	  	0	0	  	4	0.31	  	75	5.81	  	27	2.09	  	1	0.08	  	0	0	  	103	7.98	  	4	0.31	  	1	0.08	  	0	0	  	5	0.39	  	0	0	  	1	0.08	  	0	0	  	1	0.08	  	80	6.2	  	16	1.24	  	0	0	  	0	0	  	96	7.44	  	1	0.08	  	0	0	  	0	0	  	1	0.08	  	1	0.08	  	1	0.08	  	1291	95.49	  	61	4.51	  	1352	1.69
Bedford West		                               	52	4.9	  	11	1.04	  	0	0	  	0	0	  	63	5.94	  	1	0.09	  	0	0	  	0	0	  	1	0.09	  	1	0.09	  	0	0	  	0	0	  	1	0.09	  	3	0.28	  	0	0	  	0	0	  	3	0.28	  	306	28.84	  	5	0.47	  	0	0	  	3	0.28	  	0	0	  	314	29.59	  	0	0	  	0	0	  	0	0	  	0	0	  	7	0.66	  	0	0	  	0	0	  	0	0	  	7	0.66	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.09	  	0	0	  	0	0	  	1	0.09	  	465	43.83	  	14	1.32	  	1	0.09	  	7	0.66	  	1	0.09	  	0	0	  	0	0	  	488	45.99	  	4	0.38	  	1	0.09	  	0	0	  	5	0.47	  	7	0.66	  	1	0.09	  	0	0	  	8	0.75	  	56	5.28	  	17	1.6	  	0	0	  	1	0.09	  	74	6.97	  	2	0.19	  	0	0	  	0	0	  	2	0.19	  	0	0	  	0	0	  	0	0	  	0	0	  	78	7.35	  	14	1.32	  	0	0	  	0	0	  	92	8.67	  	1	0.09	  	0	0	  	0	0	  	1	0.09	  	1	0.09	  	1	0.09	  	1061	96.11	  	43	3.89	  	1104	1.38
Beechboro		                                  	173	8.66	  	10	0.5	  	2	0.1	  	2	0.1	  	187	9.36	  	4	0.2	  	1	0.05	  	0	0	  	5	0.25	  	3	0.15	  	0	0	  	0	0	  	3	0.15	  	2	0.1	  	0	0	  	0	0	  	2	0.1	  	424	21.22	  	5	0.25	  	0	0	  	0	0	  	0	0	  	429	21.47	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	21	1.05	  	2	0.1	  	0	0	  	0	0	  	23	1.15	  	3	0.15	  	0	0	  	0	0	  	3	0.15	  	4	0.2	  	0	0	  	0	0	  	4	0.2	  	1110	55.56	  	29	1.45	  	3	0.15	  	0	0	  	1	0.05	  	2	0.1	  	0	0	  	1145	57.31	  	10	0.5	  	1	0.05	  	0	0	  	11	0.55	  	11	0.55	  	2	0.1	  	0	0	  	13	0.65	  	72	3.6	  	9	0.45	  	0	0	  	0	0	  	81	4.05	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	0	0	  	1	0.05	  	0	0	  	1	0.05	  	76	3.8	  	8	0.4	  	0	0	  	1	0.05	  	85	4.25	  	2	0.1	  	1	0.05	  	0	0	  	3	0.15	  	1	0.05	  	1	0.05	  	1998	97.27	  	56	2.73	  	2054	2.56
Beechboro East		                             	202	9.97	  	12	0.59	  	0	0	  	1	0.05	  	215	10.61	  	5	0.25	  	1	0.05	  	0	0	  	6	0.3	  	2	0.1	  	1	0.05	  	0	0	  	3	0.15	  	3	0.15	  	0	0	  	0	0	  	3	0.15	  	491	24.22	  	13	0.64	  	0	0	  	3	0.15	  	0	0	  	507	25.01	  	2	0.1	  	0	0	  	0	0	  	2	0.1	  	2	0.1	  	0	0	  	0	0	  	0	0	  	2	0.1	  	3	0.15	  	0	0	  	0	0	  	3	0.15	  	2	0.1	  	0	0	  	0	0	  	2	0.1	  	1038	51.21	  	21	1.04	  	1	0.05	  	1	0.05	  	1	0.05	  	0	0	  	0	0	  	1062	52.39	  	4	0.2	  	1	0.05	  	0	0	  	5	0.25	  	21	1.04	  	6	0.3	  	0	0	  	27	1.33	  	68	3.35	  	2	0.1	  	0	0	  	0	0	  	70	3.45	  	3	0.15	  	3	0.15	  	0	0	  	6	0.3	  	1	0.05	  	4	0.2	  	0	0	  	5	0.25	  	93	4.59	  	11	0.54	  	0	0	  	1	0.05	  	105	5.18	  	1	0.05	  	0	0	  	0	0	  	1	0.05	  	3	0.15	  	3	0.15	  	2027	97.55	  	51	2.45	  	2078	2.59
Beechboro West (Perth)		                     	92	7.05	  	12	0.92	  	0	0	  	1	0.08	  	105	8.05	  	5	0.38	  	0	0	  	0	0	  	5	0.38	  	3	0.23	  	0	0	  	0	0	  	3	0.23	  	0	0	  	0	0	  	0	0	  	0	0	  	371	28.43	  	11	0.84	  	2	0.15	  	1	0.08	  	0	0	  	385	29.5	  	0	0	  	0	0	  	0	0	  	0	0	  	2	0.15	  	1	0.08	  	0	0	  	0	0	  	3	0.23	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	635	48.66	  	12	0.92	  	0	0	  	1	0.08	  	0	0	  	1	0.08	  	1	0.08	  	650	49.81	  	5	0.38	  	0	0	  	0	0	  	5	0.38	  	18	1.38	  	2	0.15	  	1	0.08	  	21	1.61	  	50	3.83	  	4	0.31	  	0	0	  	0	0	  	54	4.14	  	3	0.23	  	0	0	  	0	0	  	3	0.23	  	0	0	  	2	0.15	  	0	0	  	2	0.15	  	56	4.29	  	12	0.92	  	0	0	  	0	0	  	68	5.21	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.08	  	1	0.08	  	1305	97.17	  	38	2.83	  	1343	1.68
Bellevue (Perth)		                           	89	12.82	  	16	2.31	  	2	0.29	  	0	0	  	107	15.42	  	4	0.58	  	2	0.29	  	0	0	  	6	0.86	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	170	24.5	  	2	0.29	  	1	0.14	  	0	0	  	0	0	  	173	24.93	  	0	0	  	0	0	  	0	0	  	0	0	  	1	0.14	  	0	0	  	0	0	  	0	0	  	1	0.14	  	1	0.14	  	0	0	  	0	0	  	1	0.14	  	0	0	  	0	0	  	0	0	  	0	0	  	305	43.95	  	4	0.58	  	0	0	  	1	0.14	  	0	0	  	0	0	  	0	0	  	310	44.67	  	1	0.14	  	0	0	  	0	0	  	1	0.14	  	8	1.15	  	1	0.14	  	0	0	  	9	1.3	  	40	5.76	  	7	1.01	  	0	0	  	0	0	  	47	6.77	  	1	0.14	  	1	0.14	  	0	0	  	2	0.29	  	1	0.14	  	0	0	  	0	0	  	1	0.14	  	23	3.31	  	9	1.3	  	1	0.14	  	1	0.14	  	34	4.9	  	1	0.14	  	0	0	  	0	0	  	1	0.14	  	1	0.14	  	1	0.14	  	694	95.99	  	29	4.01	  	723	0.9
Broome (Perth)		                             	6	12.5	  	0	0	  	0	0	  	0	0	  	6	12.5	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	14	29.17	  	1	2.08	  	0	0	  	1	2.08	  	0	0	  	16	33.33	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	18	37.5	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	18	37.5	  	0	0	  	1	2.08	  	0	0	  	1	2.08	  	0	0	  	0	0	  	0	0	  	0	0	  	2	4.17	  	1	2.08	  	0	0	  	0	0	  	3	6.25	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	4	8.33	  	0	0	  	0	0	  	0	0	  	4	8.33	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	48	100	  	0	0	  	48	0.06
Carnarvon (Perth)		                          	3	17.65	  	0	0	  	0	0	  	0	0	  	3	17.65	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	5	29.41	  	0	0	  	0	0	  	0	0	  	0	0	  	5	29.41	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	6	35.29	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	6	35.29	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	3	17.65	  	0	0	  	0	0	  	0	0	  	3	17.65	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	0	0	  	17	100	  	0	0	  	17	0.02
