Senate - 1993 Election: Tasmania																																																																																																																									
First Preference Votes by Candidate																																																																																																																									
By Polling Place																																																																																																																									


Bass (66119)																																																																																																																									

	   		 A Tasmanian Independent Senator Brian Harradine Group									 B Australian Labor Party (Tasmanian Branch)																		 C Tasmania Senate Team												 D Tasmanian Greens															 E Call to Australia (Fred Nile) Group												 F Natural Law Party												 G Australian Democrats												 H Liberal Party of Australia - Tasmanian Division															Ungrouped													
    			TICKET VOTES			# HARRADINE			Group Total			TICKET VOTES			# TATE			# COATES			# MURPHY			AULICH			Group Total			TICKET VOTES			SPROULE			MCSHANE			Group Total			TICKET VOTES			HENDERSON			JONES			FRY			Group Total			TICKET VOTES			HOPSON			HOPSON			Group Total			TICKET VOTES			BROSZCZYK			DAVIES			Group Total			TICKET VOTES			HARMSEN			STEPHEN			Group Total			TICKET VOTES			# ARCHER			# GIBSON			ABETZ			Group Total			JAMIESON			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Brian									Michael			John			Shayne			Terry									Alan			Frances									Judy			Peter			Marion									Philip			Janelle									Greg			Caroline									Patsy			David									Brian			Brian			Eric						Ian													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Chigwell		                                   	190	9.93	 	89	4.65	 	279	14.58	 	1038	54.23	 	106	5.54	 	41	2.14	 	7	0.37	 	10	0.52	 	1202	62.8	 	5	0.26	 	3	0.16	 	1	0.05	 	9	0.47	 	34	1.78	 	20	1.04	 	0	0	 	0	0	 	54	2.82	 	4	0.21	 	2	0.1	 	0	0	 	6	0.31	 	0	0	 	1	0.05	 	0	0	 	1	0.05	 	15	0.78	 	4	0.21	 	0	0	 	19	0.99	 	295	15.41	 	22	1.15	 	16	0.84	 	9	0.47	 	342	17.87	 	2	0.1	 	2	0.1	 	1914	96.52	 	69	3.48	 	1983	3.01
Claremont		                                  	155	8.68	 	87	4.87	 	242	13.55	 	843	47.2	 	93	5.21	 	27	1.51	 	6	0.34	 	12	0.67	 	981	54.93	 	6	0.34	 	2	0.11	 	1	0.06	 	9	0.5	 	60	3.36	 	25	1.4	 	1	0.06	 	0	0	 	86	4.82	 	1	0.06	 	1	0.06	 	0	0	 	2	0.11	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	5	0.28	 	4	0.22	 	1	0.06	 	10	0.56	 	397	22.23	 	39	2.18	 	6	0.34	 	11	0.62	 	453	25.36	 	2	0.11	 	2	0.11	 	1786	96.8	 	59	3.2	 	1845	2.8
Collinsvale		                                	26	7.93	 	23	7.01	 	49	14.94	 	164	50	 	21	6.4	 	4	1.22	 	0	0	 	0	0	 	189	57.62	 	1	0.3	 	1	0.3	 	0	0	 	2	0.61	 	24	7.32	 	21	6.4	 	0	0	 	0	0	 	45	13.72	 	1	0.3	 	0	0	 	0	0	 	1	0.3	 	0	0	 	2	0.61	 	0	0	 	2	0.61	 	3	0.91	 	3	0.91	 	0	0	 	6	1.83	 	29	8.84	 	3	0.91	 	1	0.3	 	1	0.3	 	34	10.37	 	0	0	 	0	0	 	328	97.04	 	10	2.96	 	338	0.51
Cornelian Bay		                              	35	5.46	 	52	8.11	 	87	13.57	 	192	29.95	 	42	6.55	 	10	1.56	 	1	0.16	 	6	0.94	 	251	39.16	 	3	0.47	 	2	0.31	 	0	0	 	5	0.78	 	29	4.52	 	26	4.06	 	1	0.16	 	0	0	 	56	8.74	 	0	0	 	1	0.16	 	0	0	 	1	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	8	1.25	 	6	0.94	 	2	0.31	 	16	2.5	 	189	29.49	 	21	3.28	 	8	1.25	 	6	0.94	 	224	34.95	 	1	0.16	 	1	0.16	 	641	97.27	 	18	2.73	 	659	1
Cosgrove		                                   	79	7.53	 	54	5.15	 	133	12.68	 	491	46.81	 	54	5.15	 	20	1.91	 	1	0.1	 	4	0.38	 	570	54.34	 	4	0.38	 	1	0.1	 	0	0	 	5	0.48	 	25	2.38	 	12	1.14	 	0	0	 	0	0	 	37	3.53	 	1	0.1	 	0	0	 	0	0	 	1	0.1	 	0	0	 	1	0.1	 	0	0	 	1	0.1	 	11	1.05	 	3	0.29	 	0	0	 	14	1.33	 	247	23.55	 	20	1.91	 	10	0.95	 	10	0.95	 	287	27.36	 	1	0.1	 	1	0.1	 	1049	96.42	 	39	3.58	 	1088	1.65
Creek Road		                                 	111	10.05	 	89	8.05	 	200	18.1	 	322	29.14	 	55	4.98	 	13	1.18	 	0	0	 	5	0.45	 	395	35.75	 	4	0.36	 	4	0.36	 	0	0	 	8	0.72	 	48	4.34	 	49	4.43	 	0	0	 	0	0	 	97	8.78	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	5	0.45	 	7	0.63	 	2	0.18	 	14	1.27	 	313	28.33	 	51	4.62	 	18	1.63	 	7	0.63	 	389	35.2	 	0	0	 	0	0	 	1105	97.53	 	28	2.47	 	1133	1.72
Cross Street		                               	171	8.53	 	140	6.98	 	311	15.51	 	706	35.21	 	131	6.53	 	30	1.5	 	6	0.3	 	9	0.45	 	882	43.99	 	7	0.35	 	1	0.05	 	0	0	 	8	0.4	 	119	5.94	 	70	3.49	 	4	0.2	 	0	0	 	193	9.63	 	3	0.15	 	2	0.1	 	0	0	 	5	0.25	 	3	0.15	 	4	0.2	 	0	0	 	7	0.35	 	34	1.7	 	9	0.45	 	0	0	 	43	2.14	 	468	23.34	 	58	2.89	 	15	0.75	 	12	0.6	 	553	27.58	 	3	0.15	 	3	0.15	 	2005	97.38	 	54	2.62	 	2059	3.13
Dynnyrne		                                   	52	4.9	 	53	5	 	105	9.9	 	241	22.71	 	108	10.18	 	17	1.6	 	1	0.09	 	6	0.57	 	373	35.16	 	5	0.47	 	2	0.19	 	1	0.09	 	8	0.75	 	101	9.52	 	95	8.95	 	1	0.09	 	1	0.09	 	198	18.66	 	1	0.09	 	0	0	 	0	0	 	1	0.09	 	1	0.09	 	1	0.09	 	0	0	 	2	0.19	 	18	1.7	 	21	1.98	 	2	0.19	 	41	3.86	 	273	25.73	 	34	3.2	 	16	1.51	 	7	0.66	 	330	31.1	 	3	0.28	 	3	0.28	 	1061	98.15	 	20	1.85	 	1081	1.64
Elizabeth Street		                           	29	3.52	 	48	5.83	 	77	9.34	 	280	33.98	 	78	9.47	 	14	1.7	 	2	0.24	 	1	0.12	 	375	45.51	 	3	0.36	 	2	0.24	 	0	0	 	5	0.61	 	90	10.92	 	63	7.65	 	1	0.12	 	3	0.36	 	157	19.05	 	1	0.12	 	4	0.49	 	0	0	 	5	0.61	 	0	0	 	0	0	 	0	0	 	0	0	 	8	0.97	 	10	1.21	 	0	0	 	18	2.18	 	143	17.35	 	24	2.91	 	9	1.09	 	7	0.85	 	183	22.21	 	4	0.49	 	4	0.49	 	824	97.63	 	20	2.37	 	844	1.28
Elwick		                                     	45	9.49	 	27	5.7	 	72	15.19	 	258	54.43	 	15	3.16	 	8	1.69	 	1	0.21	 	6	1.27	 	288	60.76	 	3	0.63	 	0	0	 	0	0	 	3	0.63	 	7	1.48	 	4	0.84	 	0	0	 	1	0.21	 	12	2.53	 	0	0	 	1	0.21	 	0	0	 	1	0.21	 	1	0.21	 	0	0	 	0	0	 	1	0.21	 	3	0.63	 	1	0.21	 	0	0	 	4	0.84	 	79	16.67	 	9	1.9	 	2	0.42	 	3	0.63	 	93	19.62	 	0	0	 	0	0	 	474	94.8	 	26	5.2	 	500	0.76
Fern Tree		                                  	6	1.45	 	22	5.3	 	28	6.75	 	107	25.78	 	23	5.54	 	9	2.17	 	0	0	 	5	1.2	 	144	34.7	 	1	0.24	 	0	0	 	0	0	 	1	0.24	 	59	14.22	 	58	13.98	 	3	0.72	 	0	0	 	120	28.92	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.48	 	1	0.24	 	0	0	 	3	0.72	 	8	1.93	 	13	3.13	 	0	0	 	21	5.06	 	81	19.52	 	11	2.65	 	3	0.72	 	3	0.72	 	98	23.61	 	0	0	 	0	0	 	415	99.28	 	3	0.72	 	418	0.63
Glenorchy		                                  	302	9.84	 	194	6.32	 	496	16.16	 	1404	45.73	 	141	4.59	 	51	1.66	 	5	0.16	 	8	0.26	 	1609	52.41	 	15	0.49	 	7	0.23	 	0	0	 	22	0.72	 	76	2.48	 	25	0.81	 	2	0.07	 	1	0.03	 	104	3.39	 	4	0.13	 	2	0.07	 	1	0.03	 	7	0.23	 	2	0.07	 	1	0.03	 	0	0	 	3	0.1	 	24	0.78	 	8	0.26	 	3	0.1	 	35	1.14	 	676	22.02	 	78	2.54	 	21	0.68	 	18	0.59	 	793	25.83	 	1	0.03	 	1	0.03	 	3070	97.52	 	78	2.48	 	3148	4.78
Glenorchy East		                             	210	8.5	 	124	5.02	 	334	13.52	 	1260	50.99	 	116	4.69	 	42	1.7	 	6	0.24	 	18	0.73	 	1442	58.36	 	11	0.45	 	6	0.24	 	1	0.04	 	18	0.73	 	54	2.19	 	39	1.58	 	1	0.04	 	1	0.04	 	95	3.84	 	4	0.16	 	1	0.04	 	1	0.04	 	6	0.24	 	3	0.12	 	7	0.28	 	0	0	 	10	0.4	 	13	0.53	 	13	0.53	 	0	0	 	26	1.05	 	461	18.66	 	57	2.31	 	15	0.61	 	7	0.28	 	540	21.85	 	0	0	 	0	0	 	2471	96.6	 	87	3.4	 	2558	3.89
Goodwood		                                   	88	7.18	 	55	4.49	 	143	11.66	 	694	56.61	 	79	6.44	 	30	2.45	 	0	0	 	9	0.73	 	812	66.23	 	5	0.41	 	0	0	 	0	0	 	5	0.41	 	36	2.94	 	13	1.06	 	0	0	 	2	0.16	 	51	4.16	 	3	0.24	 	1	0.08	 	0	0	 	4	0.33	 	1	0.08	 	0	0	 	0	0	 	1	0.08	 	6	0.49	 	6	0.49	 	0	0	 	12	0.98	 	174	14.19	 	16	1.31	 	3	0.24	 	3	0.24	 	196	15.99	 	2	0.16	 	2	0.16	 	1226	96.69	 	42	3.31	 	1268	1.93
Hill Street		                                	24	5.02	 	22	4.6	 	46	9.62	 	139	29.08	 	36	7.53	 	2	0.42	 	1	0.21	 	3	0.63	 	181	37.87	 	2	0.42	 	1	0.21	 	0	0	 	3	0.63	 	37	7.74	 	43	9	 	0	0	 	0	0	 	80	16.74	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	1.46	 	6	1.26	 	0	0	 	13	2.72	 	129	26.99	 	13	2.72	 	11	2.3	 	1	0.21	 	154	32.22	 	1	0.21	 	1	0.21	 	478	96.76	 	16	3.24	 	494	0.75
Hobart		                                     	29	4.32	 	24	3.58	 	53	7.9	 	209	31.15	 	56	8.35	 	15	2.24	 	1	0.15	 	6	0.89	 	287	42.77	 	4	0.6	 	4	0.6	 	0	0	 	8	1.19	 	83	12.37	 	61	9.09	 	0	0	 	0	0	 	144	21.46	 	2	0.3	 	2	0.3	 	1	0.15	 	5	0.75	 	0	0	 	0	0	 	0	0	 	0	0	 	7	1.04	 	11	1.64	 	0	0	 	18	2.68	 	123	18.33	 	22	3.28	 	6	0.89	 	3	0.45	 	154	22.95	 	2	0.3	 	2	0.3	 	671	98.39	 	11	1.61	 	682	1.04
Hobart Central		                             	12	5.41	 	7	3.15	 	19	8.56	 	60	27.03	 	18	8.11	 	1	0.45	 	0	0	 	2	0.9	 	81	36.49	 	0	0	 	3	1.35	 	0	0	 	3	1.35	 	24	10.81	 	18	8.11	 	0	0	 	0	0	 	42	18.92	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.9	 	0	0	 	0	0	 	2	0.9	 	0	0	 	1	0.45	 	0	0	 	1	0.45	 	63	28.38	 	3	1.35	 	3	1.35	 	5	2.25	 	74	33.33	 	0	0	 	0	0	 	222	97.37	 	6	2.63	 	228	0.35
Hobart North		                               	46	5.92	 	32	4.12	 	78	10.04	 	297	38.22	 	59	7.59	 	17	2.19	 	3	0.39	 	1	0.13	 	377	48.52	 	0	0	 	1	0.13	 	0	0	 	1	0.13	 	58	7.46	 	52	6.69	 	0	0	 	0	0	 	110	14.16	 	1	0.13	 	3	0.39	 	0	0	 	4	0.51	 	2	0.26	 	1	0.13	 	0	0	 	3	0.39	 	3	0.39	 	10	1.29	 	0	0	 	13	1.67	 	152	19.56	 	31	3.99	 	6	0.77	 	2	0.26	 	191	24.58	 	0	0	 	0	0	 	777	97.37	 	21	2.63	 	798	1.21
Hobart South		                               	90	5.92	 	84	5.53	 	174	11.45	 	415	27.3	 	130	8.55	 	22	1.45	 	4	0.26	 	7	0.46	 	578	38.03	 	6	0.39	 	5	0.33	 	1	0.07	 	12	0.79	 	147	9.67	 	109	7.17	 	2	0.13	 	3	0.2	 	261	17.17	 	1	0.07	 	3	0.2	 	0	0	 	4	0.26	 	0	0	 	2	0.13	 	0	0	 	2	0.13	 	24	1.58	 	26	1.71	 	1	0.07	 	51	3.36	 	367	24.14	 	40	2.63	 	20	1.32	 	8	0.53	 	435	28.62	 	3	0.2	 	3	0.2	 	1520	98.06	 	30	1.94	 	1550	2.35
Hobart West		                                	52	4.74	 	54	4.92	 	106	9.65	 	344	31.33	 	80	7.29	 	25	2.28	 	2	0.18	 	7	0.64	 	458	41.71	 	0	0	 	2	0.18	 	0	0	 	2	0.18	 	119	10.84	 	126	11.48	 	1	0.09	 	2	0.18	 	248	22.59	 	0	0	 	3	0.27	 	0	0	 	3	0.27	 	0	0	 	0	0	 	0	0	 	0	0	 	16	1.46	 	33	3.01	 	1	0.09	 	50	4.55	 	189	17.21	 	30	2.73	 	7	0.64	 	3	0.27	 	229	20.86	 	2	0.18	 	2	0.18	 	1098	98.04	 	22	1.96	 	1120	1.7
Lansdowne Crescent		                         	41	4.42	 	38	4.1	 	79	8.52	 	277	29.88	 	87	9.39	 	20	2.16	 	4	0.43	 	6	0.65	 	394	42.5	 	1	0.11	 	3	0.32	 	0	0	 	4	0.43	 	98	10.57	 	108	11.65	 	0	0	 	1	0.11	 	207	22.33	 	2	0.22	 	0	0	 	1	0.11	 	3	0.32	 	0	0	 	0	0	 	0	0	 	0	0	 	9	0.97	 	14	1.51	 	0	0	 	23	2.48	 	180	19.42	 	24	2.59	 	9	0.97	 	3	0.32	 	216	23.3	 	1	0.11	 	1	0.11	 	927	97.48	 	24	2.52	 	951	1.44
Lenah Valley		                               	135	7.32	 	120	6.51	 	255	13.83	 	666	36.12	 	107	5.8	 	29	1.57	 	3	0.16	 	10	0.54	 	815	44.2	 	4	0.22	 	4	0.22	 	1	0.05	 	9	0.49	 	89	4.83	 	70	3.8	 	1	0.05	 	2	0.11	 	162	8.79	 	0	0	 	3	0.16	 	0	0	 	3	0.16	 	1	0.05	 	0	0	 	1	0.05	 	2	0.11	 	20	1.08	 	8	0.43	 	1	0.05	 	29	1.57	 	465	25.22	 	62	3.36	 	17	0.92	 	24	1.3	 	568	30.8	 	1	0.05	 	1	0.05	 	1844	97.67	 	44	2.33	 	1888	2.87
Lower Sandy Bay		                            	70	3.59	 	77	3.95	 	147	7.55	 	312	16.02	 	80	4.11	 	8	0.41	 	1	0.05	 	8	0.41	 	409	21	 	6	0.31	 	2	0.1	 	2	0.1	 	10	0.51	 	119	6.11	 	85	4.36	 	2	0.1	 	1	0.05	 	207	10.63	 	6	0.31	 	1	0.05	 	0	0	 	7	0.36	 	1	0.05	 	1	0.05	 	1	0.05	 	3	0.15	 	19	0.98	 	7	0.36	 	0	0	 	26	1.33	 	926	47.54	 	105	5.39	 	67	3.44	 	40	2.05	 	1138	58.42	 	1	0.05	 	1	0.05	 	1948	98.68	 	26	1.32	 	1974	3
Lutana		                                     	67	8.05	 	24	2.88	 	91	10.94	 	454	54.57	 	39	4.69	 	17	2.04	 	1	0.12	 	6	0.72	 	517	62.14	 	3	0.36	 	2	0.24	 	0	0	 	5	0.6	 	18	2.16	 	8	0.96	 	1	0.12	 	0	0	 	27	3.25	 	3	0.36	 	2	0.24	 	1	0.12	 	6	0.72	 	1	0.12	 	0	0	 	0	0	 	1	0.12	 	4	0.48	 	2	0.24	 	0	0	 	6	0.72	 	153	18.39	 	16	1.92	 	4	0.48	 	5	0.6	 	178	21.39	 	1	0.12	 	1	0.12	 	832	96.3	 	32	3.7	 	864	1.31
Montrose		                                   	37	8.77	 	33	7.82	 	70	16.59	 	158	37.44	 	18	4.27	 	7	1.66	 	0	0	 	5	1.18	 	188	44.55	 	3	0.71	 	0	0	 	0	0	 	3	0.71	 	5	1.18	 	7	1.66	 	0	0	 	1	0.24	 	13	3.08	 	1	0.24	 	0	0	 	0	0	 	1	0.24	 	1	0.24	 	0	0	 	0	0	 	1	0.24	 	1	0.24	 	2	0.47	 	0	0	 	3	0.71	 	124	29.38	 	15	3.55	 	3	0.71	 	1	0.24	 	143	33.89	 	0	0	 	0	0	 	422	98.37	 	7	1.63	 	429	0.65
Moonah		                                     	188	7.78	 	151	6.25	 	339	14.04	 	1054	43.64	 	134	5.55	 	54	2.24	 	6	0.25	 	11	0.46	 	1259	52.13	 	9	0.37	 	2	0.08	 	2	0.08	 	13	0.54	 	74	3.06	 	28	1.16	 	2	0.08	 	2	0.08	 	106	4.39	 	7	0.29	 	5	0.21	 	1	0.04	 	13	0.54	 	4	0.17	 	3	0.12	 	0	0	 	7	0.29	 	20	0.83	 	13	0.54	 	4	0.17	 	37	1.53	 	576	23.85	 	43	1.78	 	9	0.37	 	12	0.5	 	640	26.5	 	1	0.04	 	1	0.04	 	2415	95.91	 	103	4.09	 	2518	3.82
Moonah North		                               	65	6.32	 	44	4.28	 	109	10.6	 	500	48.64	 	49	4.77	 	22	2.14	 	1	0.1	 	9	0.88	 	581	56.52	 	2	0.19	 	5	0.49	 	0	0	 	7	0.68	 	24	2.33	 	22	2.14	 	0	0	 	1	0.1	 	47	4.57	 	1	0.1	 	1	0.1	 	1	0.1	 	3	0.29	 	1	0.1	 	2	0.19	 	0	0	 	3	0.29	 	5	0.49	 	4	0.39	 	0	0	 	9	0.88	 	230	22.37	 	27	2.63	 	6	0.58	 	6	0.58	 	269	26.17	 	0	0	 	0	0	 	1028	96.8	 	34	3.2	 	1062	1.61
Mount Nelson		                               	54	4.62	 	79	6.76	 	133	11.38	 	270	23.1	 	87	7.44	 	21	1.8	 	1	0.09	 	8	0.68	 	387	33.11	 	2	0.17	 	2	0.17	 	0	0	 	4	0.34	 	111	9.5	 	92	7.87	 	2	0.17	 	0	0	 	205	17.54	 	5	0.43	 	0	0	 	0	0	 	5	0.43	 	2	0.17	 	1	0.09	 	0	0	 	3	0.26	 	13	1.11	 	14	1.2	 	0	0	 	27	2.31	 	340	29.08	 	41	3.51	 	14	1.2	 	10	0.86	 	405	34.64	 	0	0	 	0	0	 	1169	98.48	 	18	1.52	 	1187	1.8
Mount Stuart		                               	61	7.24	 	66	7.84	 	127	15.08	 	188	22.33	 	71	8.43	 	15	1.78	 	1	0.12	 	5	0.59	 	280	33.25	 	7	0.83	 	4	0.48	 	0	0	 	11	1.31	 	44	5.23	 	46	5.46	 	1	0.12	 	1	0.12	 	92	10.93	 	4	0.48	 	1	0.12	 	0	0	 	5	0.59	 	4	0.48	 	5	0.59	 	1	0.12	 	10	1.19	 	17	2.02	 	13	1.54	 	0	0	 	30	3.56	 	227	26.96	 	37	4.39	 	17	2.02	 	6	0.71	 	287	34.09	 	0	0	 	0	0	 	842	97.34	 	23	2.66	 	865	1.31
Newdegate		                                  	77	7.33	 	64	6.1	 	141	13.43	 	341	32.48	 	66	6.29	 	13	1.24	 	2	0.19	 	4	0.38	 	426	40.57	 	8	0.76	 	1	0.1	 	0	0	 	9	0.86	 	86	8.19	 	89	8.48	 	0	0	 	1	0.1	 	176	16.76	 	7	0.67	 	1	0.1	 	0	0	 	8	0.76	 	2	0.19	 	2	0.19	 	0	0	 	4	0.38	 	5	0.48	 	9	0.86	 	0	0	 	14	1.33	 	233	22.19	 	30	2.86	 	4	0.38	 	5	0.48	 	272	25.9	 	0	0	 	0	0	 	1050	97.22	 	30	2.78	 	1080	1.64
New Town		                                   	55	5.78	 	45	4.73	 	100	10.52	 	301	31.65	 	63	6.62	 	16	1.68	 	1	0.11	 	3	0.32	 	384	40.38	 	1	0.11	 	1	0.11	 	0	0	 	2	0.21	 	66	6.94	 	66	6.94	 	0	0	 	0	0	 	132	13.88	 	0	0	 	3	0.32	 	0	0	 	3	0.32	 	1	0.11	 	0	0	 	0	0	 	1	0.11	 	11	1.16	 	6	0.63	 	2	0.21	 	19	2	 	266	27.97	 	29	3.05	 	11	1.16	 	2	0.21	 	308	32.39	 	2	0.21	 	2	0.21	 	951	96.84	 	31	3.16	 	982	1.49
Queenborough		                               	30	4.02	 	34	4.56	 	64	8.58	 	229	30.7	 	38	5.09	 	10	1.34	 	0	0	 	4	0.54	 	281	37.67	 	5	0.67	 	2	0.27	 	0	0	 	7	0.94	 	66	8.85	 	49	6.57	 	1	0.13	 	0	0	 	116	15.55	 	0	0	 	2	0.27	 	0	0	 	2	0.27	 	2	0.27	 	1	0.13	 	1	0.13	 	4	0.54	 	13	1.74	 	5	0.67	 	0	0	 	18	2.41	 	207	27.75	 	34	4.56	 	6	0.8	 	7	0.94	 	254	34.05	 	0	0	 	0	0	 	746	98.16	 	14	1.84	 	760	1.15
Roseneath		                                  	18	5.36	 	11	3.27	 	29	8.63	 	231	68.75	 	11	3.27	 	11	3.27	 	0	0	 	3	0.89	 	256	76.19	 	2	0.6	 	0	0	 	0	0	 	2	0.6	 	5	1.49	 	3	0.89	 	0	0	 	0	0	 	8	2.38	 	1	0.3	 	0	0	 	0	0	 	1	0.3	 	1	0.3	 	0	0	 	0	0	 	1	0.3	 	3	0.89	 	0	0	 	0	0	 	3	0.89	 	31	9.23	 	5	1.49	 	0	0	 	0	0	 	36	10.71	 	0	0	 	0	0	 	336	98.53	 	5	1.47	 	341	0.52
Rosetta		                                    	85	9.69	 	63	7.18	 	148	16.88	 	266	30.33	 	45	5.13	 	16	1.82	 	0	0	 	1	0.11	 	328	37.4	 	6	0.68	 	4	0.46	 	0	0	 	10	1.14	 	20	2.28	 	17	1.94	 	0	0	 	0	0	 	37	4.22	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.11	 	3	0.34	 	0	0	 	4	0.46	 	8	0.91	 	5	0.57	 	1	0.11	 	14	1.6	 	286	32.61	 	36	4.1	 	10	1.14	 	4	0.46	 	336	38.31	 	0	0	 	0	0	 	877	97.99	 	18	2.01	 	895	1.36
St Johns Park		                              	21	10.99	 	13	6.81	 	34	17.8	 	79	41.36	 	6	3.14	 	2	1.05	 	0	0	 	0	0	 	87	45.55	 	3	1.57	 	2	1.05	 	0	0	 	5	2.62	 	11	5.76	 	9	4.71	 	0	0	 	0	0	 	20	10.47	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.52	 	0	0	 	0	0	 	1	0.52	 	42	21.99	 	2	1.05	 	0	0	 	0	0	 	44	23.04	 	0	0	 	0	0	 	191	97.95	 	4	2.05	 	195	0.3
St Peters		                                  	18	4.52	 	18	4.52	 	36	9.05	 	140	35.18	 	35	8.79	 	6	1.51	 	1	0.25	 	1	0.25	 	183	45.98	 	0	0	 	0	0	 	0	0	 	0	0	 	44	11.06	 	30	7.54	 	1	0.25	 	0	0	 	75	18.84	 	4	1.01	 	0	0	 	0	0	 	4	1.01	 	1	0.25	 	0	0	 	0	0	 	1	0.25	 	2	0.5	 	2	0.5	 	0	0	 	4	1.01	 	83	20.85	 	8	2.01	 	1	0.25	 	3	0.75	 	95	23.87	 	0	0	 	0	0	 	398	96.6	 	14	3.4	 	412	0.63
Sandy Bay		                                  	67	4.97	 	84	6.24	 	151	11.21	 	270	20.04	 	86	6.38	 	9	0.67	 	2	0.15	 	4	0.3	 	371	27.54	 	4	0.3	 	6	0.45	 	4	0.3	 	14	1.04	 	88	6.53	 	94	6.98	 	0	0	 	0	0	 	182	13.51	 	4	0.3	 	1	0.07	 	0	0	 	5	0.37	 	2	0.15	 	1	0.07	 	0	0	 	3	0.22	 	11	0.82	 	11	0.82	 	1	0.07	 	23	1.71	 	492	36.53	 	49	3.64	 	36	2.67	 	18	1.34	 	595	44.17	 	3	0.22	 	3	0.22	 	1347	98.18	 	25	1.82	 	1372	2.08
Sandy Bay Beach		                            	43	3.83	 	58	5.17	 	101	9	 	181	16.13	 	65	5.79	 	5	0.45	 	2	0.18	 	4	0.36	 	257	22.91	 	7	0.62	 	1	0.09	 	1	0.09	 	9	0.8	 	63	5.61	 	66	5.88	 	0	0	 	2	0.18	 	131	11.68	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	3	0.27	 	0	0	 	2	0.18	 	5	0.45	 	13	1.16	 	8	0.71	 	0	0	 	21	1.87	 	487	43.4	 	72	6.42	 	28	2.5	 	8	0.71	 	595	53.03	 	2	0.18	 	2	0.18	 	1122	98.25	 	20	1.75	 	1142	1.73
Swan		                                       	36	5.37	 	27	4.03	 	63	9.4	 	258	38.51	 	43	6.42	 	13	1.94	 	0	0	 	7	1.04	 	321	47.91	 	2	0.3	 	1	0.15	 	1	0.15	 	4	0.6	 	71	10.6	 	45	6.72	 	2	0.3	 	0	0	 	118	17.61	 	2	0.3	 	0	0	 	0	0	 	2	0.3	 	5	0.75	 	1	0.15	 	1	0.15	 	7	1.04	 	7	1.04	 	6	0.9	 	0	0	 	13	1.94	 	123	18.36	 	11	1.64	 	5	0.75	 	3	0.45	 	142	21.19	 	0	0	 	0	0	 	670	96.82	 	22	3.18	 	692	1.05
Taroona		                                    	73	4.64	 	116	7.38	 	189	12.02	 	316	20.1	 	114	7.25	 	17	1.08	 	1	0.06	 	11	0.7	 	459	29.2	 	8	0.51	 	6	0.38	 	2	0.13	 	16	1.02	 	148	9.41	 	126	8.02	 	0	0	 	0	0	 	274	17.43	 	3	0.19	 	2	0.13	 	0	0	 	5	0.32	 	2	0.13	 	2	0.13	 	0	0	 	4	0.25	 	16	1.02	 	17	1.08	 	3	0.19	 	36	2.29	 	498	31.68	 	53	3.37	 	25	1.59	 	10	0.64	 	586	37.28	 	3	0.19	 	3	0.19	 	1572	98.62	 	22	1.38	 	1594	2.42
Tolosa		                                     	115	7.73	 	90	6.05	 	205	13.78	 	786	52.82	 	70	4.7	 	30	2.02	 	3	0.2	 	5	0.34	 	894	60.08	 	2	0.13	 	1	0.07	 	0	0	 	3	0.2	 	25	1.68	 	13	0.87	 	2	0.13	 	0	0	 	40	2.69	 	1	0.07	 	2	0.13	 	0	0	 	3	0.2	 	1	0.07	 	1	0.07	 	0	0	 	2	0.13	 	5	0.34	 	4	0.27	 	0	0	 	9	0.6	 	290	19.49	 	25	1.68	 	10	0.67	 	7	0.47	 	332	22.31	 	0	0	 	0	0	 	1488	97.06	 	45	2.94	 	1533	2.33
