	   		 A Republican Party of Australia												 B The Green Party South Australia												 C National Party of Australia (S.A.) Inc.												 D Call to Australia (Fred Nile) Group												 E Australian Labor Party (South Australian Branch)																		F - Unendorsed Group												 G Australian Democrats																		 H Natural Law Party															 I Independent EFF															 J Grey Power															 K Australians Against Further Immigration												 L Liberal Party of Australia - (S.A. Division)																		Ungrouped																			
    			TICKET VOTES			NASRULLAH			HILL			Group Total			TICKET VOTES			FRICKER			WEISSMANN			Group Total			TICKET VOTES			MCCALLUM			BRADSHAW			Group Total			TICKET VOTES			RODWAY			SQUIRRELL			Group Total			TICKET VOTES			# BOLKUS			# FOREMAN			MAGUIRE			MCDONALD			Group Total			TICKET VOTES			LIEW			SCHIRRIPA			Group Total			TICKET VOTES			# LEES			SWIFT			STOTT DESPOJA			TICKLE			Group Total			TICKET VOTES			WELLS			MARTIN			MORRIS			Group Total			TICKET VOTES			DWYER			GIDDINGS			GIDDINGS			Group Total			TICKET VOTES			HOLDER			PRESTON			BOTTAM			Group Total			TICKET VOTES			MOORE			SMITH			Group Total			TICKET VOTES			# VANSTONE			# MINCHIN			# FERGUSON			GUPTA			Group Total			RICE			BROOM			SMITH			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Bilal			Peter									Ally			Gerhard									Nola			Michael									David			David									Nick			Dominic			Graham			Rosalie Ann									Dr Alex			Douglas									Meg			Stephen			Natasha			Patricia									Dr Geoff			Anne			Dulcie									David			Douglas			Vanessa									Jack			Betty			Glen									Evonne			Joe									Amanda			Nick			Alan			Satish						Mark			Bernard William			E.C. (Ean)													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Enfield North (Adelaide)		                   	2	0.16	 	1	0.08	 	0	0	 	3	0.24	 	9	0.71	 	6	0.47	 	2	0.16	 	17	1.34	 	3	0.24	 	0	0	 	0	0	 	3	0.24	 	19	1.5	 	3	0.24	 	0	0	 	22	1.74	 	657	51.98	 	13	1.03	 	0	0	 	1	0.08	 	2	0.16	 	673	53.24	 	4	0.32	 	0	0	 	0	0	 	4	0.32	 	121	9.57	 	19	1.5	 	2	0.16	 	1	0.08	 	0	0	 	143	11.31	 	8	0.63	 	3	0.24	 	0	0	 	0	0	 	11	0.87	 	7	0.55	 	1	0.08	 	0	0	 	0	0	 	8	0.63	 	11	0.87	 	2	0.16	 	0	0	 	0	0	 	13	1.03	 	2	0.16	 	1	0.08	 	0	0	 	3	0.24	 	360	28.48	 	3	0.24	 	0	0	 	1	0.08	 	0	0	 	364	28.8	 	0	0	 	0	0	 	0	0	 	0	0	 	1264	96.27	 	49	3.73	 	1313	1.63
Enfield South		                              	4	0.28	 	3	0.21	 	0	0	 	7	0.49	 	16	1.13	 	5	0.35	 	0	0	 	21	1.48	 	2	0.14	 	2	0.14	 	0	0	 	4	0.28	 	10	0.71	 	1	0.07	 	0	0	 	11	0.78	 	559	39.48	 	14	0.99	 	0	0	 	2	0.14	 	2	0.14	 	577	40.75	 	3	0.21	 	0	0	 	0	0	 	3	0.21	 	136	9.6	 	24	1.69	 	0	0	 	2	0.14	 	0	0	 	162	11.44	 	12	0.85	 	4	0.28	 	1	0.07	 	0	0	 	17	1.2	 	4	0.28	 	0	0	 	0	0	 	0	0	 	4	0.28	 	6	0.42	 	0	0	 	0	0	 	0	0	 	6	0.42	 	6	0.42	 	0	0	 	0	0	 	6	0.42	 	575	40.61	 	20	1.41	 	0	0	 	0	0	 	1	0.07	 	596	42.09	 	2	0.14	 	0	0	 	0	0	 	2	0.14	 	1416	97.45	 	37	2.55	 	1453	1.8
Fullarton		                                  	5	0.21	 	4	0.17	 	0	0	 	9	0.39	 	27	1.16	 	18	0.77	 	2	0.09	 	47	2.01	 	4	0.17	 	2	0.09	 	0	0	 	6	0.26	 	16	0.69	 	5	0.21	 	1	0.04	 	22	0.94	 	630	26.99	 	32	1.37	 	0	0	 	4	0.17	 	4	0.17	 	670	28.71	 	4	0.17	 	0	0	 	0	0	 	4	0.17	 	189	8.1	 	56	2.4	 	1	0.04	 	4	0.17	 	0	0	 	250	10.71	 	13	0.56	 	7	0.3	 	1	0.04	 	0	0	 	21	0.9	 	9	0.39	 	3	0.13	 	0	0	 	0	0	 	12	0.51	 	8	0.34	 	1	0.04	 	0	0	 	0	0	 	9	0.39	 	4	0.17	 	3	0.13	 	0	0	 	7	0.3	 	1230	52.7	 	37	1.59	 	1	0.04	 	0	0	 	6	0.26	 	1274	54.58	 	3	0.13	 	0	0	 	0	0	 	3	0.13	 	2334	98.03	 	47	1.97	 	2381	2.96
Goodwood		                                   	9	0.54	 	3	0.18	 	0	0	 	12	0.72	 	33	1.99	 	19	1.15	 	1	0.06	 	53	3.2	 	4	0.24	 	0	0	 	0	0	 	4	0.24	 	7	0.42	 	1	0.06	 	0	0	 	8	0.48	 	691	41.73	 	39	2.36	 	1	0.06	 	3	0.18	 	5	0.3	 	739	44.63	 	6	0.36	 	0	0	 	0	0	 	6	0.36	 	175	10.57	 	57	3.44	 	0	0	 	3	0.18	 	2	0.12	 	237	14.31	 	16	0.97	 	9	0.54	 	0	0	 	0	0	 	25	1.51	 	1	0.06	 	0	0	 	0	0	 	0	0	 	1	0.06	 	3	0.18	 	1	0.06	 	0	0	 	0	0	 	4	0.24	 	3	0.18	 	0	0	 	0	0	 	3	0.18	 	553	33.39	 	9	0.54	 	1	0.06	 	0	0	 	1	0.06	 	564	34.06	 	0	0	 	0	0	 	0	0	 	0	0	 	1656	97.24	 	47	2.76	 	1703	2.11
Goodwood Park		                              	7	0.69	 	1	0.1	 	0	0	 	8	0.79	 	10	0.98	 	8	0.79	 	0	0	 	18	1.77	 	4	0.39	 	0	0	 	0	0	 	4	0.39	 	2	0.2	 	2	0.2	 	0	0	 	4	0.39	 	395	38.76	 	15	1.47	 	0	0	 	3	0.29	 	1	0.1	 	414	40.63	 	2	0.2	 	0	0	 	0	0	 	2	0.2	 	92	9.03	 	24	2.36	 	0	0	 	0	0	 	1	0.1	 	117	11.48	 	7	0.69	 	3	0.29	 	0	0	 	0	0	 	10	0.98	 	3	0.29	 	0	0	 	0	0	 	0	0	 	3	0.29	 	1	0.1	 	0	0	 	0	0	 	0	0	 	1	0.1	 	2	0.2	 	0	0	 	0	0	 	2	0.2	 	428	42	 	8	0.79	 	0	0	 	0	0	 	0	0	 	436	42.79	 	0	0	 	0	0	 	0	0	 	0	0	 	1019	96.68	 	35	3.32	 	1054	1.31
Hackney		                                    	6	0.5	 	3	0.25	 	0	0	 	9	0.75	 	11	0.91	 	14	1.16	 	0	0	 	25	2.07	 	1	0.08	 	0	0	 	2	0.17	 	3	0.25	 	7	0.58	 	1	0.08	 	0	0	 	8	0.66	 	306	25.37	 	26	2.16	 	0	0	 	4	0.33	 	3	0.25	 	339	28.11	 	2	0.17	 	0	0	 	0	0	 	2	0.17	 	88	7.3	 	31	2.57	 	1	0.08	 	3	0.25	 	0	0	 	123	10.2	 	14	1.16	 	4	0.33	 	0	0	 	0	0	 	18	1.49	 	1	0.08	 	0	0	 	0	0	 	0	0	 	1	0.08	 	1	0.08	 	0	0	 	0	0	 	0	0	 	1	0.08	 	2	0.17	 	1	0.08	 	0	0	 	3	0.25	 	652	54.06	 	22	1.82	 	0	0	 	0	0	 	0	0	 	674	55.89	 	0	0	 	0	0	 	0	0	 	0	0	 	1206	98.29	 	21	1.71	 	1227	1.52
Hindmarsh		                                  	3	0.61	 	0	0	 	0	0	 	3	0.61	 	6	1.22	 	9	1.83	 	0	0	 	15	3.05	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.02	 	0	0	 	0	0	 	5	1.02	 	249	50.61	 	18	3.66	 	0	0	 	1	0.2	 	2	0.41	 	270	54.88	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	35	7.11	 	13	2.64	 	0	0	 	0	0	 	0	0	 	48	9.76	 	4	0.81	 	2	0.41	 	0	0	 	0	0	 	6	1.22	 	1	0.2	 	0	0	 	0	0	 	0	0	 	1	0.2	 	4	0.81	 	1	0.2	 	1	0.2	 	0	0	 	6	1.22	 	1	0.2	 	0	0	 	0	0	 	1	0.2	 	131	26.63	 	5	1.02	 	0	0	 	0	0	 	0	0	 	136	27.64	 	0	0	 	0	0	 	0	0	 	0	0	 	492	95.91	 	21	4.09	 	513	0.64
Hyde Park		                                  	4	0.23	 	0	0	 	1	0.06	 	5	0.29	 	15	0.87	 	13	0.75	 	0	0	 	28	1.62	 	0	0	 	1	0.06	 	0	0	 	1	0.06	 	9	0.52	 	2	0.12	 	0	0	 	11	0.63	 	316	18.23	 	29	1.67	 	1	0.06	 	4	0.23	 	2	0.12	 	352	20.31	 	2	0.12	 	0	0	 	0	0	 	2	0.12	 	111	6.41	 	31	1.79	 	0	0	 	3	0.17	 	0	0	 	145	8.37	 	8	0.46	 	6	0.35	 	0	0	 	0	0	 	14	0.81	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	0.29	 	0	0	 	0	0	 	0	0	 	5	0.29	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	1138	65.67	 	28	1.62	 	2	0.12	 	1	0.06	 	0	0	 	1169	67.46	 	0	0	 	0	0	 	0	0	 	0	0	 	1733	99.2	 	14	0.8	 	1747	2.17
Joslin		                                     	10	0.45	 	1	0.04	 	0	0	 	11	0.49	 	25	1.11	 	16	0.71	 	1	0.04	 	42	1.87	 	3	0.13	 	0	0	 	0	0	 	3	0.13	 	13	0.58	 	4	0.18	 	1	0.04	 	18	0.8	 	640	28.51	 	31	1.38	 	1	0.04	 	4	0.18	 	6	0.27	 	682	30.38	 	5	0.22	 	0	0	 	0	0	 	5	0.22	 	206	9.18	 	55	2.45	 	0	0	 	6	0.27	 	2	0.09	 	269	11.98	 	13	0.58	 	6	0.27	 	0	0	 	0	0	 	19	0.85	 	8	0.36	 	0	0	 	0	0	 	0	0	 	8	0.36	 	10	0.45	 	1	0.04	 	0	0	 	0	0	 	11	0.49	 	2	0.09	 	0	0	 	0	0	 	2	0.09	 	1140	50.78	 	30	1.34	 	1	0.04	 	3	0.13	 	0	0	 	1174	52.29	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	2245	97.61	 	55	2.39	 	2300	2.86
Keswick		                                    	5	0.71	 	0	0	 	0	0	 	5	0.71	 	12	1.7	 	4	0.57	 	0	0	 	16	2.27	 	2	0.28	 	0	0	 	0	0	 	2	0.28	 	2	0.28	 	3	0.43	 	0	0	 	5	0.71	 	296	41.99	 	8	1.13	 	0	0	 	0	0	 	0	0	 	304	43.12	 	0	0	 	0	0	 	0	0	 	0	0	 	48	6.81	 	7	0.99	 	0	0	 	2	0.28	 	0	0	 	57	8.09	 	14	1.99	 	2	0.28	 	0	0	 	0	0	 	16	2.27	 	5	0.71	 	1	0.14	 	0	0	 	0	0	 	6	0.85	 	1	0.14	 	1	0.14	 	1	0.14	 	0	0	 	3	0.43	 	2	0.28	 	0	0	 	1	0.14	 	3	0.43	 	273	38.72	 	13	1.84	 	2	0.28	 	0	0	 	0	0	 	288	40.85	 	0	0	 	0	0	 	0	0	 	0	0	 	705	97.78	 	16	2.22	 	721	0.9
Kilburn		                                    	11	0.54	 	2	0.1	 	0	0	 	13	0.64	 	23	1.14	 	2	0.1	 	0	0	 	25	1.24	 	4	0.2	 	0	0	 	0	0	 	4	0.2	 	12	0.59	 	5	0.25	 	0	0	 	17	0.84	 	1184	58.58	 	16	0.79	 	0	0	 	0	0	 	3	0.15	 	1203	59.52	 	10	0.49	 	0	0	 	0	0	 	10	0.49	 	136	6.73	 	11	0.54	 	0	0	 	1	0.05	 	0	0	 	148	7.32	 	19	0.94	 	1	0.05	 	0	0	 	0	0	 	20	0.99	 	19	0.94	 	0	0	 	0	0	 	0	0	 	19	0.94	 	16	0.79	 	1	0.05	 	0	0	 	0	0	 	17	0.84	 	15	0.74	 	1	0.05	 	0	0	 	16	0.79	 	518	25.63	 	10	0.49	 	0	0	 	0	0	 	0	0	 	528	26.13	 	1	0.05	 	0	0	 	0	0	 	1	0.05	 	2021	94.75	 	112	5.25	 	2133	2.65
Lower North Adelaide		                       	2	0.21	 	3	0.31	 	0	0	 	5	0.52	 	13	1.35	 	12	1.24	 	0	0	 	25	2.59	 	2	0.21	 	0	0	 	0	0	 	2	0.21	 	2	0.21	 	0	0	 	0	0	 	2	0.21	 	230	23.81	 	31	3.21	 	1	0.1	 	1	0.1	 	4	0.41	 	267	27.64	 	1	0.1	 	0	0	 	0	0	 	1	0.1	 	92	9.52	 	41	4.24	 	1	0.1	 	2	0.21	 	0	0	 	136	14.08	 	10	1.04	 	4	0.41	 	0	0	 	1	0.1	 	15	1.55	 	3	0.31	 	0	0	 	0	0	 	0	0	 	3	0.31	 	2	0.21	 	2	0.21	 	1	0.1	 	1	0.1	 	6	0.62	 	0	0	 	0	0	 	0	0	 	0	0	 	489	50.62	 	15	1.55	 	0	0	 	0	0	 	0	0	 	504	52.17	 	0	0	 	0	0	 	0	0	 	0	0	 	966	97.97	 	20	2.03	 	986	1.22
Malvern		                                    	6	0.36	 	1	0.06	 	0	0	 	7	0.42	 	9	0.53	 	21	1.25	 	4	0.24	 	34	2.02	 	2	0.12	 	2	0.12	 	0	0	 	4	0.24	 	5	0.3	 	2	0.12	 	0	0	 	7	0.42	 	320	19	 	25	1.48	 	0	0	 	4	0.24	 	1	0.06	 	350	20.78	 	2	0.12	 	1	0.06	 	0	0	 	3	0.18	 	113	6.71	 	54	3.21	 	0	0	 	2	0.12	 	0	0	 	169	10.04	 	14	0.83	 	4	0.24	 	2	0.12	 	0	0	 	20	1.19	 	4	0.24	 	0	0	 	0	0	 	0	0	 	4	0.24	 	3	0.18	 	0	0	 	1	0.06	 	0	0	 	4	0.24	 	0	0	 	0	0	 	0	0	 	0	0	 	1055	62.65	 	24	1.43	 	2	0.12	 	0	0	 	0	0	 	1081	64.19	 	1	0.06	 	0	0	 	0	0	 	1	0.06	 	1684	98.65	 	23	1.35	 	1707	2.12
Marden West (Adelaide)		                     	1	0.33	 	0	0	 	0	0	 	1	0.33	 	3	0.98	 	1	0.33	 	0	0	 	4	1.31	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.98	 	1	0.33	 	0	0	 	4	1.31	 	94	30.72	 	4	1.31	 	0	0	 	0	0	 	0	0	 	98	32.03	 	2	0.65	 	0	0	 	0	0	 	2	0.65	 	29	9.48	 	12	3.92	 	0	0	 	0	0	 	1	0.33	 	42	13.73	 	4	1.31	 	0	0	 	1	0.33	 	0	0	 	5	1.63	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.98	 	0	0	 	0	0	 	3	0.98	 	142	46.41	 	4	1.31	 	0	0	 	0	0	 	1	0.33	 	147	48.04	 	0	0	 	0	0	 	0	0	 	0	0	 	306	98.39	 	5	1.61	 	311	0.39
Myrtle Bank		                                	1	0.05	 	1	0.05	 	0	0	 	2	0.1	 	20	1	 	14	0.7	 	0	0	 	34	1.71	 	3	0.15	 	0	0	 	0	0	 	3	0.15	 	11	0.55	 	6	0.3	 	0	0	 	17	0.85	 	388	19.48	 	28	1.41	 	0	0	 	0	0	 	1	0.05	 	417	20.93	 	1	0.05	 	1	0.05	 	0	0	 	2	0.1	 	133	6.68	 	36	1.81	 	0	0	 	3	0.15	 	1	0.05	 	173	8.68	 	15	0.75	 	5	0.25	 	1	0.05	 	0	0	 	21	1.05	 	3	0.15	 	1	0.05	 	0	0	 	0	0	 	4	0.2	 	6	0.3	 	0	0	 	0	0	 	0	0	 	6	0.3	 	7	0.35	 	2	0.1	 	0	0	 	9	0.45	 	1268	63.65	 	34	1.71	 	0	0	 	1	0.05	 	1	0.05	 	1304	65.46	 	0	0	 	0	0	 	0	0	 	0	0	 	1992	98.71	 	26	1.29	 	2018	2.51
Nailsworth		                                 	8	0.55	 	1	0.07	 	0	0	 	9	0.62	 	17	1.17	 	6	0.41	 	0	0	 	23	1.58	 	2	0.14	 	0	0	 	0	0	 	2	0.14	 	11	0.75	 	8	0.55	 	0	0	 	19	1.3	 	565	38.73	 	38	2.6	 	0	0	 	2	0.14	 	5	0.34	 	610	41.81	 	2	0.14	 	0	0	 	0	0	 	2	0.14	 	157	10.76	 	39	2.67	 	0	0	 	4	0.27	 	0	0	 	200	13.71	 	13	0.89	 	4	0.27	 	0	0	 	0	0	 	17	1.17	 	3	0.21	 	1	0.07	 	0	0	 	0	0	 	4	0.27	 	6	0.41	 	1	0.07	 	0	0	 	0	0	 	7	0.48	 	4	0.27	 	0	0	 	0	0	 	4	0.27	 	546	37.42	 	13	0.89	 	1	0.07	 	0	0	 	2	0.14	 	562	38.52	 	0	0	 	0	0	 	0	0	 	0	0	 	1459	97.79	 	33	2.21	 	1492	1.85
North Adelaide		                             	1	0.04	 	0	0	 	0	0	 	1	0.04	 	51	1.99	 	25	0.98	 	1	0.04	 	77	3.01	 	4	0.16	 	1	0.04	 	0	0	 	5	0.2	 	11	0.43	 	2	0.08	 	0	0	 	13	0.51	 	641	25.07	 	40	1.56	 	3	0.12	 	3	0.12	 	4	0.16	 	691	27.02	 	5	0.2	 	0	0	 	1	0.04	 	6	0.23	 	207	8.1	 	76	2.97	 	1	0.04	 	7	0.27	 	1	0.04	 	292	11.42	 	32	1.25	 	9	0.35	 	2	0.08	 	2	0.08	 	45	1.76	 	2	0.08	 	0	0	 	0	0	 	0	0	 	2	0.08	 	5	0.2	 	0	0	 	0	0	 	0	0	 	5	0.2	 	3	0.12	 	3	0.12	 	0	0	 	6	0.23	 	1378	53.89	 	30	1.17	 	2	0.08	 	1	0.04	 	3	0.12	 	1414	55.3	 	0	0	 	0	0	 	0	0	 	0	0	 	2557	98.69	 	34	1.31	 	2591	3.22
Northfield South (Adelaide)		                	9	0.56	 	4	0.25	 	0	0	 	13	0.81	 	15	0.94	 	3	0.19	 	1	0.06	 	19	1.19	 	4	0.25	 	1	0.06	 	0	0	 	5	0.31	 	10	0.62	 	1	0.06	 	0	0	 	11	0.69	 	692	43.22	 	20	1.25	 	0	0	 	3	0.19	 	1	0.06	 	716	44.72	 	1	0.06	 	1	0.06	 	0	0	 	2	0.12	 	126	7.87	 	24	1.5	 	0	0	 	0	0	 	0	0	 	150	9.37	 	6	0.37	 	1	0.06	 	0	0	 	0	0	 	7	0.44	 	8	0.5	 	0	0	 	0	0	 	0	0	 	8	0.5	 	10	0.62	 	0	0	 	0	0	 	0	0	 	10	0.62	 	3	0.19	 	2	0.12	 	0	0	 	5	0.31	 	645	40.29	 	8	0.5	 	0	0	 	0	0	 	0	0	 	653	40.79	 	2	0.12	 	0	0	 	0	0	 	2	0.12	 	1601	96.62	 	56	3.38	 	1657	2.06
Parkside East (Adelaide)		                   	11	0.48	 	2	0.09	 	0	0	 	13	0.57	 	45	1.97	 	21	0.92	 	1	0.04	 	67	2.93	 	1	0.04	 	1	0.04	 	0	0	 	2	0.09	 	14	0.61	 	3	0.13	 	0	0	 	17	0.74	 	824	36.01	 	33	1.44	 	3	0.13	 	2	0.09	 	7	0.31	 	869	37.98	 	9	0.39	 	0	0	 	0	0	 	9	0.39	 	215	9.4	 	71	3.1	 	0	0	 	6	0.26	 	1	0.04	 	293	12.81	 	25	1.09	 	9	0.39	 	0	0	 	0	0	 	34	1.49	 	0	0	 	1	0.04	 	0	0	 	0	0	 	1	0.04	 	12	0.52	 	1	0.04	 	0	0	 	0	0	 	13	0.57	 	3	0.13	 	0	0	 	0	0	 	3	0.13	 	937	40.95	 	24	1.05	 	1	0.04	 	0	0	 	3	0.13	 	965	42.18	 	2	0.09	 	0	0	 	0	0	 	2	0.09	 	2288	97.44	 	60	2.56	 	2348	2.92
Prospect		                                   	13	0.59	 	2	0.09	 	0	0	 	15	0.68	 	28	1.27	 	19	0.86	 	1	0.05	 	48	2.18	 	7	0.32	 	0	0	 	0	0	 	7	0.32	 	5	0.23	 	8	0.36	 	0	0	 	13	0.59	 	885	40.21	 	38	1.73	 	1	0.05	 	1	0.05	 	4	0.18	 	929	42.21	 	5	0.23	 	0	0	 	0	0	 	5	0.23	 	203	9.22	 	64	2.91	 	1	0.05	 	4	0.18	 	1	0.05	 	273	12.4	 	30	1.36	 	13	0.59	 	1	0.05	 	0	0	 	44	2	 	5	0.23	 	0	0	 	0	0	 	0	0	 	5	0.23	 	11	0.5	 	2	0.09	 	0	0	 	0	0	 	13	0.59	 	1	0.05	 	1	0.05	 	0	0	 	2	0.09	 	813	36.94	 	27	1.23	 	3	0.14	 	0	0	 	1	0.05	 	844	38.35	 	3	0.14	 	0	0	 	0	0	 	3	0.14	 	2201	96.79	 	73	3.21	 	2274	2.82
Prospect Estate		                            	3	0.35	 	0	0	 	1	0.12	 	4	0.46	 	7	0.81	 	5	0.58	 	0	0	 	12	1.39	 	2	0.23	 	0	0	 	0	0	 	2	0.23	 	9	1.04	 	2	0.23	 	0	0	 	11	1.27	 	378	43.65	 	10	1.15	 	1	0.12	 	2	0.23	 	0	0	 	391	45.15	 	3	0.35	 	0	0	 	0	0	 	3	0.35	 	93	10.74	 	17	1.96	 	0	0	 	1	0.12	 	0	0	 	111	12.82	 	7	0.81	 	3	0.35	 	0	0	 	0	0	 	10	1.15	 	1	0.12	 	1	0.12	 	1	0.12	 	0	0	 	3	0.35	 	10	1.15	 	1	0.12	 	0	0	 	0	0	 	11	1.27	 	3	0.35	 	1	0.12	 	0	0	 	4	0.46	 	298	34.41	 	5	0.58	 	1	0.12	 	0	0	 	0	0	 	304	35.1	 	0	0	 	0	0	 	0	0	 	0	0	 	866	95.9	 	37	4.1	 	903	1.12
Prospect North		                             	4	0.32	 	2	0.16	 	1	0.08	 	7	0.57	 	15	1.22	 	8	0.65	 	0	0	 	23	1.87	 	4	0.32	 	0	0	 	0	0	 	4	0.32	 	8	0.65	 	0	0	 	0	0	 	8	0.65	 	517	41.93	 	17	1.38	 	0	0	 	0	0	 	1	0.08	 	535	43.39	 	9	0.73	 	0	0	 	0	0	 	9	0.73	 	124	10.06	 	23	1.87	 	0	0	 	0	0	 	0	0	 	147	11.92	 	13	1.05	 	5	0.41	 	0	0	 	0	0	 	18	1.46	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	0.57	 	1	0.08	 	0	0	 	0	0	 	8	0.65	 	4	0.32	 	3	0.24	 	0	0	 	7	0.57	 	442	35.85	 	23	1.87	 	0	0	 	1	0.08	 	1	0.08	 	467	37.88	 	0	0	 	0	0	 	0	0	 	0	0	 	1233	96.55	 	44	3.45	 	1277	1.59
Prospect South		                             	4	0.34	 	1	0.09	 	0	0	 	5	0.43	 	9	0.77	 	3	0.26	 	0	0	 	12	1.03	 	0	0	 	1	0.09	 	0	0	 	1	0.09	 	5	0.43	 	2	0.17	 	0	0	 	7	0.6	 	350	29.91	 	23	1.97	 	0	0	 	2	0.17	 	3	0.26	 	378	32.31	 	1	0.09	 	0	0	 	0	0	 	1	0.09	 	119	10.17	 	43	3.68	 	1	0.09	 	1	0.09	 	0	0	 	164	14.02	 	7	0.6	 	7	0.6	 	1	0.09	 	0	0	 	15	1.28	 	5	0.43	 	0	0	 	0	0	 	0	0	 	5	0.43	 	5	0.43	 	0	0	 	0	0	 	0	0	 	5	0.43	 	2	0.17	 	2	0.17	 	0	0	 	4	0.34	 	546	46.67	 	23	1.97	 	2	0.17	 	1	0.09	 	1	0.09	 	573	48.97	 	0	0	 	0	0	 	0	0	 	0	0	 	1170	97.83	 	26	2.17	 	1196	1.49
Prospect West		                              	14	0.6	 	1	0.04	 	0	0	 	15	0.65	 	29	1.25	 	17	0.73	 	0	0	 	46	1.99	 	8	0.35	 	0	0	 	0	0	 	8	0.35	 	12	0.52	 	4	0.17	 	0	0	 	16	0.69	 	925	39.94	 	36	1.55	 	2	0.09	 	1	0.04	 	5	0.22	 	969	41.84	 	6	0.26	 	1	0.04	 	0	0	 	7	0.3	 	239	10.32	 	60	2.59	 	1	0.04	 	6	0.26	 	2	0.09	 	308	13.3	 	35	1.51	 	10	0.43	 	0	0	 	0	0	 	45	1.94	 	1	0.04	 	0	0	 	0	0	 	0	0	 	1	0.04	 	9	0.39	 	0	0	 	0	0	 	0	0	 	9	0.39	 	5	0.22	 	0	0	 	0	0	 	5	0.22	 	852	36.79	 	30	1.3	 	2	0.09	 	1	0.04	 	0	0	 	885	38.21	 	2	0.09	 	0	0	 	0	0	 	2	0.09	 	2316	96.06	 	95	3.94	 	2411	2.99
Renown Park		                                	22	1.27	 	1	0.06	 	1	0.06	 	24	1.39	 	23	1.33	 	10	0.58	 	0	0	 	33	1.91	 	3	0.17	 	1	0.06	 	0	0	 	4	0.23	 	8	0.46	 	1	0.06	 	0	0	 	9	0.52	 	966	55.77	 	27	1.56	 	1	0.06	 	0	0	 	8	0.46	 	1002	57.85	 	7	0.4	 	0	0	 	2	0.12	 	9	0.52	 	137	7.91	 	25	1.44	 	0	0	 	1	0.06	 	1	0.06	 	164	9.47	 	15	0.87	 	3	0.17	 	1	0.06	 	0	0	 	19	1.1	 	3	0.17	 	1	0.06	 	0	0	 	0	0	 	4	0.23	 	12	0.69	 	1	0.06	 	0	0	 	0	0	 	13	0.75	 	5	0.29	 	1	0.06	 	0	0	 	6	0.35	 	433	25	 	8	0.46	 	1	0.06	 	1	0.06	 	0	0	 	443	25.58	 	2	0.12	 	0	0	 	0	0	 	2	0.12	 	1732	96.12	 	70	3.88	 	1802	2.24
St Peters		                                  	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.88	 	1	0.63	 	4	2.5	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	42	26.25	 	3	1.88	 	0	0	 	0	0	 	2	1.25	 	47	29.37	 	1	0.63	 	0	0	 	0	0	 	1	0.63	 	11	6.88	 	10	6.25	 	0	0	 	0	0	 	0	0	 	21	13.12	 	1	0.63	 	0	0	 	0	0	 	0	0	 	1	0.63	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.63	 	0	0	 	1	0.63	 	81	50.63	 	4	2.5	 	0	0	 	0	0	 	0	0	 	85	53.13	 	0	0	 	0	0	 	0	0	 	0	0	 	160	98.16	 	3	1.84	 	163	0.2
