	   		 A Pensioner and Citizen Initiated Referendum Alliance												 B Janet Powell Independents' Network																		 C Australians Against Further Immigration												 D Natural Law Party															 E Call to Australia (Fred Nile) Group												 F Democratic Labor Party (DLP) of Australia																					 G Liberal/National Party																								 H Republican Party of Australia												 I Australian Labor Party (ALP)																		 J Australian Democrats																								K - Unendorsed Group												 L The Victorian Green Alliance												Ungrouped																																											
    			TICKET VOTES			MCKAY			MCKAY			Group Total			TICKET VOTES			POWELL			HAMEL-GREEN			O'ROURKE			LEVY			Group Total			TICKET VOTES			MCCORMACK			SPENCER			Group Total			TICKET VOTES			GRIFFITH			SCURFIELD			MASON			Group Total			TICKET VOTES			COOK			GRAHAM			Group Total			TICKET VOTES			MULHOLLAND			ROWE			CREA			DODD			CODY			Group Total			TICKET VOTES			# SHORT			# MCGAURAN			# TROETH			TCHEN			CURTIS			WALL			Group Total			TICKET VOTES			BUCKLEY			GIDLEY			Group Total			TICKET VOTES			# EVANS			# CARR			# ZAKHAROV			MCKENZIE			Group Total			TICKET VOTES			WOOD			KAYAK			WHITE			PINNIGER			CASBOLT			STEAR			Group Total			TICKET VOTES			TOSCANO			ROPER			Group Total			TICKET VOTES			DAVIDSON			ASQUINI			Group Total			MOFFATT			BANJANIN			HARDY			BELL			ROTARU			FLORIN			GOOD			ISHERWOOD			PETHERBRIDGE			PAVLEKOVICH-SMITH			FAZAL			Ungrouped Total			FORMAL			INFORMAL			TOTAL	
    						Neil			Alistair									Janet			Michael			Anne			Laurie									Denis			Robyn Marion									Steve			Lorna			Ngaire									Ken			Murray									John			Michael			Pat			Christine			Matthew									Jim			Julian John			Judith			Tsebin			Ian Ronald			Bill									Brian			Brendan Frederick									Gareth			Kim			Olive			David									Robert			Maria			Marj			John			Diane			Kathryn									Joe			Stephen									Francesca			Loretta						Gordon			Toma			Frank			Laurie			Alex			Steve			Michael			Noelene			Tim			Ivan			Abdul Khaliq													
Polling Places			Vote	%		Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%	   	Vote	%
Condah		                                     	0	0	 	1	0.4	 	0	0	 	1	0.4	 	1	0.4	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.4	 	2	0.8	 	0	0	 	1	0.4	 	3	1.2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.8	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.8	 	178	70.92	 	10	3.98	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	188	74.9	 	0	0	 	0	0	 	0	0	 	0	0	 	49	19.52	 	2	0.8	 	0	0	 	0	0	 	0	0	 	51	20.32	 	3	1.2	 	1	0.4	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.59	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.4	 	0	0	 	0	0	 	1	0.4	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	251	98.05	 	5	1.95	 	256	0.34
Darlington		                                 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.72	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.72	 	116	83.45	 	3	2.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	119	85.61	 	0	0	 	0	0	 	0	0	 	0	0	 	15	10.79	 	0	0	 	0	0	 	0	0	 	0	0	 	15	10.79	 	4	2.88	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	2.88	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	139	99.29	 	1	0.71	 	140	0.19
Dartmoor		                                   	3	0.68	 	0	0	 	0	0	 	3	0.68	 	2	0.46	 	1	0.23	 	0	0	 	0	0	 	0	0	 	3	0.68	 	3	0.68	 	0	0	 	0	0	 	3	0.68	 	2	0.46	 	0	0	 	0	0	 	0	0	 	2	0.46	 	1	0.23	 	0	0	 	0	0	 	1	0.23	 	1	0.23	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.23	 	228	52.05	 	5	1.14	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	233	53.2	 	0	0	 	0	0	 	0	0	 	0	0	 	178	40.64	 	4	0.91	 	0	0	 	0	0	 	0	0	 	182	41.55	 	8	1.83	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	8	1.83	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.46	 	0	0	 	0	0	 	2	0.46	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	438	97.55	 	11	2.45	 	449	0.59
Dennington		                                 	6	1.01	 	0	0	 	0	0	 	6	1.01	 	3	0.51	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.51	 	5	0.84	 	0	0	 	0	0	 	5	0.84	 	5	0.84	 	0	0	 	0	0	 	0	0	 	5	0.84	 	4	0.67	 	0	0	 	0	0	 	4	0.67	 	6	1.01	 	1	0.17	 	0	0	 	0	0	 	0	0	 	0	0	 	7	1.18	 	287	48.32	 	5	0.84	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	292	49.16	 	2	0.34	 	0	0	 	0	0	 	2	0.34	 	235	39.56	 	5	0.84	 	0	0	 	0	0	 	0	0	 	240	40.4	 	16	2.69	 	2	0.34	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	18	3.03	 	0	0	 	0	0	 	0	0	 	0	0	 	10	1.68	 	0	0	 	0	0	 	10	1.68	 	0	0	 	0	0	 	1	0.17	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.17	 	2	0.34	 	594	96.9	 	19	3.1	 	613	0.81
Dergholm		                                   	0	0	 	2	1.31	 	0	0	 	2	1.31	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	2.61	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	2.61	 	113	73.86	 	1	0.65	 	1	0.65	 	0	0	 	0	0	 	0	0	 	0	0	 	115	75.16	 	1	0.65	 	0	0	 	0	0	 	1	0.65	 	23	15.03	 	1	0.65	 	0	0	 	0	0	 	0	0	 	24	15.69	 	6	3.92	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	3.92	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.65	 	0	0	 	1	0.65	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	153	98.08	 	3	1.92	 	156	0.21
Derrinallum		                                	1	0.23	 	0	0	 	0	0	 	1	0.23	 	4	0.93	 	2	0.46	 	0	0	 	0	0	 	0	0	 	6	1.39	 	3	0.69	 	0	0	 	0	0	 	3	0.69	 	2	0.46	 	1	0.23	 	0	0	 	0	0	 	3	0.69	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.46	 	1	0.23	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.69	 	299	69.21	 	3	0.69	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	302	69.91	 	2	0.46	 	0	0	 	0	0	 	2	0.46	 	99	22.92	 	1	0.23	 	0	0	 	0	0	 	0	0	 	100	23.15	 	4	0.93	 	2	0.46	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	1.39	 	0	0	 	0	0	 	0	0	 	0	0	 	4	0.93	 	1	0.23	 	0	0	 	5	1.16	 	0	0	 	0	0	 	1	0.23	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.23	 	432	97.08	 	13	2.92	 	445	0.59
Digby		                                      	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.85	 	0	0	 	0	0	 	1	0.85	 	2	1.69	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.69	 	57	48.31	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	57	48.31	 	0	0	 	0	0	 	0	0	 	0	0	 	53	44.92	 	0	0	 	0	0	 	0	0	 	0	0	 	53	44.92	 	5	4.24	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	4.24	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	118	97.52	 	3	2.48	 	121	0.16
Drumborg		                                   	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	1.46	 	0	0	 	0	0	 	0	0	 	2	1.46	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.73	 	0	0	 	0	0	 	0	0	 	1	0.73	 	5	3.65	 	0	0	 	0	0	 	5	3.65	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	96	70.07	 	4	2.92	 	0	0	 	1	0.73	 	0	0	 	0	0	 	0	0	 	101	73.72	 	0	0	 	0	0	 	0	0	 	0	0	 	19	13.87	 	2	1.46	 	0	0	 	0	0	 	0	0	 	21	15.33	 	6	4.38	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	4.38	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.73	 	0	0	 	0	0	 	1	0.73	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	137	97.16	 	4	2.84	 	141	0.19
Dunkeld		                                    	6	1.24	 	1	0.21	 	0	0	 	7	1.45	 	1	0.21	 	1	0.21	 	0	0	 	0	0	 	0	0	 	2	0.41	 	3	0.62	 	2	0.41	 	0	0	 	5	1.04	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	6	1.24	 	0	0	 	0	0	 	6	1.24	 	4	0.83	 	1	0.21	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.04	 	264	54.66	 	8	1.66	 	3	0.62	 	0	0	 	0	0	 	0	0	 	0	0	 	275	56.94	 	0	0	 	0	0	 	0	0	 	0	0	 	152	31.47	 	12	2.48	 	0	0	 	1	0.21	 	0	0	 	165	34.16	 	14	2.9	 	2	0.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	16	3.31	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.21	 	1	0.21	 	0	0	 	2	0.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	483	97.58	 	12	2.42	 	495	0.65
Ecklin South		                               	0	0	 	0	0	 	0	0	 	0	0	 	4	1.94	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.94	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.49	 	0	0	 	0	0	 	0	0	 	1	0.49	 	4	1.94	 	2	0.97	 	0	0	 	6	2.91	 	2	0.97	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.97	 	169	82.04	 	3	1.46	 	2	0.97	 	0	0	 	0	0	 	0	0	 	0	0	 	174	84.47	 	0	0	 	0	0	 	0	0	 	0	0	 	14	6.8	 	1	0.49	 	0	0	 	0	0	 	0	0	 	15	7.28	 	3	1.46	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.46	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.49	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.49	 	206	98.1	 	4	1.9	 	210	0.28
Elmhurst		                                   	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.65	 	0	0	 	1	0.65	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.65	 	0	0	 	0	0	 	1	0.65	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	91	59.48	 	3	1.96	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	94	61.44	 	1	0.65	 	0	0	 	0	0	 	1	0.65	 	46	30.07	 	6	3.92	 	0	0	 	0	0	 	0	0	 	52	33.99	 	3	1.96	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.96	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.65	 	0	0	 	0	0	 	1	0.65	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	153	98.71	 	2	1.29	 	155	0.2
Glenormiston		                               	1	0.67	 	1	0.67	 	0	0	 	2	1.33	 	0	0	 	2	1.33	 	0	0	 	0	0	 	0	0	 	2	1.33	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	2	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	2	 	103	68.67	 	2	1.33	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	105	70	 	0	0	 	0	0	 	0	0	 	0	0	 	32	21.33	 	0	0	 	0	0	 	0	0	 	0	0	 	32	21.33	 	4	2.67	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	2.67	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.67	 	0	0	 	0	0	 	1	0.67	 	0	0	 	0	0	 	1	0.67	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.67	 	150	98.04	 	3	1.96	 	153	0.2
Glenthompson		                               	5	1.94	 	0	0	 	0	0	 	5	1.94	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.39	 	0	0	 	0	0	 	1	0.39	 	1	0.39	 	0	0	 	0	0	 	0	0	 	1	0.39	 	3	1.16	 	0	0	 	0	0	 	3	1.16	 	5	1.94	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.94	 	160	62.02	 	9	3.49	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	169	65.5	 	0	0	 	0	0	 	0	0	 	0	0	 	64	24.81	 	6	2.33	 	0	0	 	0	0	 	0	0	 	70	27.13	 	3	1.16	 	1	0.39	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.55	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	258	98.1	 	5	1.9	 	263	0.35
Gorae West		                                 	1	0.49	 	0	0	 	0	0	 	1	0.49	 	1	0.49	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.49	 	1	0.49	 	0	0	 	0	0	 	1	0.49	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.49	 	0	0	 	0	0	 	1	0.49	 	1	0.49	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.49	 	139	68.47	 	6	2.96	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	145	71.43	 	1	0.49	 	0	0	 	0	0	 	1	0.49	 	41	20.2	 	1	0.49	 	0	0	 	0	0	 	0	0	 	42	20.69	 	5	2.46	 	0	0	 	0	0	 	1	0.49	 	0	0	 	0	0	 	0	0	 	6	2.96	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.97	 	0	0	 	0	0	 	4	1.97	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	203	97.6	 	5	2.4	 	208	0.27
Grassmere		                                  	0	0	 	0	0	 	0	0	 	0	0	 	1	0.5	 	1	0.5	 	0	0	 	0	0	 	0	0	 	2	1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.5	 	0	0	 	1	0.5	 	2	1	 	1	0.5	 	2	1	 	0	0	 	3	1.49	 	1	0.5	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.5	 	164	81.59	 	6	2.99	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	170	84.58	 	1	0.5	 	0	0	 	0	0	 	1	0.5	 	18	8.96	 	0	0	 	0	0	 	0	0	 	0	0	 	18	8.96	 	1	0.5	 	2	1	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	1.49	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.5	 	0	0	 	0	0	 	1	0.5	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	201	98.05	 	4	1.95	 	205	0.27
Hamilton		                                   	27	0.71	 	5	0.13	 	0	0	 	32	0.84	 	21	0.55	 	2	0.05	 	0	0	 	0	0	 	0	0	 	23	0.6	 	16	0.42	 	1	0.03	 	0	0	 	17	0.45	 	6	0.16	 	0	0	 	0	0	 	0	0	 	6	0.16	 	23	0.6	 	2	0.05	 	0	0	 	25	0.66	 	45	1.18	 	6	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	51	1.34	 	2041	53.65	 	54	1.42	 	2	0.05	 	0	0	 	0	0	 	0	0	 	3	0.08	 	2100	55.21	 	6	0.16	 	0	0	 	0	0	 	6	0.16	 	1367	35.94	 	55	1.45	 	0	0	 	0	0	 	0	0	 	1422	37.38	 	81	2.13	 	14	0.37	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	95	2.5	 	0	0	 	0	0	 	0	0	 	0	0	 	16	0.42	 	4	0.11	 	0	0	 	20	0.53	 	0	0	 	0	0	 	7	0.18	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	7	0.18	 	3804	97.16	 	111	2.84	 	3915	5.18
Hamilton Central		                           	8	0.9	 	3	0.34	 	0	0	 	11	1.24	 	6	0.68	 	2	0.23	 	0	0	 	0	0	 	0	0	 	8	0.9	 	2	0.23	 	0	0	 	0	0	 	2	0.23	 	1	0.11	 	0	0	 	0	0	 	0	0	 	1	0.11	 	2	0.23	 	0	0	 	0	0	 	2	0.23	 	18	2.03	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	18	2.03	 	442	49.77	 	10	1.13	 	3	0.34	 	0	0	 	0	0	 	0	0	 	0	0	 	455	51.24	 	1	0.11	 	0	0	 	0	0	 	1	0.11	 	352	39.64	 	8	0.9	 	0	0	 	0	0	 	0	0	 	360	40.54	 	19	2.14	 	2	0.23	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	21	2.36	 	0	0	 	0	0	 	0	0	 	0	0	 	6	0.68	 	3	0.34	 	0	0	 	9	1.01	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	888	97.26	 	25	2.74	 	913	1.21
Hamilton East		                              	2	0.43	 	0	0	 	0	0	 	2	0.43	 	2	0.43	 	1	0.22	 	0	0	 	0	0	 	0	0	 	3	0.65	 	4	0.87	 	2	0.43	 	0	0	 	6	1.3	 	0	0	 	1	0.22	 	0	0	 	0	0	 	1	0.22	 	4	0.87	 	0	0	 	0	0	 	4	0.87	 	4	0.87	 	2	0.43	 	0	0	 	0	0	 	0	0	 	0	0	 	6	1.3	 	205	44.57	 	5	1.09	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	210	45.65	 	1	0.22	 	0	0	 	0	0	 	1	0.22	 	198	43.04	 	6	1.3	 	0	0	 	0	0	 	0	0	 	204	44.35	 	14	3.04	 	2	0.43	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	16	3.48	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.22	 	3	0.65	 	2	0.43	 	6	1.3	 	0	0	 	0	0	 	1	0.22	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.22	 	460	97.25	 	13	2.75	 	473	0.63
Hamilton North		                             	4	0.94	 	0	0	 	0	0	 	4	0.94	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.47	 	0	0	 	0	0	 	2	0.47	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	5	1.18	 	1	0.24	 	0	0	 	6	1.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	210	49.41	 	7	1.65	 	1	0.24	 	1	0.24	 	0	0	 	0	0	 	0	0	 	219	51.53	 	0	0	 	0	0	 	0	0	 	0	0	 	173	40.71	 	7	1.65	 	0	0	 	0	0	 	0	0	 	180	42.35	 	10	2.35	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	10	2.35	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.71	 	0	0	 	0	0	 	3	0.71	 	0	0	 	0	0	 	1	0.24	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.24	 	425	97.7	 	10	2.3	 	435	0.58
Hawkesdale		                                 	1	0.26	 	0	0	 	0	0	 	1	0.26	 	0	0	 	1	0.26	 	0	0	 	0	0	 	0	0	 	1	0.26	 	2	0.51	 	0	0	 	0	0	 	2	0.51	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	0.77	 	0	0	 	0	0	 	3	0.77	 	3	0.77	 	1	0.26	 	0	0	 	0	0	 	0	0	 	0	0	 	4	1.02	 	290	73.98	 	11	2.81	 	0	0	 	1	0.26	 	0	0	 	0	0	 	0	0	 	302	77.04	 	0	0	 	0	0	 	0	0	 	0	0	 	65	16.58	 	3	0.77	 	0	0	 	0	0	 	0	0	 	68	17.35	 	9	2.3	 	1	0.26	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	10	2.55	 	0	0	 	1	0.26	 	0	0	 	1	0.26	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	392	96.79	 	13	3.21	 	405	0.54
Hexham		                                     	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	3	3.41	 	1	1.14	 	0	0	 	0	0	 	0	0	 	0	0	 	4	4.55	 	56	63.64	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	56	63.64	 	0	0	 	0	0	 	0	0	 	0	0	 	25	28.41	 	0	0	 	0	0	 	0	0	 	0	0	 	25	28.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	2.27	 	1	1.14	 	0	0	 	3	3.41	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	88	100	 	0	0	 	88	0.12
Heywood		                                    	19	1.54	 	2	0.16	 	0	0	 	21	1.71	 	10	0.81	 	1	0.08	 	0	0	 	0	0	 	0	0	 	11	0.89	 	11	0.89	 	1	0.08	 	0	0	 	12	0.97	 	3	0.24	 	1	0.08	 	0	0	 	0	0	 	4	0.32	 	7	0.57	 	2	0.16	 	0	0	 	9	0.73	 	24	1.95	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	24	1.95	 	647	52.56	 	25	2.03	 	2	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	674	54.75	 	6	0.49	 	0	0	 	0	0	 	6	0.49	 	420	34.12	 	15	1.22	 	0	0	 	0	0	 	0	0	 	435	35.34	 	19	1.54	 	1	0.08	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	20	1.62	 	0	0	 	0	0	 	0	0	 	0	0	 	13	1.06	 	0	0	 	0	0	 	13	1.06	 	0	0	 	0	0	 	2	0.16	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	2	0.16	 	1231	96.93	 	39	3.07	 	1270	1.68
Kennedy Street		                             	15	1.04	 	0	0	 	0	0	 	15	1.04	 	4	0.28	 	3	0.21	 	0	0	 	0	0	 	0	0	 	7	0.48	 	15	1.04	 	0	0	 	0	0	 	15	1.04	 	5	0.35	 	2	0.14	 	0	0	 	0	0	 	7	0.48	 	10	0.69	 	0	0	 	0	0	 	10	0.69	 	27	1.86	 	1	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	28	1.93	 	576	39.78	 	14	0.97	 	0	0	 	2	0.14	 	0	0	 	0	0	 	0	0	 	592	40.88	 	2	0.14	 	0	0	 	0	0	 	2	0.14	 	697	48.14	 	32	2.21	 	0	0	 	0	0	 	0	0	 	729	50.35	 	32	2.21	 	2	0.14	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	34	2.35	 	0	0	 	0	0	 	0	0	 	0	0	 	8	0.55	 	0	0	 	0	0	 	8	0.55	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.07	 	0	0	 	0	0	 	0	0	 	0	0	 	1	0.07	 	1448	97.97	 	30	2.03	 	1478	1.95
